SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
10601110928,35,2167,936,440,2840,1,2899,3.9
10601110929,32,1733,689,395,1946,0.8,1726,2.9
10601110930,52,1755,738,420,2125,0.8,1812,2.4
10601111001,42,2029,695,425,2194,0.8,2111,2.9
10601111002,38,1649,691,360,1846,0.8,1604,2.7
10601111003,43,1604,682,320,1728,0.8,1442,2.5
10601111004,40,1690,566,325,1843,0.8,1478,2.5
10601111006,56,1673,626,350,1403,0.7,1158,2.3
10601111007,53,1300,563,275,1240,0.7,949,2.2
10601111008,56,1000,536,250,1187,0.7,810,1.9
10601111009,48,1213,643,323,1359,0.7,1098,2.1
10601111010,50,1116,510,320,1187,0.7,1052,2.2
10601111011,40,2600,874,300,2457,0.8,2191,2.9
10601111012,40,1780,697,335,1958,0.8,1471,2.6
10601111013,46,2455,872,350,2027,0.9,1921,2.7
10601111014,41,2383,835,295,1937,0.8,1762,2.6
10601111015,58,2003,680,265,1699,0.7,1295,2.1
10601111016,54,1842,614,150,1478,0.8,1212,2.3
10601111017,52,2329,734,230,1562,0.8,1625,2.5
10601111018,54,1800,672,330,1916,0.7,1541,2.5
10601111019,53,2000,752,290,1895,0.7,1531,2.2
10601111020,48,2050,795,350,2023,0.8,1607,2.5
10601111021,38,2275,897,350,2416,0.8,2324,2.9
10601111022,41,1441,524,280,1553,0.8,1062,2.4
10601111023,45,1343,770,300,1931,0.8,1670,2.4
10601111024,41,2347,948,500,2678,0.8,2521,2.9
10601111025,47,2084,768,320,1968,0.9,1833,2.7
10601111026,45,2015,743,350,1931,0.9,2159,3
10601111027,43,2167,770,250,2025,0.8,1816,2.8
10601111028,45,1083,694,345,1562,0.7,1102,2.1
10601111029,37,1647,706,393,1937,0.9,1625,3.4
10601111101,36,1517,701,305,1887,0.8,1424,2.6
10601111102,45,1517,710,350,1458,0.8,1386,2.5
10601111103,29,1387,417,300,900,0.9,791,2.7
10601111104,40,1107,542,290,971,0.8,900,2.2
10601111105,32,1356,773,320,1625,0.8,1204,2.2
10601111106,36,1465,760,340,1854,0.8,1346,2.3
10601111107,36,1313,555,300,1275,0.8,1079,2.2
10601111108,42,1365,580,320,1440,0.8,1174,2.3
10601111109,37,1300,644,280,1892,0.8,1354,2.4
10601111110,38,1304,642,308,1521,0.8,1229,2.3
10601111111,32,1300,559,310,1350,0.9,1208,2.6
10601111112,33,2423,947,485,2732,0.8,2830,3.5
10601111113,41,1539,627,310,1476,0.7,1337,2.5
10601111114,42,1400,623,325,1759,0.8,1201,2.4
10601111115,37,1517,619,310,1521,0.8,1159,2.5
10601111116,49,1452,479,360,1545,0.8,1365,2.6
10601111117,37,1613,764,385,1937,0.8,1805,2.6
10601111118,42,1733,709,385,2166,0.8,2036,2.9
10601111121,38,1300,685,348,1547,0.9,1394,2.5
10601111122,41,1083,618,320,1542,0.8,1068,2.4
10601111123,37,1306,652,323,1670,0.8,1312,2.6
10601111124,33,1330,606,255,1593,0.9,1477,2.9
10601111125,55,1114,529,255,1325,0.9,785,2.1
10601111126,43,1733,656,375,1843,0.7,1492,2.6
10601111127,38,1512,624,325,1683,0.8,1341,2.4
10601111128,34,1282,628,290,1437,0.9,1044,2.2
10601111129,38,1399,719,340,1694,0.8,1383,2.2
10601111130,38,1560,657,320,1656,0.8,1492,2.5
10601111131,39,1509,711,300,1770,0.8,1394,2.4
10601111132,34,1517,697,350,1625,0.8,1262,2.4
10601111133,34,1330,544,300,1395,0.8,945,2.4
10601111134,37,1408,642,320,1275,0.8,1138,2.4
10601111135,39,1437,687,315,1713,0.8,1513,2.7
10601111136,41,1474,578,340,1383,0.8,1069,2.1
10601111137,0,0,0,0,0,0,0,0
10601111138,40,1742,765,358,2022,0.8,1781,2.8
10601111139,22,3467,2500,0,4750,1,4750,4
10601111140,36,1566,676,340,1493,0.8,1375,2.7
10601111141,38,2167,796,300,2634,0.8,2481,3.2
10601111142,29,2535,1031,350,1208,1.1,2124,3.7
10601111143,39,1517,571,290,1399,0.8,1137,2.5
10601111144,36,1300,579,300,1550,0.9,1125,2.4
10601111146,32,0,0,0,0,0,0,0
10601111147,42,2167,712,320,1924,0.9,1833,3.1
10601111148,31,1784,861,390,1944,0.8,1763,2.8
10601111149,33,2167,987,390,2583,0.8,2419,3.2
10601111150,28,2123,1054,455,2397,0.8,2336,3
10601111151,43,1811,615,500,1687,0.7,1465,2.8
10601111152,28,1983,1089,478,2416,0.7,2321,2.8
10601111153,26,1800,843,430,2077,0.8,1921,3.2
10601111154,28,2100,1177,485,2302,0.7,2256,2.9
10601111155,25,2000,864,430,1666,0.8,1577,2.8
10601111156,27,2072,993,445,2194,0.8,2172,3.1
10601111157,44,3000,1749,0,3250,0.5,3250,2
10601111158,35,2000,840,380,2391,0.8,2297,2.9
10601111159,0,0,0,0,0,0,0,0
10601111201,33,1733,795,400,2299,0.7,2237,2.7
10601111202,34,1755,866,400,2617,0.8,2359,3
10601111203,40,1831,838,300,2404,0.8,1787,2.4
10601111204,42,2112,947,420,2441,0.7,2264,2.6
10601111205,37,1463,754,360,2187,0.7,1589,2.2
10601111206,38,1733,682,250,1812,0.8,1325,2.5
10601111207,38,1788,572,264,1645,0.8,1341,2.3
10601111208,31,1279,505,270,1196,0.8,985,2.3
10601111209,44,1712,708,330,2333,0.7,1516,2.3
10601111210,22,2167,928,335,2125,0.8,1958,2.8
10601111211,49,2167,869,365,2049,0.7,1924,2.3
10601111213,41,1700,661,290,1348,0.8,1110,2.3
10601111214,37,1733,905,330,2428,0.8,1976,2.4
10601111215,41,1733,918,315,1954,0.8,1612,2.1
10601111216,37,1733,804,232,2025,0.7,1430,2.2
10601111217,30,2058,1095,360,2681,0.8,2321,2.9
10601111218,41,1517,742,290,2173,0.8,1399,2.2
10601111219,41,1647,677,300,1875,0.8,1468,2.2
10601111220,41,2383,785,340,2333,0.7,2250,2.8
10601111221,32,1733,1025,300,2478,0.7,2154,2.6
10601111222,31,1300,539,265,1218,0.8,1042,2.4
10601111223,35,1863,769,300,2388,0.7,2015,2.3
10601111224,36,2167,970,454,2978,0.8,2849,3.3
10601111225,41,2100,778,640,3024,0.8,3027,3.2
10601111226,38,2383,974,600,2905,0.8,2916,3.2
10601111227,32,1651,903,340,2237,0.8,2021,2.8
10601111228,33,1733,919,300,2594,0.7,2178,2.7
10601111229,37,1517,713,335,1921,0.7,1575,2.5
10601111230,33,1430,568,250,1462,0.8,1125,2.3
10601111231,44,2167,1049,350,2615,0.8,2399,2.8
10601111232,46,1733,923,350,2100,0.7,1921,2.5
10601111233,36,1621,787,320,1802,0.8,1573,2.3
10601111234,32,1565,773,345,1916,0.8,1542,2.5
10601111235,33,1630,842,390,2250,0.7,1942,2.6
10601111237,32,1983,1174,430,2487,0.7,2524,2.9
10601111238,31,1582,881,400,2396,0.8,2285,2.8
10601111240,41,1733,495,310,2272,0.7,1899,2.4
10601111241,43,1452,570,230,1812,1,833,2.1
10601111242,35,1647,846,350,2579,0.8,2033,2.6
10601111244,30,1733,951,395,2555,0.7,2229,2.9
10601111245,30,1928,1360,320,2916,0.8,2884,3.1
10601111246,29,1793,841,400,2367,0.8,2175,2.8
10601111247,32,1767,949,430,2516,0.8,2387,2.9
10601111248,31,1950,1116,340,2654,0.8,2542,3.3
10601111249,33,1733,890,400,2270,0.8,2211,2.9
10601111250,32,2100,919,400,2529,0.8,2368,3
10601111251,31,2167,1237,400,3083,0.7,2734,2.8
10601111301,42,1500,665,373,1812,0.8,1437,2.6
10601111302,41,2250,835,355,2096,0.8,1899,2.5
10601111303,37,2037,734,300,2107,0.9,2166,3.3
10601111304,48,1560,557,340,1375,0.8,1160,2.3
10601111305,37,2092,762,423,2299,0.9,2042,3
10601111306,38,1463,776,340,2136,0.8,1937,2.7
10601111307,34,2692,818,330,2083,0.9,2200,3.2
10601111308,40,1733,725,368,1437,0.8,1625,2.6
10601111309,42,2167,946,425,2568,0.8,2333,2.9
10601111310,47,2265,752,113,2274,0.9,1875,2.5
10601111311,47,2400,823,235,2392,0.8,2125,2.7
10601111312,40,2600,883,300,2512,0.8,2250,2.9
10601111313,44,2600,813,330,2840,0.8,2772,2.9
10601111314,42,2342,820,385,2416,0.8,2319,3
10601111315,41,2152,690,450,2250,1,2250,3.2
10602111401,40,1441,539,330,1292,0.8,993,2.1
10602111402,44,1300,582,280,1483,0.8,1030,2.1
10602111403,30,1560,847,400,1687,0.8,1625,2.8
10602111408,41,1344,660,330,1763,0.8,1354,2.4
10602111409,42,1300,627,247,1583,0.8,1045,1.9
10602111410,41,1452,662,310,1478,0.8,1210,2
10602111411,55,1456,577,340,1437,0.8,1234,2.1
10602111412,48,1896,762,430,2062,0.8,1692,2.6
10602111415,42,2600,1066,531,3421,0.8,3430,3.4
10602111416,30,1929,1002,445,2431,0.8,2341,3.2
10602111417,26,1918,980,400,1757,0.8,1656,2.5
10602111418,37,1733,690,380,1781,0.7,1386,2.4
10602111419,31,1975,853,300,1937,0.9,2333,3.3
10602111420,30,1956,1060,448,2453,0.8,2346,3.2
10602111421,30,1924,978,450,2354,0.8,2312,3.1
10602111422,38,2000,788,440,2266,0.8,2312,3.1
10602111423,29,2000,1100,440,2380,0.8,2329,2.9
10602111424,31,2600,1178,670,3410,0.9,3428,3.7
10602111425,29,1998,1069,450,2273,0.8,2238,3
10602111426,73,737,528,179,825,0.7,596,1.3
10602111601,41,1830,869,380,2235,0.7,1949,2.8
10602111602,49,2167,961,134,2905,0.7,2765,2.8
10602111603,39,1920,843,388,2203,0.7,2100,2.7
10602111604,38,2167,918,420,2666,0.7,2310,2.9
10602111605,36,2025,921,420,2250,0.8,2157,2.8
10602111606,35,2280,1056,480,3164,0.8,3145,3.5
10602111607,43,1835,772,350,2416,0.8,1452,2.4
10602111608,42,1950,869,345,2150,0.8,1775,2.5
10602111609,40,1817,1025,450,3024,0.8,2531,2.7
10602111610,47,2167,979,400,2853,0.7,1908,2.5
10602111611,42,1733,744,330,2053,0.8,1416,2.4
10602111612,37,2149,858,430,2475,0.7,2244,2.8
10602111613,33,2300,994,440,2401,0.7,2319,2.9
10602111614,49,1759,870,425,2600,0.7,2125,2.6
10602111615,45,1875,725,445,2218,0.8,1985,2.9
10602111617,32,2500,745,380,2783,0.8,2765,3.1
10602111618,29,2167,1226,450,2750,0.8,2567,3.2
10602161401,33,1083,453,250,955,0.8,772,2.3
10602161402,36,2167,1011,500,2839,0.8,2803,3.4
10602161403,34,1430,487,265,1199,0.8,828,2.2
10602161404,42,1484,635,300,1625,0.8,1406,2.6
10602161405,45,1430,696,330,1562,0.8,1118,1.8
10602161406,34,2000,1102,470,3125,0.8,3017,3.1
10602161407,37,1670,789,383,2036,0.7,1662,2.5
10602161408,43,1863,704,270,1819,0.8,1179,2.1
10602161409,35,1733,847,390,2226,0.7,1726,2.8
10602161410,38,1733,725,355,1800,0.8,1740,2.9
10602161411,45,2167,765,490,2625,0.7,2437,3
10602161412,40,1733,809,350,2018,0.8,1416,2.2
10602161413,48,1733,627,358,1612,0.7,1156,2.1
10602161414,44,1755,646,393,1525,0.7,1183,2.3
10602161415,35,1733,802,400,1704,0.8,1765,3
10602161416,41,1415,627,253,1583,0.8,1295,2.1
10602161417,39,1517,845,340,1819,0.8,1406,2.2
10602161418,43,2167,1021,498,2766,0.7,2730,3
10602161419,31,2000,856,410,2312,0.8,2071,2.9
10602161420,45,1950,858,460,2360,0.7,1921,2.6
10602161421,32,2167,1142,500,3363,0.8,3270,3.4
10602161422,60,4333,899,0,1625,0.5,1625,2
10602161423,31,1733,874,390,2092,0.8,1890,3
10602161424,22,3225,941,300,1999,1.2,2749,4.2
10602161425,37,1625,784,440,1766,0.7,1575,2.7
10602161426,48,1517,496,200,1265,0.8,822,1.8
10602161427,33,1509,788,370,1902,0.8,1795,2.8
10602161428,30,2167,933,400,2410,0.8,2266,3.1
10602161429,42,2060,824,410,2240,0.8,2129,2.8
10602161430,35,1950,864,423,2321,0.8,2083,2.9
10602161431,44,2167,721,470,1952,0.7,1875,2.9
10602161432,38,1733,712,300,1674,0.7,1190,2.1
10602161433,35,1589,796,380,1843,0.7,1528,2.5
10602161434,38,2087,1079,470,2774,0.7,2607,3
10602161435,36,1544,874,340,1803,0.7,1208,2
10602161436,33,1329,737,383,1562,0.8,1516,2.7
10602161437,36,1733,900,435,2139,0.7,1899,2.7
10602161438,47,1780,548,380,1416,0.7,1337,2.5
10602161439,44,1600,630,260,1470,0.8,976,1.9
10602161440,68,1083,588,280,1474,0.7,715,1.6
10602161441,42,1950,694,390,2158,0.8,1666,2.6
10602161442,47,1365,702,360,1388,0.8,1110,2
10602161443,50,1755,700,440,1958,0.6,1829,2.3
10602161444,40,2328,1006,465,3062,0.8,2916,3.2
10602161445,36,1560,806,400,1968,0.7,1769,2.6
10602161446,40,1950,860,520,2387,0.7,2236,3
10602161447,43,1509,1034,468,2550,0.7,2454,2.9
10602161448,37,1733,833,430,2166,0.8,1988,3
10602161449,35,1517,747,340,1683,0.8,1412,2.4
10602161501,31,1844,788,440,2125,0.8,2018,2.9
10602161502,46,2167,1115,550,2781,0.7,2399,2.7
10602161503,30,2167,906,430,2250,0.8,2136,3
10602161504,32,1517,652,350,1463,0.8,1402,2.6
10602161505,43,1410,598,181,1792,0.9,780,1.9
10602161506,40,2429,1025,400,2815,0.8,2904,3.3
10602161507,33,1831,908,420,2307,0.7,2196,3
10602161508,35,1961,406,430,1912,0.8,1906,3.3
10602161509,34,1473,608,320,1511,0.8,1232,2.5
10602161510,35,1359,641,285,1445,0.8,1197,2.3
10602161511,36,1789,773,450,2542,0.8,2433,3.2
10602161512,36,1700,777,320,1575,0.8,1281,2.1
10602161513,32,1987,953,440,2366,0.7,2191,2.8
10602161514,39,2800,949,395,2650,0.8,2474,3.2
10602161515,37,1366,715,350,1625,0.7,1307,2.2
10602161516,40,1700,823,360,2211,0.8,1970,2.7
10602161517,37,1946,763,390,2098,0.8,1963,2.9
10602161518,30,2200,966,423,2285,0.8,2177,3
10602161519,27,1811,783,430,1875,0.8,1840,3.2
10602161520,47,2167,809,430,2176,0.7,2062,2.8
10602161521,42,1970,591,428,1287,0.8,1062,2.3
10602161522,28,2067,1066,465,2318,0.7,2202,2.8
10602161523,30,1550,848,400,1803,0.8,1681,2.8
10602161524,40,1825,792,368,2150,0.7,1921,2.7
10602161525,36,1506,719,320,1779,0.8,1240,2.4
10602161526,31,1733,968,430,2480,0.8,2285,3.1
10602161527,29,2156,988,443,2428,0.8,2429,3.5
10602161528,28,1854,843,430,2143,0.8,2021,3.2
10602161529,73,1820,473,390,966,0.6,803,1.6
10602161530,43,1800,868,400,2233,0.7,1843,2.4
10602161531,48,1979,909,310,3250,0.7,2349,2.8
10602161532,30,1950,918,448,2225,0.8,2180,3.1
10602161533,42,2713,744,430,2476,0.8,2454,3.2
10602161534,35,2000,884,440,2250,0.7,2115,2.9
10602161535,35,2357,1058,525,2600,0.7,2625,2.9
10602161536,42,1655,760,415,2250,0.8,2132,2.9
10602161537,46,1700,625,370,1974,0.7,1713,2.7
10602161538,42,1560,670,305,1489,0.7,1163,2.1
10602161539,34,1820,824,355,2159,0.8,1963,3.1
10602161601,34,1430,743,350,1768,0.8,1437,2.4
10602161602,37,1526,734,260,1542,0.8,1053,2.2
10602161603,34,2019,745,475,1899,0.7,1738,2.8
10602161604,35,1517,464,233,1212,0.9,818,2.4
10602161605,40,1493,708,323,1550,0.7,1275,2.2
10602161606,33,1440,603,345,1485,0.8,1470,2.7
10602161607,36,1422,709,320,1768,0.8,1416,2.2
10602161608,37,1668,585,325,1525,0.8,1403,2.7
10602161609,37,1500,761,309,1781,0.8,1412,2.3
10602161610,36,1602,729,323,1681,0.8,1571,2.4
10602161611,38,0,1125,295,2750,0.8,1699,1.5
10602161612,37,1407,637,250,1407,0.8,1108,2.2
10602161613,32,1733,841,340,1921,0.8,1632,2.6
10602161614,34,1500,593,300,1394,0.8,1260,2.5
10602161615,31,2167,897,440,2137,0.7,2022,2.6
10602161616,35,1387,635,340,1463,0.7,1178,2.4
10602161617,29,2080,1092,450,2471,0.8,2456,3.2
10602161618,39,1509,661,320,1821,0.7,1235,2.3
10602161619,30,1733,808,385,1984,0.8,1842,2.8
10602161620,43,2000,756,185,2139,0.8,1958,2.8
10602161701,66,1863,537,375,1358,0.7,949,2
10602161702,40,1549,747,335,1825,0.7,1295,2.1
10602161703,32,1937,920,436,2393,0.7,2059,2.8
10602161704,42,1705,732,340,1738,0.7,1506,2.4
10602161705,42,1733,766,360,1775,0.7,1407,2.4
10602161706,38,1771,722,360,1875,0.7,1380,2.2
10602161707,37,1517,614,372,1562,0.7,1325,2.4
10602161708,48,1701,689,370,1430,0.7,1208,2.1
10602161709,29,1265,491,275,887,0.8,758,2.6
10602161710,43,1924,877,375,2749,0.8,2200,3.3
10602161711,42,1870,766,250,2024,0.8,1125,2
10602161712,40,1733,810,268,2094,0.8,1420,2.2
10602161713,36,1975,936,445,2451,0.7,2250,2.8
10602161714,40,1733,869,363,2011,0.7,1632,2.3
10602161715,36,1517,748,350,1724,0.7,1359,2.2
10602161716,43,1692,790,400,2225,0.7,1735,2.4
10602161717,36,1517,533,300,1271,0.8,1077,2.5
10602161718,48,1800,718,368,1875,0.7,1437,2.3
10602161719,40,2178,905,430,2397,0.8,2319,3
10602161720,0,0,0,0,0,0,0,0
10602161721,37,1733,845,400,2347,0.8,1731,2.4
10602161722,67,2167,523,160,1268,0.7,746,1.7
10602161723,42,1530,698,410,1763,0.7,1318,2.4
10602161801,36,1529,781,370,1660,0.8,1397,2.2
10602161802,56,2167,659,300,1575,0.7,1221,2.4
10602161803,38,2084,890,493,2473,0.7,2394,3.2
10602161804,46,2424,1026,0,3100,0.7,2874,3.1
10602161805,36,2225,1184,525,3028,0.8,2944,3.2
10602161806,38,1863,886,403,2283,0.7,2081,2.7
10602161807,32,2320,1094,493,2728,0.8,2652,3.2
10602161808,10,0,725,0,0,0,0,0
10602161809,36,1553,562,220,1328,0.8,1111,2.3
10602161810,27,2250,1226,260,2550,0.8,2457,2.9
10602161811,37,1751,755,370,1859,0.8,1575,2.6
10602161812,39,1733,846,415,2291,0.8,2144,2.9
10602161813,38,1733,1031,400,2533,0.8,2356,2.8
10602161814,56,2167,762,535,2428,0.7,2285,2.8
10602161815,27,2100,1182,430,2648,0.8,2601,3.1
10602161816,36,1610,874,420,2152,0.7,1954,2.7
10602161817,30,2367,1223,560,2869,0.8,2899,3.3
10602161818,32,2383,1147,535,2774,0.8,2774,3.3
10602161819,35,2018,952,300,2397,0.7,2461,3.1
10602161820,38,2167,777,565,2957,0.8,2922,3.5
10602161821,31,1720,884,435,2090,0.8,2051,2.9
10602161822,34,1517,838,400,1890,0.8,1771,2.6
10602161823,29,2382,1296,550,2944,0.8,2925,3.2
10602161824,25,1817,930,420,1850,0.8,1722,2.5
10602161825,38,2100,929,500,2896,0.8,2874,3.3
10602161826,47,2059,784,395,1916,0.9,1971,2.9
10602161827,28,2000,983,440,2107,0.7,2007,2.6
10602161828,35,2167,933,490,2750,0.7,2700,3.1
10602161829,32,2253,1288,550,2856,0.7,2535,2.7
10602161830,27,2266,1083,420,2374,0.8,1952,2.6
10602161831,29,2167,954,480,2256,0.8,2146,3
10602161832,33,2383,1138,550,2714,0.8,2629,3.3
10602161833,37,1912,860,500,2519,0.7,2386,3.1
10602161834,36,1310,675,350,1429,0.8,1375,2.5
10602161835,34,2362,1161,540,3033,0.8,2937,3.3
10602161836,0,0,0,0,0,0,0,0
10602161837,28,2500,1117,550,2579,0.9,2662,3.6
10602161838,29,2490,1226,260,2451,0.8,2392,3
10602161839,35,1569,700,310,1454,0.8,1336,2.5
10603111901,46,2167,777,413,2105,0.8,2013,2.7
10603111902,37,1733,765,440,2015,0.8,1897,2.9
10603111903,46,2100,728,460,1949,0.7,1661,2.7
10603111904,47,2100,846,483,2097,0.7,1968,2.6
10603111906,48,2037,652,360,1910,0.8,1358,2.5
10603111907,71,1842,504,199,1068,0.7,907,1.8
10603111908,0,0,0,0,0,0,0,0
10603111909,73,806,450,168,886,0.6,694,1.6
10603111910,60,1808,518,231,1232,0.8,994,2.1
10603111911,52,1733,705,380,1952,0.7,1468,2.3
10603111912,46,1800,787,450,1978,0.7,1708,2.6
10603111913,38,1694,633,450,2069,0.8,1737,2.8
10603111914,39,1647,757,390,1775,0.8,1479,2.6
10603111915,42,1742,681,370,1726,0.8,1403,2.4
10603111916,39,1750,725,398,1593,0.8,1375,2.6
10603111917,0,0,0,0,0,0,0,0
10603111918,47,2100,765,390,2446,0.7,2446,3.4
10603111919,0,0,0,0,0,0,0,0
10603111921,69,0,470,0,737,0.6,581,1.3
10603111922,62,2194,562,213,1234,0.7,797,2.1
10603112001,43,1980,575,190,1187,0.9,1374,3.1
10603112002,54,1155,554,355,1275,0.7,1098,2.2
10603112003,54,1603,505,385,1187,0.6,892,2
10603112004,49,1560,514,353,1318,0.7,994,2.2
10603112005,56,0,450,0,0,0.2,450,1
10603112006,47,1473,507,350,1168,0.7,966,2.3
10603112007,57,1408,570,360,1562,0.7,1228,2.3
10603112008,48,1517,573,380,1445,0.7,1244,2.4
10603112009,38,1733,639,400,1557,0.7,1278,2.6
10603112010,46,1517,546,350,1381,0.7,1118,2.4
10603112011,54,1825,485,390,1208,0.8,1044,2.4
10603112012,50,1679,562,365,1350,0.7,1227,2.5
10603112013,54,1660,568,380,1444,0.7,1302,2.3
10603112014,48,1400,512,363,1305,0.7,972,2.2
10603112015,61,1600,606,400,1624,0.6,1268,2.1
10603112016,47,1261,546,375,1341,0.8,1146,2.5
10603112017,51,0,850,0,1375,1.5,2250,3
10603112018,54,1550,644,255,1427,0.8,1008,2.2
10603112101,61,1767,673,380,1676,0.7,1399,2.2
10603112102,58,2138,762,360,1600,0.7,1341,1.9
10603112103,49,2034,709,450,1825,0.7,1612,2.6
10603112104,49,2163,876,400,1958,0.7,1694,2.4
10603112105,49,1538,537,403,1323,0.7,1152,2.5
10603112106,72,1863,572,220,1192,0.7,841,1.7
10603112107,50,1894,614,320,1958,0.7,979,2.1
10603112108,63,1733,549,380,1261,0.7,816,1.9
10603112109,48,1647,643,410,1625,0.7,1256,2.4
10603112110,47,1450,645,390,1666,0.7,1424,2.4
10603112111,0,0,0,0,0,0,0,0
10603112112,0,0,0,0,0,0,0,0
10603112113,53,2534,519,560,1312,0.6,1166,2.3
10603112114,48,867,850,0,2750,0.9,900,2.3
10603112115,47,2000,693,400,1483,0.7,1261,2.1
10603112116,59,1344,776,386,1694,0.6,1387,2
10603112117,54,0,1124,330,1375,0.8,1375,2.5
10603112118,55,1777,707,430,1978,0.6,1474,2.2
10603112119,61,2106,561,360,1408,0.7,1006,2.2
10603112120,40,2000,646,400,1478,0.8,1300,2.7
10603112121,51,1600,743,370,2062,0.7,1625,2.3
10603112122,63,2000,632,400,1286,0.7,1131,2
10603112123,70,1517,497,345,1149,0.7,910,1.8
10603112124,59,1500,627,410,1368,0.7,1312,2.3
10603112125,58,2084,627,405,1458,0.7,1366,2.4
10603112126,53,2167,779,508,2656,0.7,2299,2.7
10603112127,58,2167,746,450,1833,0.6,1494,2.3
10603112128,40,1907,778,400,1770,0.8,1600,2.6
10603112129,42,1625,683,380,1728,0.8,1490,2.7
10603112130,54,2167,642,465,1775,0.6,1555,2.4
10603112131,57,1600,705,335,1451,0.7,1158,1.8
10603112133,60,1975,712,420,1483,0.6,1393,2.2
10603112134,60,1971,483,465,1731,0.7,1573,2.4
10603112135,48,2400,813,550,2322,0.7,2235,2.7
10603112136,43,1733,691,440,1962,0.7,1645,2.6
10603112137,49,2000,703,510,1637,0.7,1446,2.6
10603112138,53,1759,713,450,1875,0.7,1690,2.4
10603112139,48,1644,705,400,1735,0.7,1471,2.5
10603112140,53,1694,616,360,1355,0.7,1115,2.1
10603112141,49,1985,685,455,1928,0.7,1585,2.5
10603112142,64,2100,721,355,1981,0.6,1547,2.2
10603112143,52,1720,631,353,1416,0.7,1137,2.2
10603112144,48,1863,681,400,1462,0.7,1171,2.2
10603112145,48,1700,707,360,1678,0.7,1354,2.1
10603112146,78,693,518,270,875,0.7,669,1.4
10603112147,43,1950,691,400,1708,0.7,1375,2.5
10603112148,51,1559,622,388,1444,0.7,1087,2.2
10603112149,55,1767,610,400,1589,0.7,1323,2.3
10603112150,57,1874,552,360,1702,0.7,1343,2.3
10603112151,48,1800,613,358,1366,0.7,984,2.1
10603112152,45,1734,593,410,1625,0.7,1330,2.5
10603112153,42,1950,793,445,2166,0.7,1645,2.5
10603112154,49,2000,627,450,1812,0.7,1441,2.5
10603112155,49,1896,674,450,1575,0.7,1468,2.4
10603112156,61,2200,630,411,1300,0.7,1098,2.1
10603112157,50,1603,665,420,1515,0.7,1316,2.2
10603112158,55,1120,594,340,1262,0.8,969,1.8
10603112201,36,1300,701,320,1431,0.7,1262,2.4
10603112202,59,2167,594,250,1107,1,806,1.7
10603112203,58,1733,1374,0,2750,0.5,2750,2
10603112204,33,1300,561,310,1333,0.8,1015,2.2
10603112205,38,1517,717,355,1465,0.7,1298,2.3
10603112206,41,1566,671,305,1518,0.8,1308,2.4
10603112207,42,1096,496,239,1021,0.8,742,2
10603112208,47,1353,490,250,1352,0.8,935,2
10603112209,40,1406,626,325,1460,0.7,1060,2
10603112210,44,1300,621,340,1383,0.7,1073,2.1
10603112211,57,1517,485,305,1471,0.9,1238,2.3
10603112212,35,1300,532,305,1213,0.8,1125,2.5
10603112213,49,1311,706,355,1483,0.6,1237,2.1
10603112214,28,1387,529,328,1178,0.9,1097,2.9
10603112215,37,1300,479,295,1010,0.8,952,2.6
10603112216,40,1602,752,350,1645,0.7,1336,2.5
10603112217,30,1789,875,430,2049,0.8,2017,3.1
10603112218,42,1723,747,435,2019,0.7,1843,2.8
10603112219,42,1473,741,308,1759,0.7,1360,2.2
10603112220,39,1213,722,310,1674,0.7,1059,2.1
10603112221,38,1573,635,350,1708,0.7,1411,2.6
10603112222,34,1387,573,300,1211,0.8,1059,2.5
10603112223,30,1300,457,280,1008,0.9,926,2.9
10603112224,32,1300,528,280,1292,0.8,911,2.4
10603112225,41,1733,738,350,2050,0.7,1775,2.7
10603112226,38,1500,614,318,1391,0.7,1187,2.4
10603112227,41,1733,840,430,2233,0.7,2070,2.8
10603112228,36,1642,788,420,1766,0.7,1637,2.7
10603112230,44,2000,599,340,1461,1,1087,2
10603112232,60,0,849,0,2149,0.8,2149,3
10603112233,35,1733,764,450,2229,0.8,1946,3
10603112234,33,1517,591,290,1437,0.8,1452,2.6
10603112235,30,1829,877,430,2110,0.8,2004,3
10603112236,51,1573,685,330,1781,0.7,1541,2.5
10603112301,35,2116,793,360,2204,0.9,2020,3.1
10603112302,47,2167,938,350,2732,0.8,2589,2.8
10603112303,36,2130,861,300,2381,0.8,2263,3.1
