POA_CODE_2021,1_74_RE_agent,1_74_StateTeHAuthority,1_74_Com_house_prov,1_74_Person_not_same_hh,1_74_Oth_type,1_74_Not_stated,1_74_Total,75_99_RE_agent,75_99_StateTeHAuthority,75_99_Com_house_prov,75_99_Person_not_same_hh,75_99_Oth_type,75_99_Not_stated,75_99_Total,100_149_RE_agent,100_149_StateTeHAuthority,100_149_Com_house_prov,100_149_Person_not_same_hh,100_149_Oth_type,100_149_Not_stated,100_149_Total,150_199_RE_agent,150_199_StateTeHAuthority,150_199_Com_house_prov,150_199_Person_not_same_hh,150_199_Oth_type,150_199_Not_stated,150_199_Total,200_224_RE_agent,200_224_StateTeHAuthority,200_224_Com_house_prov,200_224_Person_not_same_hh,200_224_Oth_type,200_224_Not_stated,200_224_Total,225_274_RE_agent,225_274_StateTeHAuthority,225_274_Com_house_prov,225_274_Person_not_same_hh,225_274_Oth_type,225_274_Not_stated,225_274_Total,275_349_RE_agent,275_349_StateTeHAuthority,275_349_Com_house_prov,275_349_Person_not_same_hh,275_349_Oth_type,275_349_Not_stated,275_349_Total,350_449_RE_agent,350_449_StateTeHAuthority,350_449_Com_house_prov,350_449_Person_not_same_hh,350_449_Oth_type,350_449_Not_stated,350_449_Total,450_549_RE_agent,450_549_StateTeHAuthority,450_549_Com_house_prov,450_549_Person_not_same_hh,450_549_Oth_type,450_549_Not_stated,450_549_Total,550_649_RE_agent,550_649_StateTeHAuthority,550_649_Com_house_prov,550_649_Person_not_same_hh,550_649_Oth_type,550_649_Not_stated,550_649_Total,650_749_RE_agent,650_749_StateTeHAuthority,650_749_Com_house_prov,650_749_Person_not_same_hh,650_749_Oth_type,650_749_Not_stated,650_749_Total,750_849_RE_agent,750_849_StateTeHAuthority,750_849_Com_house_prov,750_849_Person_not_same_hh,750_849_Oth_type,750_849_Not_stated,750_849_Total,850_949_RE_agent,850_949_StateTeHAuthority,850_949_Com_house_prov,850_949_Person_not_same_hh,850_949_Oth_type,850_949_Not_stated,850_949_Total,950oveRE_agent,950oveStateTeHAuthority,950oveCom_house_prov,950ovePerson_not_same_hh,950oveOth_type,950oveNot_stated,950oveTotal,Rent_NS_RE_agent,Rent_NS_StateTeRent_Hauth,Rent_NS_Com_house_prov,Rent_NS_Person_not_same_hh,Rent_NS_Oth_type,Rent_NS_Not_stated,Rent_NS_Total,Total_RE_agent,Total_StateTer_HAuthority,Total_Com_house_prov,Total_Person_not_same_hh,Total_Oth_type,Total_NS,Total_Total
POA6758,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,18,0,3,10,0,12,0,25
POA6760,0,4,7,0,0,0,16,0,0,5,0,3,0,11,0,8,16,0,0,0,23,0,9,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,22,0,24,32,12,23,0,87
POA6762,0,0,38,0,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,43,0,10,0,52
POA6765,0,32,40,0,24,0,96,0,28,40,0,12,0,77,0,41,33,0,28,0,103,0,21,11,0,10,0,43,0,5,0,0,4,0,6,0,7,0,0,0,0,7,4,12,0,0,4,0,18,3,3,0,0,3,0,10,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,18,11,4,24,0,62,5,162,137,7,117,4,436
POA6770,0,133,42,0,10,0,184,0,89,20,0,9,0,119,0,85,22,0,17,0,131,0,34,6,0,13,3,55,0,12,0,0,0,0,12,0,19,4,0,7,0,28,0,19,3,3,6,0,30,0,10,0,0,3,0,12,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,9,0,23,7,19,38,0,89,0,413,108,36,120,8,682
POA7000,0,9,0,9,0,0,17,0,11,3,0,0,0,20,6,116,19,19,3,4,168,26,50,45,45,12,0,176,25,29,16,39,4,4,112,76,13,13,55,3,0,160,211,11,7,117,7,0,353,328,3,4,147,18,0,496,327,0,0,150,9,0,484,250,0,0,80,4,0,332,93,0,0,36,4,0,134,30,0,0,15,0,0,47,18,0,0,6,0,0,24,11,0,0,26,5,0,38,25,13,3,41,17,6,104,1419,265,104,768,88,15,2665
POA7004,0,0,0,4,0,0,10,0,9,0,5,0,0,15,0,35,4,12,0,0,51,11,23,10,25,3,0,64,13,7,7,19,0,0,42,37,7,3,37,0,0,84,75,7,5,59,0,0,145,199,0,0,90,5,0,298,190,0,0,79,6,0,275,79,0,0,32,4,0,109,38,0,0,15,0,0,54,21,0,0,5,0,0,20,12,0,0,4,0,0,14,13,0,0,15,0,0,23,10,4,0,21,3,0,36,684,91,28,408,33,0,1242
POA7005,0,0,0,0,0,0,6,0,0,0,3,0,0,5,9,11,0,17,0,0,34,15,4,21,37,6,0,85,20,0,3,28,0,0,56,46,6,4,48,6,3,111,156,0,0,73,8,0,236,309,0,6,124,14,0,453,236,0,0,100,6,0,340,147,0,0,59,7,0,214,80,0,0,32,6,0,123,36,0,0,17,0,0,58,21,0,0,11,0,0,32,10,0,0,16,3,0,26,16,0,0,20,5,5,49,1091,20,35,590,74,10,1817
POA7007,0,5,0,0,0,0,5,0,7,0,0,0,0,6,0,8,0,5,0,0,15,4,8,0,11,0,0,16,3,3,5,6,0,0,15,16,7,0,18,3,0,42,37,3,0,22,4,0,65,44,0,0,19,0,0,63,28,0,0,8,0,0,45,9,0,0,4,0,0,16,11,0,0,4,0,0,15,10,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,159,37,3,97,14,5,311
POA7008,0,6,0,0,0,0,11,0,15,0,0,0,0,17,4,103,44,5,3,0,161,18,59,34,33,3,0,146,6,18,5,21,0,0,50,66,15,12,45,7,3,146,174,8,8,93,11,0,287,281,3,0,128,10,0,428,184,4,0,63,10,0,266,117,0,0,18,3,0,138,29,0,0,4,0,0,36,6,0,0,6,0,0,14,0,0,0,4,0,0,3,0,0,0,5,0,0,3,21,11,5,20,3,6,66,911,242,100,453,58,14,1781
POA7009,0,10,0,6,0,0,13,0,22,3,0,0,0,31,4,108,10,27,0,0,150,29,58,30,50,10,0,163,49,18,9,40,8,0,120,100,19,0,65,5,0,193,210,17,4,152,19,3,403,385,15,0,166,25,0,589,203,0,0,89,15,0,310,50,0,0,21,3,0,74,11,0,0,0,0,0,14,4,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,11,16,3,24,5,7,68,1058,275,64,638,87,13,2140
POA7010,0,22,0,0,0,0,27,0,47,0,5,0,0,52,10,353,15,13,5,4,396,21,118,32,48,5,0,226,30,53,14,44,8,3,155,86,37,18,93,3,4,237,242,38,22,165,19,4,487,580,26,15,206,37,4,858,252,0,0,57,15,0,322,27,0,0,11,7,0,47,6,0,0,9,0,0,8,10,0,0,0,0,0,7,0,0,0,4,0,0,4,0,0,0,6,0,0,8,15,42,5,24,6,3,102,1274,736,126,671,109,24,2948
POA7011,0,15,0,0,0,0,14,0,17,5,4,0,0,28,4,159,12,18,0,0,195,20,82,61,29,12,0,214,16,43,9,22,5,0,93,55,36,18,67,7,5,182,183,41,19,120,21,0,380,458,24,8,145,35,8,667,128,0,0,23,6,0,168,21,0,0,4,0,0,28,3,0,0,11,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,20,3,17,3,6,64,901,432,138,465,93,19,2051
POA7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,5,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,19
POA7015,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,44,4,9,3,0,64,8,16,0,17,0,0,49,6,9,0,16,0,0,29,25,15,3,16,0,0,59,50,3,0,56,3,0,118,147,6,0,83,6,0,242,161,0,0,60,5,0,227,78,6,0,14,0,0,95,10,0,0,3,0,0,17,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,4,0,18,0,3,33,484,105,15,297,27,4,944
POA7016,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,27,0,0,0,4,26,0,25,0,7,0,0,29,0,6,4,5,0,0,15,4,13,0,12,0,0,39,19,12,0,40,3,0,71,92,5,0,29,0,0,123,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,133,92,4,90,7,5,337
POA7017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,3,0,0,5,0,0,6,4,0,0,8,0,0,12,10,0,0,16,4,0,32,78,0,0,26,3,0,111,39,0,0,9,0,0,49,17,0,0,9,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,156,0,0,77,18,0,257
POA7018,0,22,4,10,0,0,31,0,29,0,0,0,0,29,8,233,16,15,4,0,269,9,79,12,29,0,0,128,11,36,8,39,0,0,102,31,32,8,62,9,0,143,137,24,10,147,16,0,336,419,22,4,234,19,10,702,294,3,0,72,15,0,385,119,0,0,29,0,0,147,37,0,0,13,5,0,53,8,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,10,13,22,3,18,12,8,73,1085,508,68,662,75,22,2426
POA7019,6,0,0,0,0,0,7,0,3,0,0,0,0,8,9,34,11,0,0,0,57,15,77,34,12,0,3,142,3,32,15,11,0,0,64,17,65,23,23,3,4,131,117,74,27,47,3,0,274,249,26,10,69,9,0,363,84,0,0,15,3,3,111,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,0,0,0,33,513,330,136,182,28,7,1201
POA7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,4,0,0,5,7,0,0,14,0,0,20,6,0,0,8,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,19,0,0,36,0,0,57
POA7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,0,3,0,0,11,0,0,13,16,0,0,13,0,0,27,22,0,0,5,0,0,24,9,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,45,0,3,43,0,3,97
POA7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,5,0,0,7,3,0,0,6,0,0,14,6,0,0,13,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,31,0,0,52
POA7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,5,3,0,0,0,0,0,10,12,0,0,5,0,0,14,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,0,31
POA7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,0,0,12,0,0,20
POA7025,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,9,0,0,6,0,0,0,9,0,0,0,0,0,0,3,0,0,0,7,9,0,20,4,0,0,5,3,0,14,9,0,0,13,0,0,29,10,0,0,4,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,7,10,43,20,0,104
POA7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,13,0,0,9,12,0,0,4,0,0,23,4,0,0,3,0,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,21,0,0,31,3,0,53
POA7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,7,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15
POA7030,0,17,3,4,6,0,34,0,19,4,0,0,0,27,8,104,22,8,6,0,141,8,203,55,21,5,0,297,5,138,42,26,3,0,222,48,204,69,76,13,3,408,275,56,24,126,13,4,508,347,11,3,114,9,0,474,47,0,0,11,3,0,59,8,0,0,5,0,0,11,4,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,7,21,17,9,110,748,807,229,412,75,21,2295
POA7050,0,9,0,0,0,0,9,0,7,0,0,0,0,7,5,100,7,13,5,0,126,8,65,49,25,0,0,144,8,25,13,16,0,0,55,16,21,13,28,0,3,80,83,19,10,73,5,0,198,316,9,0,126,3,0,464,227,0,3,71,15,0,319,98,0,0,20,0,0,123,11,0,0,3,0,0,15,7,0,0,6,0,0,8,0,0,0,0,0,0,0,3,0,0,3,0,0,3,14,10,3,7,5,3,57,802,259,100,398,41,13,1617
POA7052,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,18,0,0,0,0,21,4,5,0,4,0,0,16,3,3,0,6,0,0,12,4,3,6,19,0,0,33,28,3,0,30,0,0,75,144,4,0,72,3,0,225,107,0,3,35,0,0,143,48,0,0,9,0,0,59,16,0,0,8,0,0,20,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,0,4,0,3,16,358,42,12,201,10,7,626
POA7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,4,0,0,4,0,5,0,10,0,0,15,4,0,0,13,0,0,19,26,0,0,18,0,0,41,31,0,0,16,0,0,43,22,0,0,8,0,0,32,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,16,4,82,3,0,195
POA7054,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,7,3,9,4,0,20,0,4,0,8,3,0,12,5,0,0,12,3,0,23,6,0,0,20,0,0,28,38,0,0,40,0,0,81,99,0,0,62,7,0,168,78,0,0,22,5,0,102,19,0,0,7,0,0,29,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,7,0,10,251,11,4,192,22,0,492
POA7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,15,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,7,0,0,35
POA7109,0,0,0,3,9,0,12,0,3,0,3,0,0,3,0,9,0,10,9,3,29,7,10,4,26,0,0,49,14,7,11,31,0,0,61,33,4,0,46,3,0,82,72,5,0,54,3,3,131,86,0,0,46,5,0,133,22,0,0,6,0,0,34,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,10,5,0,25,246,43,13,240,35,9,582
POA7112,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,7,6,16,7,0,28,8,0,0,14,3,0,21,7,0,0,23,0,0,38,30,5,0,33,11,0,65,28,0,0,20,0,0,52,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,81,31,4,122,23,0,257
POA7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,0,0,6,3,0,0,3,0,0,8,9,0,0,13,0,0,24,5,0,0,8,0,0,17,4,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,28,0,0,42,4,0,74
POA7116,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,5,4,0,16,0,0,4,7,0,0,14,0,0,0,4,0,0,8,15,0,0,14,3,0,22,34,0,0,11,0,0,44,14,0,0,8,0,0,19,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,5,51,10,4,137
POA7117,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,7,0,0,0,5,0,0,10,7,0,0,9,0,0,18,6,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,18,0,0,31,13,0,55
POA7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7120,0,0,0,4,0,0,6,0,3,0,5,5,0,5,0,4,8,4,0,0,24,4,0,5,16,0,0,29,3,0,0,7,4,0,10,7,0,0,7,0,0,17,4,0,0,7,0,0,21,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,16,24,11,16,57,23,3,127
POA7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7140,0,9,0,9,13,0,30,0,14,4,10,4,0,27,0,58,11,19,7,0,102,16,32,5,38,21,0,108,22,13,9,43,12,0,108,31,18,0,62,6,0,116,139,10,0,87,9,0,254,120,3,0,64,4,0,188,16,0,0,11,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,4,20,21,5,68,347,181,35,359,96,11,1034
POA7150,0,0,0,3,4,0,9,0,0,0,3,0,0,4,0,0,0,11,0,0,11,3,0,0,15,0,0,21,0,0,0,5,0,0,7,0,0,0,9,0,0,14,5,0,0,13,0,0,21,6,0,0,17,0,0,19,7,0,0,6,0,0,18,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,12,4,0,19,29,0,0,101,12,4,145
POA7155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,8,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,10,0,0,14,4,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,27,4,0,40
POA7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,4,5,0,0,3,0,0,12,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,5,0,31
POA7163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
POA7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,6,0,6,0,0,0,6,0,0,8,0,0,0,6,0,0,11,0,0,0,12,0,0,14,13,0,0,13,3,0,30,27,0,0,12,0,0,34,6,0,0,6,0,0,8,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,54,0,0,69,26,4,140
POA7171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,11,0,9,0,3,0,0,13,0,0,0,4,0,0,4,7,0,0,10,0,0,23,37,5,0,33,0,0,73,84,0,0,43,0,0,132,51,0,0,20,0,0,67,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,191,24,0,120,5,0,343
POA7172,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,19,0,6,0,0,21,0,13,9,7,0,0,28,0,10,0,9,0,0,21,4,10,0,18,0,0,25,30,7,4,28,3,0,74,117,0,0,33,3,0,158,40,0,0,4,0,0,48,3,0,0,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,10,197,61,12,115,14,5,407
POA7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,4,0,0,17,0,0,23,5,0,0,29,0,0,31,14,0,0,22,5,0,34,49,0,0,67,13,0,122,73,0,0,47,3,4,125,28,0,0,12,0,0,42,4,0,0,5,0,0,6,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,0,13,3,0,19,188,0,0,216,20,7,435
POA7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
POA7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,6,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9
POA7176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,10,4,0,20
POA7178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,12
