SA2_CODE_2021,Separate_house_Dwellings,Separate_house_Persons,sd_rw_tce_hse_th_wth_1_sty_Dw,sd_row_tce_hse_th_wth_1_sty_P,sd_rw_tce_hs_th_wth_2m_sty_Dw,sd_rw_tce_hs_th_wth_2m_stys_P,sd_row_tce_hse_th_wth_Tot_Dwg,sd_row_tce_hse_th_with_Tot_P,Flt_apart_In_1_2_stry_blck_D,Flt_apart_In_1_2_stry_blck_P,Flt_apart_In_a_3_stry_blck_D,Flt_apart_In_a_3_stry_blck_P,Flt_apart_In_4_8_stry_blck_D,Flt_apart_In_4_8_stry_blck_P,Flt_apart_In_9m_stry_blck_D,Flt_apart_In_9m_stry_blck_P,Flt_apart_Attachd_to_a_hse_D,Flt_apart_Attachd_to_a_hse_P,Flat_apartment_Tot_Dwe,Flat_apartment_Tot_Per,Oth_dwg_Caravan_D,Oth_dwg_Caravan_P,Oth_dwg_Cabin_hboat_D,Oth_dwg_Cabin_hboat_P,Oth_dwg_improv_hme_tnt_so_D,Oth_dwg_improv_hme_tnt_so_P,Oth_dwg_Hse_flt_att_shp_off_D,Oth_dwg_Hse_flt_att_shp_off_P,Other_dwelling_Tot_Dwellings,Other_dwelling_Tot_Persons,Dwelling_structure_ns_Dwgs,Dwelling_structure_ns_Persons,Tot_occupie_private_dwgs_Dwgs,Tot_occupie_private_dwgs_Psns,Unoccupied_private_dwgs_Dwgs,Unoccupied_private_dwgs_Psns,Total_Dwellings,Total_Persons
597979799,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,5,12,8,23,13,37,0,..,13,37
601011001,2815,7587,65,116,30,68,99,185,209,350,0,0,0,0,0,0,3,4,207,355,0,0,0,0,0,0,0,0,0,0,4,3,3123,8126,188,..,3308,8126
601011002,2052,5691,19,23,0,0,19,23,349,629,0,0,0,0,0,0,5,10,353,639,0,0,0,0,0,0,0,0,0,0,0,6,2428,6362,75,..,2501,6362
601011003,1703,4499,20,35,0,0,20,35,138,269,0,0,0,0,0,0,3,8,142,274,0,13,0,0,0,0,0,0,0,13,0,4,1874,4822,71,..,1946,4822
601021004,2408,5592,133,211,148,268,280,481,90,136,75,115,0,0,0,0,3,7,167,256,0,0,12,28,0,0,0,4,16,28,0,4,2879,6368,187,..,3061,6368
601021005,2951,8141,61,95,0,0,61,95,3,4,0,0,0,0,0,0,5,6,5,12,52,75,11,18,0,0,0,13,67,111,14,25,3092,8377,136,..,3228,8377
601021006,1388,3363,17,27,0,3,22,34,17,25,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,1430,3429,58,..,1483,3429
601021007,4462,11021,100,165,99,176,197,338,4,8,0,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,0,0,0,0,7,12,4674,11384,235,..,4913,11384
601021008,2809,6658,161,229,112,176,274,404,80,128,0,0,0,0,0,0,6,9,85,134,0,0,3,5,0,0,7,15,15,21,3,5,3180,7221,227,..,3407,7221
601021009,1915,4624,144,208,15,25,165,232,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,7,7,2087,4868,101,..,2192,4868
601021010,1105,2713,74,135,3,0,77,142,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,27,0,0,0,0,23,32,0,0,1205,2889,70,..,1279,2889
601021011,2970,7513,154,235,9,29,165,262,0,0,0,0,0,0,0,0,5,18,5,18,0,0,0,0,0,0,0,0,0,0,0,9,3142,7798,118,..,3263,7798
601021012,1728,4435,3,7,0,0,3,7,0,0,0,0,0,0,0,0,7,10,7,10,0,0,0,0,0,0,0,0,0,0,0,6,1732,4458,281,..,2019,4458
601031013,1550,4168,42,60,10,20,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,4244,70,..,1664,4244
601031014,1961,5005,167,283,0,0,167,286,213,363,0,0,0,0,0,0,0,0,213,363,0,3,0,0,0,0,0,5,0,7,3,3,2348,5663,155,..,2499,5663
601031015,2554,6600,75,100,32,66,107,165,859,1444,0,0,0,0,0,0,5,8,863,1452,0,0,0,0,0,0,0,6,0,6,5,12,3537,8238,196,..,3737,8238
601031016,1672,4140,116,169,17,30,128,200,48,91,14,24,0,0,0,0,0,0,61,117,3,3,26,36,0,0,13,30,47,64,9,15,1912,4537,111,..,2016,4537
601031017,4000,9926,275,528,36,78,315,607,792,1361,0,0,0,0,0,0,0,5,800,1366,17,18,0,0,20,19,12,38,49,73,19,28,5182,12010,299,..,5477,12010
601031018,1688,4275,6,14,7,35,20,55,358,643,0,0,0,0,0,0,0,0,358,643,0,0,0,0,0,0,7,17,6,14,0,9,2081,4992,114,..,2197,4992
601031019,1985,4898,109,170,113,228,223,389,125,250,18,21,0,0,0,0,3,9,148,287,0,0,0,0,0,0,22,44,22,44,8,12,2382,5630,165,..,2545,5630
601031020,2707,6714,119,159,24,38,145,199,72,120,0,0,0,0,0,0,0,0,74,123,42,61,0,3,0,0,6,15,52,85,6,4,2978,7119,174,..,3154,7119
601031021,1379,3612,63,114,70,145,134,256,198,456,15,30,0,0,0,0,0,4,218,492,0,0,0,0,0,0,0,0,0,0,0,4,1727,4361,89,..,1817,4361
601041022,4757,12186,325,482,168,380,500,859,38,69,0,0,0,0,0,0,6,19,46,82,0,0,0,0,0,0,3,10,8,9,11,17,5309,13155,258,..,5568,13155
601041023,3927,10043,100,162,95,204,197,368,175,278,0,0,0,0,0,0,8,9,181,295,0,0,0,0,0,0,8,7,8,7,3,8,4320,10725,263,..,4577,10725
601041024,2933,8038,18,34,25,38,41,76,0,0,6,4,0,0,0,0,5,7,5,4,17,46,37,58,0,0,13,42,70,143,0,6,3051,8273,191,..,3251,8273
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
601041026,1359,3443,22,26,11,23,28,49,0,0,5,20,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1400,3509,81,..,1486,3509
601051027,1378,3247,243,459,500,1065,740,1524,787,1472,415,713,348,614,31,47,41,58,1623,2904,0,3,3,3,69,68,28,74,104,151,40,67,3882,7893,674,..,4561,7893
601051028,3115,7924,107,180,36,57,143,238,272,509,102,130,10,25,0,0,17,26,392,693,0,3,0,0,0,0,6,7,6,8,3,0,3655,8872,226,..,3879,8872
601051029,1511,4015,111,206,110,234,222,443,86,152,28,53,14,29,0,0,3,12,131,246,0,0,0,0,0,0,0,0,0,0,0,9,1873,4712,138,..,2006,4712
601051030,1848,4536,192,330,98,208,282,541,332,678,108,161,116,174,0,0,3,7,564,1028,0,0,0,0,0,0,19,40,17,42,7,21,2726,6162,240,..,2970,6162
601051031,3352,8768,185,390,478,950,665,1341,452,819,245,439,145,265,0,0,3,5,847,1526,0,0,21,32,0,6,30,56,55,99,20,36,4927,11772,612,..,5540,11772
601051032,2020,5130,80,142,275,503,355,640,231,390,70,111,0,0,0,0,9,17,307,518,0,0,0,0,0,0,14,31,14,31,24,40,2714,6367,204,..,2918,6367
601051033,2031,5013,69,136,106,229,178,361,424,710,22,38,0,0,0,0,32,52,475,800,0,0,0,0,0,0,0,9,0,9,9,9,2691,6199,230,..,2918,6199
601061034,3537,8240,5,10,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,10,13,6,22,9,18,7,11,25,59,0,4,3568,8316,1051,..,4615,8316
601061035,3870,9420,87,141,23,45,114,189,10,16,0,0,0,0,0,0,4,9,14,24,21,27,11,17,0,0,0,0,34,54,28,52,4053,9730,243,..,4297,9730
602011036,1056,2476,171,302,18,44,191,344,171,262,0,0,0,0,0,0,0,7,173,268,0,0,0,0,0,0,12,19,14,22,8,17,1449,3124,184,..,1628,3124
602011037,1740,4219,94,141,9,22,105,165,226,373,0,0,0,0,0,0,0,0,226,373,0,0,0,0,0,0,4,3,6,3,9,14,2083,4767,129,..,2206,4767
602011038,1278,3046,197,356,347,708,543,1067,387,615,72,118,34,52,11,26,21,53,526,865,0,0,0,0,41,39,58,94,105,138,13,26,2465,5136,373,..,2835,5136
602011039,1714,4415,28,54,0,0,28,54,22,40,0,0,0,0,0,0,0,0,24,42,16,29,0,0,0,0,4,5,21,30,0,7,1787,4553,92,..,1881,4553
602011040,1347,3466,165,325,17,47,184,369,63,139,0,0,0,0,0,0,0,3,63,141,0,0,0,0,0,0,14,27,16,29,0,7,1614,4012,101,..,1721,4012
602011041,2916,7699,680,1223,96,179,773,1402,0,3,0,0,0,0,0,0,5,6,4,14,0,0,0,0,0,0,0,12,3,7,16,29,3718,9145,212,..,3929,9145
602011042,1733,4270,242,321,65,159,311,481,197,300,32,46,0,0,0,0,4,5,229,348,0,0,0,0,0,3,5,9,3,10,6,15,2287,5124,209,..,2494,5124
602011043,1402,3463,109,149,0,3,109,148,87,131,0,0,0,0,0,0,0,0,87,131,0,0,0,0,0,0,0,0,0,0,0,3,1602,3747,110,..,1709,3747
602011044,2385,5767,123,192,47,85,169,278,337,521,0,0,0,0,0,0,0,0,339,524,0,0,0,0,0,0,0,0,0,0,5,5,2902,6573,153,..,3050,6573
602011045,1277,3208,69,143,10,15,80,161,260,408,0,0,0,0,0,0,3,3,261,408,0,0,0,0,0,5,0,0,0,6,0,0,1624,3787,90,..,1711,3787
602011046,2738,6758,22,36,9,28,30,63,109,141,0,0,0,0,0,0,4,9,115,151,0,0,3,0,0,0,0,3,0,3,5,10,2894,6990,143,..,3038,6990
602011047,1493,3448,218,300,178,433,392,729,131,256,10,17,0,0,0,0,58,97,198,377,4,8,4,9,0,0,0,5,12,21,0,3,2106,4575,214,..,2318,4575
602011048,1645,4087,25,40,16,42,41,78,433,663,0,0,0,0,0,0,6,7,436,667,0,0,0,0,0,0,0,0,0,0,3,0,2121,4838,112,..,2235,4838
602011049,1796,4403,70,131,40,65,109,200,54,75,0,0,0,0,0,0,4,7,58,79,0,0,0,0,0,0,0,6,0,6,0,0,1963,4693,166,..,2128,4693
602011050,1376,3485,123,189,13,17,132,210,44,64,0,0,0,0,0,0,0,0,44,64,0,0,0,0,0,0,5,8,3,11,0,4,1561,3770,94,..,1650,3770
602011051,1535,3633,94,138,60,129,159,275,105,158,10,9,0,0,0,0,17,26,131,192,0,0,0,0,0,5,0,0,0,5,0,0,1828,4104,160,..,1994,4104
602011052,1823,4462,42,73,0,3,49,75,140,217,0,0,0,0,0,0,0,3,140,216,0,0,0,0,0,4,0,0,5,8,0,0,2015,4765,106,..,2118,4765
602021053,1776,3822,0,0,0,0,0,0,30,44,0,0,0,0,0,0,0,0,31,46,42,64,3,4,4,8,0,9,55,78,6,12,1866,3954,567,..,2435,3954
602021054,2420,5636,89,129,4,6,89,139,6,9,0,0,0,0,0,0,0,0,6,9,14,23,0,3,5,3,13,14,32,47,10,19,2557,5854,267,..,2818,5854
602021055,2433,5886,8,18,3,11,11,25,0,5,0,0,0,0,0,0,4,6,10,13,0,0,0,7,0,0,3,9,5,24,0,7,2460,5950,228,..,2686,5950
602021056,1256,3255,60,80,54,138,112,217,22,31,0,0,0,0,0,0,6,15,31,45,6,16,19,43,0,0,0,0,29,65,0,0,1428,3582,81,..,1511,3582
602021057,1711,4144,52,80,0,0,51,87,3,10,0,0,0,0,0,0,0,0,3,10,4,13,6,0,0,0,6,9,16,27,3,13,1791,4270,145,..,1942,4270
602031058,1661,4226,0,4,6,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,6,17,3,0,1674,4249,148,..,1825,4249
602031059,2783,6454,258,358,9,21,264,381,26,39,0,0,0,0,0,0,0,0,26,39,28,35,0,0,0,0,7,12,35,47,4,6,3120,6932,593,..,3707,6932
602031060,1611,3873,83,132,0,0,83,132,150,228,0,0,0,0,0,0,3,5,154,234,19,24,0,0,0,5,12,21,30,51,3,10,1878,4296,142,..,2023,4296
602031061,1506,3398,35,71,14,22,49,94,17,26,0,0,0,0,0,0,0,0,17,26,7,8,5,12,0,0,12,16,20,32,5,25,1602,3576,376,..,1985,3576
602031062,2018,4969,8,8,0,5,7,16,188,293,0,0,0,0,0,0,0,0,188,293,0,0,0,0,0,0,0,0,0,0,3,8,2219,5293,139,..,2362,5293
602031064,2972,6037,62,81,34,83,95,162,95,140,0,0,0,0,0,0,0,0,95,140,89,140,24,54,7,9,0,4,125,205,24,35,3311,6585,1513,..,4818,6585
602031099,438,855,7,14,4,0,13,17,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,10,0,3,0,4,7,17,4,9,463,900,220,..,683,900
602031100,2837,6409,81,113,0,3,84,113,33,45,0,0,0,0,0,0,0,0,33,45,11,17,3,7,5,9,9,22,28,53,4,15,2987,6644,955,..,3940,6644
603011065,1060,2272,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,16,18,10,13,18,30,4,0,0,11,33,58,14,24,1130,2365,1572,..,2700,2365
603011066,1263,3224,0,8,10,12,13,24,0,0,0,0,0,0,0,0,0,0,0,0,13,19,7,10,0,3,0,0,14,30,0,0,1294,3279,176,..,1472,3279
603011067,2592,6509,16,19,0,0,16,19,22,33,0,0,0,0,0,0,0,0,22,33,0,4,0,4,0,0,9,14,8,22,4,0,2646,6589,332,..,2985,6589
603011068,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,10,17,0,..,10,17
603021069,1432,3206,10,18,0,0,10,18,6,4,0,0,0,0,0,0,3,4,3,4,20,34,22,34,9,10,0,3,53,85,7,8,1509,3329,887,..,2395,3329
603021070,1985,4617,25,29,0,0,25,29,7,20,0,0,0,0,0,0,0,0,7,20,18,25,6,0,0,0,3,9,23,34,8,7,2052,4711,478,..,2527,4711
603021071,1726,3867,10,12,0,0,14,11,4,6,0,0,0,0,0,0,0,0,4,6,18,29,9,20,7,13,0,0,39,66,7,21,1791,3973,554,..,2346,3973
603021072,3409,8712,80,125,0,0,83,128,7,24,0,0,0,0,0,0,0,5,14,28,28,70,28,43,0,0,15,26,69,146,11,17,3582,9033,276,..,3862,9033
603031073,1221,2383,20,18,0,0,20,18,4,7,0,0,0,0,0,0,3,4,8,12,18,19,12,19,17,32,0,0,48,66,13,24,1302,2510,1332,..,2635,2510
603031074,2220,4495,38,51,5,17,42,69,9,16,0,0,0,0,0,0,0,0,9,16,31,52,12,19,0,4,4,14,50,91,34,50,2350,4717,2355,..,4712,4717
604011075,1277,2889,223,294,12,20,235,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,3200,124,..,1640,3200
604011076,2051,5076,3,10,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,12,0,3,0,0,9,20,4,11,2070,5115,182,..,2258,5115
604011077,1465,3219,81,122,80,135,164,263,41,56,14,18,50,80,0,0,0,0,101,153,0,0,0,0,21,23,13,30,40,53,0,3,1769,3685,215,..,1985,3685
604011078,2486,6060,161,253,44,68,200,318,16,19,38,33,0,0,0,0,0,8,53,61,3,6,0,0,0,0,0,0,5,4,5,6,2753,6455,242,..,2998,6455
604011079,2058,4900,130,180,3,5,133,181,5,9,0,0,0,0,0,0,0,0,4,11,44,46,0,0,5,6,5,11,54,66,6,12,2258,5173,191,..,2446,5173
604011080,1374,3327,59,97,27,45,84,137,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,3466,90,..,1548,3466
604011081,1600,3651,119,155,9,6,120,158,13,11,0,0,0,0,0,0,0,0,13,11,44,63,0,0,0,0,5,17,51,86,4,11,1788,3921,107,..,1900,3921
604011082,2739,6219,391,519,24,41,412,558,20,20,0,0,0,0,0,0,11,22,25,43,10,22,0,3,0,0,18,31,32,54,5,12,3218,6891,221,..,3441,6891
604011083,1653,3912,173,267,4,15,180,278,0,0,0,0,0,0,0,0,0,0,0,0,33,47,5,7,0,0,3,3,43,59,0,0,1878,4255,118,..,1993,4255
604011084,2542,5726,247,332,12,22,259,355,12,16,0,0,0,0,0,0,0,0,12,16,0,0,3,6,0,0,0,7,6,16,0,8,2822,6114,211,..,3033,6114
604021085,5282,12298,927,1329,129,194,1057,1528,25,35,0,0,0,0,0,0,4,0,23,36,13,22,0,0,19,25,5,17,39,58,8,13,6410,13933,497,..,6903,13933
604021086,1902,4400,179,268,14,34,194,300,0,0,0,0,0,0,0,0,0,0,0,0,35,49,82,142,7,11,3,8,126,209,4,0,2231,4915,183,..,2411,4915
604021087,2075,4915,123,189,4,15,132,201,3,11,0,0,0,0,0,0,5,9,8,15,9,19,0,5,0,0,0,3,20,25,9,15,2242,5178,157,..,2396,5178
604021088,1356,3433,37,65,5,8,39,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,18,1408,3542,86,..,1494,3542
604021089,2480,5705,105,164,23,43,130,211,25,53,0,0,0,0,0,0,0,0,25,53,19,41,24,31,8,10,0,9,47,93,3,6,2686,6069,485,..,3178,6069
604021090,1209,2960,23,36,0,0,23,36,0,4,0,0,0,0,0,0,0,9,3,12,0,4,5,3,0,0,0,4,5,12,0,5,1247,3018,63,..,1310,3018
604021091,2517,6021,83,147,0,8,82,152,0,0,0,0,0,0,0,0,4,4,4,6,14,30,5,9,3,7,3,5,22,51,14,21,2640,6247,258,..,2901,6247
604021092,1266,3179,61,91,0,0,61,91,0,0,0,0,0,0,0,0,0,0,0,0,18,22,31,45,0,0,0,0,44,70,3,9,1375,3346,118,..,1491,3346
604031093,689,1432,23,32,0,0,23,32,6,12,0,0,0,0,0,0,0,0,6,12,0,5,0,0,0,0,0,0,3,8,4,11,729,1486,160,..,888,1486
604031094,1627,3961,18,22,0,0,18,22,10,31,0,0,0,0,0,0,0,3,11,40,14,19,3,16,0,8,5,19,28,62,7,13,1682,4100,529,..,2215,4100
604031095,1511,3559,110,140,4,23,116,159,19,25,0,0,0,0,0,0,0,0,19,25,5,9,4,6,0,4,7,8,13,26,0,0,1660,3773,163,..,1822,3773
604031096,1549,3747,4,15,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,3,12,15,16,1578,3791,384,..,1961,3791
604031097,2032,3966,68,97,5,14,77,114,31,46,0,0,0,0,0,0,0,0,29,48,33,73,6,16,0,3,5,0,46,91,34,57,2217,4274,891,..,3105,4274
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
701011002,21,56,3,10,0,0,3,10,42,84,331,630,706,1419,2333,4672,0,0,3401,6801,0,3,0,0,25,28,0,0,27,35,68,98,3525,6999,667,..,4194,6999
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,5,0,..,5,5
701011004,423,1242,190,311,614,1346,803,1651,62,90,9,16,219,450,0,0,0,0,291,551,0,3,0,0,31,38,0,0,31,42,10,13,1560,3502,149,..,1708,3502
701011005,326,986,65,85,117,306,184,395,114,278,173,402,454,968,301,580,0,0,1044,2232,0,0,0,3,7,14,3,12,14,25,17,26,1577,3669,200,..,1776,3669
701011006,674,1986,171,331,0,16,178,347,56,115,0,0,53,121,0,0,0,0,106,234,0,0,0,0,0,0,0,0,0,0,0,3,961,2573,79,..,1039,2573
701011007,349,1089,68,124,54,118,125,243,168,321,93,159,311,642,186,372,0,0,753,1500,0,0,0,0,0,8,0,0,0,8,0,3,1237,2834,190,..,1428,2834
701011008,427,1208,81,159,373,814,456,974,268,579,267,600,312,630,0,0,0,3,848,1802,0,0,12,20,34,37,0,0,43,60,9,10,1784,4046,210,..,1997,4046
701011009,386,1134,26,57,23,56,44,115,232,546,179,400,168,381,53,130,0,0,637,1459,171,352,75,136,10,19,0,0,251,501,37,55,1354,3259,105,..,1465,3259
701021010,627,1838,18,36,4,14,20,47,68,169,0,0,0,0,0,0,0,0,68,169,0,0,0,0,0,0,4,13,4,13,0,5,719,2072,64,..,786,2072
701021011,792,2281,16,27,0,0,16,27,4,3,0,0,0,0,0,0,3,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,814,2321,38,..,851,2321
701021012,293,914,129,369,0,4,131,373,12,26,0,0,0,0,0,0,0,0,14,25,202,485,44,89,13,13,0,3,258,596,19,31,717,1939,54,..,773,1939
701021013,729,2275,122,262,80,191,204,455,0,3,98,227,0,0,0,0,0,0,97,226,0,0,0,0,31,52,0,0,31,52,10,13,1074,3020,62,..,1131,3020
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,..,3,3
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
701021016,302,817,357,585,273,556,624,1138,121,258,116,276,144,322,0,0,0,0,375,856,0,0,0,0,0,0,3,15,3,12,10,10,1317,2831,141,..,1456,2831
701021017,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,7,7,0,7,13,22,0,..,16,22
701021018,597,1819,0,0,0,0,0,0,3,7,7,23,0,0,0,0,0,0,11,32,4,3,0,0,0,0,0,0,4,3,3,6,616,1852,40,..,652,1852
701021019,1284,4069,249,471,62,107,307,577,3,11,17,45,66,124,0,0,0,0,85,181,0,0,0,0,0,0,0,0,0,0,0,0,1677,4828,97,..,1776,4828
701021020,1194,3576,5,16,3,3,6,17,476,939,0,0,0,0,0,0,0,0,476,946,11,25,0,0,3,6,0,0,18,32,3,4,1699,4577,116,..,1815,4577
701021021,1553,5256,39,94,33,77,72,174,142,361,0,0,0,0,0,0,0,0,142,361,206,406,0,6,0,0,0,0,205,408,0,3,1982,6199,92,..,2079,6199
701021022,1047,3161,184,323,94,230,284,553,276,519,0,0,0,0,0,0,0,0,276,519,175,348,0,9,14,28,0,0,196,372,18,26,1814,4638,118,..,1931,4638
701021023,529,1436,71,123,74,159,146,283,129,263,132,311,111,254,0,0,0,0,370,825,0,0,0,0,0,0,0,0,3,6,0,6,1046,2559,89,..,1139,2559
701021024,588,1771,14,29,84,181,91,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,7,13,0,3,686,1998,42,..,731,1998
701021025,575,1720,19,40,130,264,145,297,403,843,186,331,303,653,13,20,3,4,909,1850,0,0,0,0,3,11,0,0,6,8,7,12,1644,3888,171,..,1817,3888
701021026,561,1636,9,16,14,42,23,61,285,523,260,515,246,536,0,0,8,13,793,1593,0,0,0,0,11,16,0,0,11,16,0,3,1382,3311,142,..,1530,3311
701021027,640,1841,0,0,0,0,0,0,145,260,45,85,20,52,0,0,0,7,212,401,0,0,0,0,12,22,0,0,12,22,9,11,879,2276,61,..,933,2276
701021028,552,1683,5,4,116,273,116,277,0,0,13,42,0,0,0,0,0,0,13,42,0,0,0,0,0,0,0,0,0,0,0,0,680,2002,42,..,724,2002
701021029,558,1746,0,0,0,0,0,0,54,83,0,0,0,0,0,0,4,5,60,86,0,0,0,0,0,0,0,0,0,0,0,0,615,1837,33,..,647,1837
701021030,828,2464,10,17,0,0,10,17,0,0,0,0,0,0,0,0,5,6,5,6,0,6,0,0,0,0,0,0,0,6,0,0,842,2495,44,..,885,2495
701031031,1061,3148,14,22,6,8,16,29,0,3,0,0,0,0,0,0,0,0,3,4,432,1023,160,371,19,29,0,0,615,1426,73,181,1765,4784,88,..,1848,4784
701031032,2745,8179,57,120,0,0,57,120,0,4,0,0,0,0,0,0,6,6,6,9,3,18,0,0,4,3,0,5,8,23,16,30,2830,8360,434,..,3269,8360
701031033,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,0,5,0,0,14,20,6,10,25,46,12,..,33,46
701031034,924,2695,56,134,3,8,61,143,3,7,109,197,8,13,0,0,0,0,122,215,223,517,22,46,24,59,3,5,267,623,24,49,1404,3726,133,..,1539,3726
701031035,1539,4236,3,9,0,3,5,15,3,7,0,0,0,0,0,0,0,0,3,10,228,447,29,52,12,14,0,3,272,518,21,44,1833,4816,201,..,2033,4816
701041036,653,1895,132,254,32,65,167,323,300,611,45,104,47,127,0,0,0,0,395,841,0,0,0,0,0,0,0,0,0,0,0,0,1210,3054,105,..,1314,3054
701041037,671,1914,35,72,15,35,54,111,209,445,35,108,44,105,0,0,0,3,297,655,0,0,0,0,0,0,0,0,0,0,0,6,1025,2685,113,..,1132,2685
701041038,1484,4272,31,53,10,38,44,88,22,58,0,0,0,0,0,0,4,8,30,68,0,3,0,0,9,5,0,0,3,7,5,6,1567,4440,135,..,1698,4440
701041039,758,2155,15,41,0,0,15,41,513,918,0,0,0,0,0,0,0,0,513,918,0,0,0,0,0,3,0,0,0,3,0,4,1288,3123,141,..,1426,3123
701041040,902,2608,56,108,12,25,62,133,150,239,0,0,0,0,0,0,0,0,150,239,0,0,0,0,0,3,0,0,0,3,0,3,1117,2983,98,..,1215,2983
701041041,1291,3780,91,205,19,48,110,257,19,37,0,0,0,0,73,144,0,0,89,184,0,0,0,0,27,45,0,0,29,45,18,24,1539,4289,131,..,1673,4289
701041042,1752,5345,187,434,33,80,221,509,27,69,0,0,176,392,0,0,0,0,205,466,0,0,0,0,0,0,0,0,0,0,3,10,2188,6336,153,..,2339,6336
701041043,1550,4949,309,672,73,182,386,856,125,242,19,33,189,370,0,0,0,0,331,640,0,0,0,0,0,0,0,0,0,0,3,4,2264,6455,174,..,2441,6455
701041044,953,2695,208,357,41,81,245,439,3,8,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,4,1203,3138,73,..,1282,3138
702011045,1060,2994,233,480,68,124,304,601,36,77,22,30,0,0,0,0,0,3,70,122,97,162,23,30,21,27,18,27,158,253,84,152,1682,4122,177,..,1857,4122
702011046,1244,3652,494,960,193,412,689,1369,103,165,0,0,0,0,0,0,7,6,112,173,4,4,0,0,19,28,0,0,19,35,7,10,2065,5245,237,..,2303,5245
702011047,1119,3300,111,240,347,756,458,1000,33,68,10,18,0,0,0,0,4,3,46,91,0,3,0,0,0,0,0,0,0,3,6,20,1632,4415,207,..,1842,4415
702011048,1284,3776,425,920,50,92,478,1012,0,0,0,0,0,0,0,0,0,0,0,0,108,158,0,3,0,3,0,0,107,166,20,30,1888,4983,193,..,2082,4983
702011049,657,1904,486,1006,212,473,696,1483,161,241,0,0,0,0,0,0,0,9,160,246,0,3,0,0,8,11,0,0,10,15,61,118,1582,3771,279,..,1860,3771
702011050,277,973,325,462,0,0,322,464,171,261,0,0,0,0,0,0,0,0,171,261,284,593,26,51,57,116,0,5,370,761,67,107,1219,2574,244,..,1461,2574
702011051,693,1914,40,104,39,86,80,196,49,64,0,0,0,0,0,0,4,4,50,69,565,1205,56,89,15,22,0,0,641,1313,133,249,1596,3739,76,..,1674,3739
702011052,722,2972,22,80,0,0,22,80,14,15,0,0,0,0,0,0,0,9,16,22,155,295,11,24,54,87,0,0,211,402,65,144,1031,3622,259,..,1290,3622
702011053,554,2557,30,91,0,0,30,91,9,13,0,0,0,0,0,0,0,0,8,15,60,130,0,3,43,77,5,6,111,216,38,68,742,2943,230,..,973,2943
702011054,423,1750,17,30,0,0,17,30,5,0,0,0,0,0,0,0,0,3,0,7,40,74,0,0,6,14,4,6,48,95,17,31,511,1902,154,..,670,1902
