SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
206051511,19,32,107,61,36,25,0,0,0,287,175,221,751,363,212,117,29,11,0,1885
206051512,100,89,170,148,143,120,69,67,49,951,1311,1024,2423,1989,1634,1361,987,568,280,11571
206051513,58,88,314,239,155,126,63,24,5,1071,827,985,3878,2374,1458,1156,703,281,71,11731
206051514,82,119,404,239,225,202,142,141,170,1716,1012,1122,3657,2480,1877,1643,1045,520,282,13642
206061135,61,62,77,62,86,39,38,50,23,504,1164,957,1880,1346,1158,849,859,639,208,9066
206061136,99,147,362,223,144,132,87,98,86,1383,1508,1970,6074,3258,2020,1601,1148,850,400,18825
206061138,99,117,118,92,120,106,114,89,66,925,1383,1433,1840,1356,1493,1627,1675,1178,496,12483
206061515,60,148,408,182,100,75,42,17,3,1032,599,1501,4504,2007,940,720,535,268,96,11183
206061516,88,73,230,129,93,86,61,43,15,820,796,994,3029,1527,1032,929,720,453,187,9681
206071139,50,62,236,148,81,61,41,14,7,693,720,843,3224,1750,885,662,487,244,97,8916
206071140,59,54,114,67,60,37,40,26,10,473,867,1049,2108,1073,839,785,701,386,138,7943
206071141,138,99,230,136,107,59,31,15,0,811,886,834,3291,1710,995,651,385,188,70,9010
206071142,175,135,310,235,164,181,157,85,41,1488,1076,1014,3053,1874,1230,1179,789,379,164,10756
206071143,96,86,193,117,96,79,67,35,32,800,1536,1276,3077,1911,1532,1205,1009,645,286,12475
206071145,70,60,115,87,86,69,35,21,10,547,1477,832,1966,1654,1237,1066,855,374,136,9600
206071517,75,125,388,188,129,145,55,37,11,1153,1732,1783,5524,2843,2013,1538,994,547,198,17173
206071518,114,126,296,189,145,153,112,76,51,1258,1264,1530,4294,2331,1587,1366,992,523,231,14117
207011146,66,33,45,50,61,39,34,20,10,365,1558,1004,700,1031,1221,997,679,410,228,7831
207011147,109,108,68,81,106,86,69,47,44,730,2569,2229,1568,1970,2232,1977,1666,1149,619,15982
207011148,146,152,82,74,167,117,81,49,29,897,3743,3300,1809,2261,3334,2851,1861,1186,611,20938
207011149,181,142,102,132,150,112,84,61,59,1030,3358,2963,2209,2378,2932,2616,2107,1399,911,20877
207011150,120,98,78,80,116,90,64,55,23,730,3141,2377,1551,2067,2603,2176,1541,920,332,16716
207011152,101,113,159,108,100,82,61,49,23,802,2252,2035,3099,2219,1955,1540,1206,753,323,15376
207011154,45,37,34,32,42,35,22,27,0,277,1159,868,646,816,936,865,590,358,161,6398
207011155,115,106,81,74,105,99,73,43,41,729,2536,2335,1335,1648,2401,2152,1766,965,558,15693
207011519,60,95,129,88,73,58,51,34,9,599,1297,1545,1906,1332,1197,949,802,467,144,9646
207011520,61,96,153,86,78,59,46,31,21,636,1334,1805,2845,1709,1299,1061,853,545,247,11701
207011521,73,98,58,50,83,76,40,39,18,527,1716,1813,1352,1210,1590,1432,1172,779,388,11445
207011522,124,97,99,100,116,110,61,53,39,798,1965,1618,1819,1630,1835,1679,1248,692,407,12888
207021156,72,54,63,58,65,79,51,49,31,523,1631,1293,1249,1352,1542,1447,1111,1082,501,11208
207021157,179,136,179,170,193,132,118,87,37,1235,3490,2840,3856,3445,2916,2825,2393,1979,885,24639
207021159,139,99,91,101,105,119,105,93,88,935,2632,1934,1581,2010,2101,2414,2055,1407,696,16829
207021160,106,77,64,83,99,75,57,77,61,701,2342,1503,1348,1788,2025,1616,1376,1424,684,14110
207021424,86,82,48,78,76,55,84,55,24,585,2608,1840,1563,2048,1987,2126,1752,1141,474,15533
207021425,120,85,83,111,94,94,57,70,26,739,3029,1498,1817,2580,1886,1573,1341,1223,516,15452
207031161,150,133,119,112,131,111,80,73,87,1001,3798,2836,2593,3114,3151,2602,1796,1262,743,21901
207031162,101,78,69,63,79,57,52,29,19,552,1896,1306,1136,1433,1555,1237,1036,791,475,10870
207031163,182,326,396,222,189,158,154,138,136,1903,2858,3790,4878,3098,2802,2218,1715,1106,726,23188
207031164,188,131,136,126,121,107,61,31,13,908,3083,2353,2507,2503,2532,2115,1577,913,418,18004
207031165,95,223,230,86,74,68,56,29,19,876,1485,2604,2386,1379,1317,1101,845,711,443,12273
207031166,52,65,77,53,66,51,45,41,11,467,1468,1331,1605,1365,1369,1186,998,983,360,10671
207031167,77,64,59,69,73,78,51,20,11,494,1578,1342,1166,1311,1420,1262,1089,525,320,10004
208011168,117,92,33,51,131,106,76,62,20,701,2481,1783,734,1308,2362,2021,1633,973,409,13701
208011169,185,154,85,123,199,188,146,111,58,1249,3494,2618,1777,2362,3371,3171,2693,1877,936,22301
208011170,196,114,61,109,146,86,70,46,44,890,3180,2067,1153,1944,2645,2118,1568,1064,668,16404
208011171,144,76,64,99,127,57,46,26,24,658,2496,1339,1355,1935,2005,1313,980,561,292,12274
208011172,213,133,112,139,170,161,113,73,18,1131,3171,2245,1608,2257,2944,2544,1709,1013,384,17875
208011173,168,90,73,109,162,132,128,55,71,998,2713,1968,1230,1906,2709,2527,2074,1248,689,17068
208021174,234,166,164,185,188,135,102,74,47,1292,4548,3129,2853,3527,3879,2858,1954,1214,706,24680
208021176,114,111,181,125,104,70,92,89,105,990,2543,2109,4019,2972,2127,1789,1412,901,447,18331
208021177,231,176,229,197,135,100,127,80,89,1355,3941,2890,3906,2965,2400,2103,2159,1043,667,22072
208021178,144,101,167,126,147,114,113,80,49,1039,3101,1989,2219,2407,2441,2033,2065,1077,681,18022
208021179,108,67,98,96,69,64,49,33,20,608,2002,1258,1975,1705,1600,1272,1034,550,264,11671
208021180,55,62,52,57,57,53,24,16,6,392,1181,956,1262,1090,1087,850,516,365,212,7525
208021181,69,40,86,73,69,50,33,15,3,443,1541,1104,1524,1423,1296,1059,736,395,194,9269
208021182,80,110,161,97,103,82,40,26,10,710,2000,1616,2574,2010,1745,1348,996,512,168,12964
208021426,163,119,80,128,118,84,62,32,18,817,3515,2045,1616,2583,2672,1768,1201,712,365,16479
208021427,126,76,52,81,118,97,65,35,18,670,2696,1486,1522,2165,2100,1612,1189,711,445,13921
208031183,65,67,26,45,60,44,24,25,11,367,1617,1323,684,1067,1544,1210,739,434,142,8757
208031184,0,0,0,3,6,5,0,0,0,19,0,0,9,9,13,9,3,5,3,45
208031185,131,83,87,93,98,81,55,50,14,700,1996,1184,1305,1561,1832,1694,1352,690,242,11857
208031186,180,103,149,165,136,131,96,58,22,1049,2549,1189,2127,2376,2081,1758,1496,891,465,14933
208031187,56,43,28,41,52,48,32,22,11,319,1055,597,535,824,737,626,526,331,107,5335
208031188,270,154,235,198,183,137,110,89,38,1410,4091,2334,3311,3742,3267,2631,2105,1467,925,23877
208031189,175,66,94,115,117,94,46,41,4,760,2700,1451,1464,2035,2047,1680,1063,695,256,13404
208031190,97,60,91,104,102,74,62,46,45,685,2071,1302,1709,1894,1982,1586,1265,872,402,13066
208031191,96,59,78,86,86,71,117,122,92,806,1755,961,1103,1444,1416,1031,833,558,297,9398
208031192,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,26
208031193,210,137,146,158,196,154,93,57,31,1182,3797,2431,2228,2914,3416,2657,1892,1065,559,20967
208041194,143,122,182,140,162,124,123,135,96,1226,2926,2557,2964,2577,2752,2235,1894,1454,695,20061
208041195,198,150,206,144,130,138,96,67,64,1194,3474,3121,3229,2782,3009,2464,1866,1120,659,21722
209011196,87,96,95,74,89,60,46,27,17,593,1626,1292,1371,1212,1326,1040,946,721,254,9786
209011197,189,115,108,128,125,121,110,87,62,1027,3799,2131,2179,3040,2783,2489,2301,1249,516,20489
209011198,149,85,133,158,121,135,141,88,72,1071,2885,1565,2213,2557,2124,1760,1461,1086,722,16364
209011199,232,149,253,174,163,111,74,71,73,1294,2449,1694,3090,2262,1713,1720,1134,567,316,14943
209011200,89,90,103,105,106,77,64,36,22,678,1898,1484,1699,1744,1680,1618,1258,675,379,12418
209011201,71,50,30,48,57,63,31,25,8,391,1206,1030,698,812,1120,1160,895,480,199,7601
209011202,171,92,90,98,128,96,93,57,20,850,3164,1586,1691,2381,2336,1944,1864,1075,341,16377
209011203,138,153,126,133,115,97,82,56,9,897,3621,2164,2086,2727,2587,1968,1757,1242,548,18701
209011204,77,55,63,73,54,57,47,31,5,465,1702,914,1292,1402,1205,1015,884,571,199,9174
209021205,87,222,124,68,99,67,47,48,34,790,1318,2189,1885,1158,1409,1145,661,518,302,10596
209021428,196,142,264,238,207,141,106,51,25,1367,2833,2136,4538,3689,2835,2033,1352,869,424,20708
209021429,121,79,132,127,102,68,51,51,57,781,2147,1249,2049,2167,1863,1328,890,588,298,12579
209021523,176,127,248,172,151,108,70,58,22,1125,2180,1450,3245,2422,1719,1440,1007,804,434,14704
209021524,128,89,90,86,104,76,83,70,53,777,1488,1084,1221,1227,1274,1048,997,980,462,9788
209021525,155,131,161,141,148,104,96,75,130,1142,1873,1415,2400,1870,1565,1304,1053,712,506,12697
209021526,157,93,177,135,130,111,55,34,35,930,2460,1320,2597,2525,1880,1404,912,558,308,13964
209031209,275,186,97,149,216,176,119,73,33,1322,4451,2951,1882,2900,3707,3294,2591,1105,305,23174
209031210,35,25,17,27,24,21,23,7,0,181,704,430,356,445,529,498,349,146,19,3475
209031211,79,56,43,65,102,73,42,20,8,478,764,470,434,540,706,642,422,143,20,4150
209031212,64,53,22,50,45,65,37,22,0,362,793,655,355,515,779,887,680,263,49,4979
209031213,103,75,42,56,66,94,44,24,12,523,1674,1312,809,1170,1491,1326,893,453,235,9362
209031214,76,62,33,46,75,63,37,25,0,408,1290,958,524,781,1138,1049,655,298,71,6755
209031215,134,100,71,103,127,105,61,27,16,739,2732,2063,1612,1792,2162,1981,1190,541,191,14266
209041216,77,102,71,47,58,48,30,12,17,460,1091,1282,1143,947,1057,885,549,296,153,7396
209041217,73,63,84,66,49,47,49,24,13,467,841,692,1033,837,698,725,738,502,171,6236
209041220,206,165,145,148,186,158,84,34,11,1135,2681,2287,2431,2201,2375,2713,1704,695,285,17369
209041221,114,109,110,100,95,102,53,28,5,716,1772,1345,1697,1470,1361,1736,1216,500,126,11218
209041223,228,166,240,198,163,176,135,61,25,1392,3131,2305,3172,2628,2208,2194,2239,1543,525,19932
209041224,513,225,259,288,210,185,102,49,9,1834,5557,2561,3703,3484,2771,2297,1411,517,108,22415
209041225,205,138,128,121,134,112,92,55,36,1024,2090,1309,1512,1359,1395,1116,974,519,254,10515
209041431,213,120,177,152,131,118,100,245,264,1509,2440,1601,1968,1814,1638,1604,1056,578,339,13041
209041432,121,113,164,145,145,121,90,60,30,991,1329,1018,1395,1219,1066,1059,914,459,206,8663
209041433,250,94,129,146,67,67,24,10,9,796,3216,1424,1958,2432,1420,932,531,177,43,12129
209041435,181,108,77,107,124,55,29,8,0,695,2947,1835,1497,2242,1988,1172,635,215,46,12565
209041436,142,111,100,84,102,74,66,45,42,764,2258,1666,1799,1720,1779,1326,871,574,346,12331
209041437,458,155,305,269,138,91,53,13,0,1487,7106,2435,5160,5232,2038,1256,846,257,43,24368
209041527,294,115,88,163,145,80,34,16,0,939,4342,2060,1834,2895,2318,1247,960,401,66,16123
209041528,178,75,103,91,60,31,14,7,0,571,2888,1041,1858,2102,1119,715,489,172,25,10408
209041529,157,114,134,103,108,75,64,47,18,817,1617,1179,1563,1410,1144,1035,982,727,287,9953
209041530,257,136,165,140,149,89,64,42,13,1065,2683,1605,1945,1968,1631,1318,1146,803,338,13436
209041531,197,83,100,113,78,52,42,13,0,689,3002,1130,1822,2287,1227,808,714,338,45,11382
209041532,213,97,129,135,70,45,21,6,0,716,3277,1317,2026,2463,1391,767,450,150,30,11866
210011226,74,44,64,68,60,45,37,42,18,452,1350,737,1283,1275,1037,907,756,551,255,8152
210011227,0,0,5,3,4,0,3,0,0,22,0,0,13,24,27,7,11,0,0,83
210011228,92,74,73,62,86,57,64,42,19,576,1413,938,837,985,1156,1076,1049,738,288,8486
210011230,68,49,50,53,70,56,35,17,15,424,1324,963,885,1036,1182,879,600,337,204,7404
210011231,101,78,51,70,103,66,42,29,10,553,1884,1397,888,1288,1572,1270,951,461,194,9891
210011533,126,65,104,107,101,85,71,72,26,751,1968,1177,1380,1646,1498,1370,1409,1248,595,12292
210011534,165,107,115,112,119,87,82,74,20,889,2645,1606,1627,1966,2132,1618,1449,1418,505,14964
210021232,193,140,57,137,128,102,72,37,11,879,3153,1634,1094,2050,2089,1721,1252,717,254,13965
210021233,54,28,13,25,41,36,41,14,0,251,728,326,205,443,552,505,490,201,32,3491
210021234,78,41,25,30,56,41,24,17,6,303,861,546,394,537,692,642,463,222,31,4374
210021235,160,116,102,97,120,124,90,47,13,871,2090,1178,1272,1306,1559,1469,1129,521,101,10627
210031236,89,58,96,94,96,63,27,45,72,647,1482,858,1339,1466,1187,798,483,398,337,8358
210031237,297,166,198,191,122,86,74,68,71,1272,2965,1713,2313,2079,1478,1240,874,771,520,13953
210031439,29,27,25,16,21,10,8,7,11,158,591,396,356,427,487,314,227,200,74,3068
210031440,111,72,106,48,58,48,32,32,12,519,1187,649,1090,897,722,598,446,416,227,6232
210031535,290,173,268,203,144,109,74,51,36,1353,2683,1769,2975,2298,1531,1333,897,734,491,14721
210031536,105,87,177,103,94,41,26,24,11,666,1445,1055,2211,1365,863,719,462,400,308,8837
210031537,83,54,91,90,65,33,22,22,13,469,1322,894,1516,1461,948,747,476,288,198,7844
210031538,171,128,170,197,155,96,74,48,41,1083,3003,1758,3252,2880,2185,1654,1026,731,599,17099
210041240,220,124,128,108,123,105,47,30,13,904,2616,1757,1748,1725,1975,1858,1217,516,187,13604
210041539,76,40,89,52,37,34,19,5,0,356,1113,488,1296,887,519,500,311,90,17,5223
210041540,208,127,134,149,135,102,59,53,26,998,2767,1723,2069,2108,1978,1624,1399,795,369,14830
210041541,161,102,113,102,118,94,46,20,12,764,2159,1341,1724,1483,1454,1460,940,395,105,11060
210051242,369,262,403,344,220,173,95,82,16,1969,2783,1838,2799,2018,1393,1384,869,561,220,13868
210051243,399,249,257,233,182,184,108,83,29,1731,3483,2186,2384,2005,1868,1624,1237,938,322,16048
210051245,247,168,180,162,184,154,117,75,24,1302,3052,2087,2379,2327,2262,2324,2079,1159,354,18019
210051246,321,186,197,198,190,160,92,38,5,1394,4631,2984,3194,3131,2968,2667,1656,619,132,21984
210051247,397,230,266,212,191,165,83,38,3,1586,3206,2179,2251,1857,1826,1809,1102,520,110,14857
210051248,15,35,55,59,33,29,19,3,0,242,29,48,79,86,53,52,36,6,3,398
210051250,61,78,147,100,74,62,41,30,9,595,993,633,1184,972,792,738,731,470,116,6628
210051441,157,76,111,82,90,77,27,9,8,631,1728,1146,1201,1115,998,998,611,228,59,8083
210051442,247,126,124,137,84,72,21,11,8,828,3153,1759,1794,2282,1559,1028,530,167,50,12328
210051443,441,253,263,284,200,127,69,12,4,1652,5341,3034,3573,3730,2495,1989,1064,324,80,21622
210051445,548,194,450,305,167,104,46,11,0,1832,6799,2335,6004,4420,1739,1213,616,173,38,23346
210051542,155,61,94,113,38,45,12,0,0,515,3013,1037,2041,2150,763,482,262,65,17,9836
210051543,233,120,153,158,75,50,51,37,40,914,3439,1553,2399,2543,1244,812,524,308,114,12945
210051544,140,135,95,95,92,56,27,5,0,654,1844,1694,1305,1166,1389,1173,578,232,68,9441
210051545,297,157,144,144,155,79,44,26,7,1050,3698,2480,2000,2032,1929,1385,671,335,103,14622
211011251,152,81,122,122,104,84,43,48,43,788,2080,1328,2054,1996,1524,1366,1090,756,326,12527
211011254,130,101,99,116,106,87,66,68,28,801,2998,2065,2064,2624,2238,1885,1537,870,228,16487
211011255,44,50,28,41,60,70,20,9,3,333,1131,1072,614,762,1116,1086,520,198,49,6556
211011256,106,78,95,78,86,116,64,35,14,681,2506,1881,2040,1989,2029,2396,1473,729,256,15291
211011257,63,55,47,44,68,59,21,19,7,374,1466,1153,750,990,1318,1062,613,392,133,7891
211011258,89,81,48,54,81,77,40,21,10,502,1662,1531,1008,1203,1656,1621,940,489,149,10263
211011259,156,118,73,97,94,90,101,82,41,856,2661,1532,1543,2100,1762,1731,1824,904,468,14532
211011260,147,110,111,105,81,114,84,77,57,876,2681,2222,2018,2235,2241,2463,2116,1217,689,17882
211011446,314,172,247,220,200,151,135,58,37,1546,3990,2348,3682,3557,2941,2577,2272,1441,646,23449
211011447,156,98,130,117,125,95,67,50,18,874,2404,1441,1901,2092,1850,1668,1420,911,347,14037
211011448,183,118,123,110,126,108,69,52,35,928,2711,1888,1973,2129,2159,1961,1472,756,235,15279
211011449,51,45,44,24,41,38,14,9,3,265,846,493,527,599,645,544,404,161,41,4254
211021261,165,107,61,100,134,85,63,68,46,836,2747,2205,1233,1834,2517,2180,1641,1167,543,16056
211021262,105,105,48,46,81,81,64,18,10,555,1658,1586,655,953,1715,1555,1122,517,195,9953
211031263,135,97,94,114,90,86,48,37,73,777,2143,1390,1604,1756,1608,1532,1000,459,274,11770
211031265,166,127,99,118,132,106,59,40,14,854,3312,2480,1757,2314,2660,2603,1644,765,248,17774
211031266,175,123,166,185,135,98,71,42,29,1025,3190,2008,3112,3035,2308,1829,1532,1008,555,18579
211031267,226,124,135,175,166,142,108,104,90,1259,4026,2319,2616,3202,2940,2335,1871,1212,562,21095
211031268,78,61,30,42,62,61,34,24,14,410,1746,1177,859,1242,1391,1283,980,629,213,9508
211031450,169,107,148,117,115,120,74,54,24,929,2880,1513,2610,2426,1902,1738,1577,902,360,15912
211031451,132,82,104,94,78,88,77,57,68,779,2548,1449,1694,1964,1728,1490,1392,1140,585,13983
211031452,66,31,42,40,44,33,17,12,13,296,983,482,654,745,643,557,455,246,82,4846
211041269,93,58,52,89,79,56,47,47,19,533,1750,1201,1217,1518,1470,1265,1039,857,485,10809
211041270,121,88,105,98,101,81,51,39,18,710,2965,1852,2371,2690,2295,1855,1458,880,311,16671
211041271,126,84,124,113,110,81,60,62,72,824,2153,1326,1798,1935,1646,1205,1008,761,436,12274
211041272,90,80,31,71,55,38,33,26,9,435,2260,1283,930,1754,1582,1107,934,770,258,10870
211041273,60,62,47,59,68,52,85,84,141,649,1768,1499,1099,1324,1575,1474,1604,1047,491,11881
211051274,123,114,73,80,97,75,40,18,6,624,1885,1224,1013,1472,1514,1318,968,374,78,9848
211051275,175,96,80,82,104,68,46,42,3,696,2299,1414,1514,1613,1493,1316,1110,662,161,11589
211051276,195,129,131,123,139,179,111,66,22,1102,2390,1418,1520,1592,1862,2035,1706,1011,373,13907
211051277,115,66,94,69,55,64,36,22,16,534,1841,1031,1517,1386,1054,1075,912,713,279,9809
211051278,249,163,171,153,170,161,87,71,24,1251,3408,2419,2603,2416,2647,2434,1878,1146,438,19385
211051279,91,45,48,48,69,59,37,27,12,425,1082,694,565,676,910,765,629,304,89,5711
211051280,74,52,57,45,56,38,36,20,38,416,1349,757,781,911,926,786,689,426,213,6832
211051281,293,211,206,175,168,148,101,57,21,1379,4567,2790,3379,3342,2890,2492,2003,1114,336,22912
211051282,129,61,49,84,89,111,66,27,4,622,1679,963,787,1229,1540,1421,1264,499,103,9486
211051283,115,78,59,65,69,68,33,24,7,510,1934,1210,1297,1294,1278,1210,901,444,83,9655
211051284,99,71,66,60,73,73,55,11,3,516,1821,1109,1053,1375,1475,1397,952,324,88,9584
211051285,84,83,54,58,87,73,41,21,6,500,1465,1015,978,913,1139,1088,700,392,90,7783
211051286,331,221,141,187,262,191,154,81,19,1578,3004,1874,1942,1895,2383,2383,1906,874,295,16557
212011289,330,220,154,207,226,202,142,59,22,1564,3676,2244,1818,2407,2745,2577,1816,771,221,18282
212011546,334,218,241,203,192,119,72,37,10,1417,5457,3053,4147,3848,2959,2003,1314,567,121,23467
212011547,204,122,101,113,131,148,92,49,18,987,1958,1220,1065,1154,1380,1379,961,519,168,9795
212011548,191,81,113,105,105,81,71,45,24,817,2107,1164,1658,1210,1182,1090,905,471,183,9967
212011549,321,152,214,180,132,72,60,49,34,1224,3699,1761,3022,2258,1668,1237,937,542,237,15361
212011550,129,51,60,77,42,32,19,15,3,426,1920,856,1419,1257,749,562,451,200,28,7446
212011551,138,59,135,79,71,43,29,33,16,612,1167,731,1263,783,671,609,531,477,159,6374
212011552,564,234,295,273,208,116,81,53,40,1878,6776,3300,4140,4535,3074,2025,1531,943,357,26681
212021293,269,210,188,176,217,185,133,160,102,1646,3834,2829,2430,2825,3225,3017,2258,1803,863,23083
212021295,262,150,254,190,135,108,91,62,35,1291,2323,1449,2267,1789,1299,1157,887,513,201,11881
212021297,206,136,156,112,132,94,64,23,23,949,2255,1425,1744,1472,1294,1377,974,554,310,11404
212021299,114,89,55,56,71,73,64,28,6,572,1467,1288,703,851,1275,1203,815,404,191,8188
212021453,159,124,116,118,141,75,77,27,13,859,2065,1510,1623,1638,1528,1705,1237,518,203,12029
212021454,183,106,133,116,108,102,92,29,8,878,2403,1563,1776,1831,1549,1903,1535,582,161,13300
212021455,197,183,127,129,129,120,53,14,7,960,2611,2009,1845,1806,1912,1757,887,467,149,13443
212021456,246,139,245,171,135,115,56,34,8,1153,2878,1839,2641,2075,1761,1652,1102,547,212,14698
212021553,248,156,93,151,157,92,62,18,0,980,4218,2676,1740,2974,2861,1649,970,432,82,17595
212021554,181,91,100,119,92,44,20,4,0,663,2799,1478,1556,2131,1580,950,509,190,57,11246
212031300,539,289,354,316,281,218,109,62,17,2180,4326,2788,3474,3046,2644,2327,1597,723,232,21161
212031303,270,141,209,160,131,101,64,33,9,1130,4233,1825,3481,2767,1826,1512,1023,500,175,17337
212031304,372,167,250,195,143,86,46,21,10,1296,5742,2381,4093,3972,2209,1530,1002,412,143,21476
212031306,271,130,141,185,129,66,43,13,10,991,4582,2304,2530,3437,2409,1446,815,305,158,17986
212031308,149,73,70,111,91,109,54,14,8,690,1518,935,934,1006,1135,1114,806,320,91,7859
212031457,141,150,68,71,98,86,31,11,7,662,2729,2275,1289,1645,2225,1574,827,387,79,13036
212031458,244,173,135,145,145,82,39,22,13,996,3798,2737,2265,2436,2397,1696,882,378,110,16700
212031555,152,74,94,98,47,27,21,11,0,515,3113,1111,1575,2276,1176,573,458,200,21,10513
212031556,271,108,169,155,75,44,17,6,0,842,4377,1524,3531,3097,1168,652,319,96,7,14777
212031557,488,185,250,279,143,97,46,21,9,1516,6444,2914,3686,4528,2429,1372,1028,678,213,23288
212031558,234,100,168,134,54,33,22,31,14,784,3330,1435,2539,2305,1000,629,452,361,207,12260
212031559,194,97,113,108,75,36,16,3,4,650,3747,1715,1822,2621,1522,727,405,149,39,12758
212031560,248,125,148,125,97,92,40,27,3,907,2697,1587,1809,1746,1538,1344,701,326,61,11802
212031561,251,187,192,154,141,101,57,19,3,1116,2793,1856,2093,1723,1563,1480,744,310,86,12648
212031562,293,144,207,174,135,106,63,25,8,1156,2782,1867,2123,1918,1554,1539,986,411,98,13278
212041309,92,67,108,89,86,76,90,58,16,675,1726,1144,1374,1532,1407,1508,1514,895,392,11477
