SA2_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
510021268,134,18,31,24,43,27,6,8,511,0,0,0,0,0,0,7,0,0,0,5,406,292,245,32,46,38,82,34,13,42,1225
510021269,85,10,14,20,38,11,3,4,378,0,0,0,0,0,0,0,0,0,0,0,431,256,201,25,37,40,60,19,13,17,1097
510021270,344,68,62,82,98,26,4,16,1199,0,0,0,0,0,0,6,0,0,10,8,738,628,616,103,81,115,146,54,18,73,2573
510031271,214,33,30,48,72,22,11,19,948,3,3,5,0,0,0,0,0,0,4,19,1356,714,551,58,58,78,140,46,19,65,3089
510031272,483,110,76,92,126,70,18,43,1687,0,0,0,0,0,0,0,0,0,3,10,1339,900,896,143,114,124,175,99,33,88,3918
510031273,110,17,17,15,22,0,7,4,434,3,3,0,0,0,0,0,0,0,15,18,588,298,203,26,25,27,43,0,7,39,1252
511011274,96,12,23,20,35,11,6,9,402,0,0,0,0,0,0,0,0,0,0,3,933,241,196,24,39,33,62,29,6,56,1624
511011275,44,5,12,7,29,19,0,10,227,0,0,0,0,0,0,0,0,0,0,3,353,125,112,12,28,23,60,36,6,34,790
511021276,68,24,13,26,40,10,7,14,483,5,0,0,0,0,0,0,0,0,0,8,738,108,111,36,27,34,52,14,7,51,1171
511021277,79,16,22,62,75,27,0,6,468,3,0,0,0,0,0,0,0,0,0,8,1460,256,218,45,40,106,127,57,14,88,2413
511031278,91,19,22,30,43,11,13,9,445,0,0,0,0,0,0,0,0,0,15,15,491,313,244,36,35,49,52,15,18,40,1302
511031279,495,63,87,120,174,65,46,34,1775,4,3,0,0,0,0,0,0,0,10,20,1058,920,850,106,126,192,240,104,51,84,3723
511031280,259,49,54,51,60,39,10,11,828,0,0,0,0,0,0,0,0,0,6,3,685,460,501,68,79,102,97,51,17,41,2097
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,52,4,7,4,19,3,4,13,267,0,0,0,0,0,0,0,0,0,0,6,511,242,146,20,19,21,47,12,8,42,1072
511031283,107,22,30,21,23,15,3,17,474,0,3,4,0,0,0,0,0,0,0,10,651,386,244,46,47,44,68,23,18,51,1570
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,202,46,36,38,31,35,6,12,761,4,0,0,0,0,0,0,0,0,12,20,1111,253,298,59,53,55,46,49,12,70,2000
511041286,52,8,9,3,9,12,5,6,240,0,0,0,0,0,0,0,0,0,3,3,445,126,113,11,13,6,14,8,5,35,775
511041287,77,9,11,6,13,8,7,8,285,3,0,0,0,0,0,0,0,0,0,3,613,212,191,17,25,15,17,14,8,29,1131
511041288,202,24,32,30,23,22,19,6,703,3,0,0,0,0,0,0,0,0,0,3,728,404,341,44,56,36,30,26,26,25,1717
511041289,12,4,0,5,4,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,386,41,26,8,4,7,3,5,0,25,504
511041290,72,8,10,15,46,14,8,8,374,0,5,0,0,0,0,0,0,0,0,5,562,236,175,19,10,43,84,16,10,39,1205
511041291,39,6,3,0,8,0,0,7,122,0,0,0,0,0,0,0,0,0,0,4,327,88,87,6,3,0,24,3,4,27,569
511041292,23,3,6,6,0,3,5,3,129,6,0,0,0,0,0,0,0,0,0,8,717,93,61,9,14,14,14,9,5,42,967
597979799,36,9,4,7,8,9,0,19,200,0,0,0,0,0,0,0,0,0,0,5,352,156,115,17,6,18,14,10,3,28,717
601011001,69,22,21,15,22,9,0,9,197,0,0,0,0,0,0,0,0,0,0,6,175,35,84,25,23,21,22,9,0,16,413
601011002,23,12,4,7,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,201,24,43,12,7,10,4,0,0,4,297
601011003,50,10,15,18,7,0,0,4,218,0,0,0,0,0,0,0,0,0,0,0,316,66,78,16,19,18,13,5,6,17,549
601021004,183,79,82,76,77,17,3,18,721,0,0,0,0,0,0,0,0,0,0,0,505,108,227,92,94,91,92,21,7,29,1263
601021005,42,6,6,8,7,4,0,4,205,3,0,0,0,0,0,0,0,0,0,3,664,118,93,9,14,12,19,7,0,10,958
601021006,40,16,23,20,11,12,4,5,180,0,0,0,0,0,0,0,0,0,0,0,232,40,66,24,20,24,12,10,6,3,443
601021007,227,81,54,61,47,20,4,3,799,0,0,0,0,0,0,0,0,0,0,8,855,218,291,97,66,76,64,30,0,30,1725
601021008,230,67,99,60,84,22,5,17,753,0,0,0,0,0,0,0,0,0,3,8,580,141,287,73,100,68,92,32,10,57,1433
601021009,238,69,51,52,48,16,3,10,601,0,0,0,0,0,0,0,0,0,4,3,220,102,251,76,51,58,49,13,3,24,850
601021010,21,15,18,13,3,0,0,0,105,0,0,0,0,0,0,0,0,0,26,26,115,25,27,19,18,12,13,0,0,36,263
601021011,244,65,72,48,44,16,3,9,643,4,0,0,0,0,0,0,0,0,0,4,266,116,276,77,76,53,49,19,3,12,956
601021012,4,4,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,0,347,37,29,6,8,3,9,0,0,12,456
601031013,73,11,14,16,15,8,5,4,254,0,0,0,0,0,0,0,0,0,0,0,202,79,80,12,19,20,14,8,5,10,447
601031014,137,45,28,43,30,7,5,8,450,0,0,0,0,0,0,0,0,0,0,0,288,114,160,56,30,47,29,11,4,16,761
601031015,251,78,54,86,44,19,3,9,721,0,0,0,0,0,0,0,0,0,3,0,444,107,264,92,59,102,43,22,3,29,1169
601031016,255,87,105,90,92,16,0,18,829,0,0,0,0,0,0,0,0,0,0,0,253,116,282,103,119,97,98,15,0,34,1108
601031017,934,309,332,259,179,49,0,74,2757,0,0,0,0,0,0,0,0,0,12,16,692,406,991,339,345,280,195,49,0,120,3414
601031018,238,82,87,48,33,16,6,10,744,5,0,0,0,0,0,0,0,0,0,6,312,134,272,88,93,55,38,16,6,44,1057
601031019,395,159,166,114,87,21,0,27,1233,0,0,0,6,0,0,0,0,0,0,3,360,153,433,165,176,122,99,22,0,37,1564
601031020,37,11,9,9,7,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,363,31,57,19,13,6,12,0,0,15,511
601031021,345,117,104,98,86,28,3,14,1089,0,0,0,0,0,0,0,0,0,0,4,319,172,362,127,111,104,90,29,6,16,1342
601041022,602,220,189,176,144,66,5,32,1992,3,0,0,0,0,0,0,0,0,0,9,1242,437,710,234,213,206,171,77,9,75,3373
601041023,189,87,72,58,83,31,8,13,857,0,0,0,0,0,0,0,0,0,0,3,1263,290,298,110,95,78,99,44,16,33,2322
601041024,27,11,24,20,15,4,0,5,252,0,0,0,0,0,0,0,0,0,0,0,750,162,94,19,34,35,18,20,4,24,1154
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,60,14,39,12,20,11,0,7,269,0,0,0,0,0,0,0,0,0,0,0,538,92,94,17,42,17,22,14,4,8,850
601051027,602,223,226,213,199,66,8,24,1991,3,0,0,0,0,0,0,0,0,5,9,982,300,724,274,255,255,237,98,25,62,3197
601051028,347,125,122,91,84,20,0,19,1194,0,0,0,0,0,0,0,0,0,3,5,770,236,420,134,132,106,97,28,8,42,1981
601051029,254,105,101,92,92,44,5,8,978,0,0,0,0,0,0,0,0,0,0,3,505,196,297,114,109,103,103,47,7,15,1499
601051030,348,137,112,129,107,37,12,19,1235,0,0,0,0,0,0,0,0,0,0,0,564,211,406,146,123,144,128,40,12,36,1815
601051031,715,344,307,331,313,117,12,45,2890,5,0,0,0,0,0,0,0,0,7,12,1452,403,868,387,336,356,360,138,19,87,4407
601051032,196,54,64,77,72,25,3,11,707,0,0,0,0,0,0,0,0,0,13,9,733,162,253,71,86,91,88,35,8,41,1564
601051033,203,62,72,52,55,5,0,18,697,0,0,0,0,0,0,0,0,0,0,3,678,157,252,78,83,68,70,18,0,30,1447
601061034,23,14,7,3,6,0,3,9,138,0,0,0,0,0,0,0,0,0,0,3,560,66,44,23,11,16,12,4,3,39,773
601061035,104,25,23,35,31,4,3,10,360,0,0,0,0,0,0,0,0,0,0,4,693,102,143,35,37,51,39,14,3,37,1156
602011036,125,66,56,44,66,32,0,5,464,0,0,0,0,0,0,0,0,0,0,7,184,75,142,77,58,43,84,36,0,17,700
602011037,121,55,39,40,35,6,3,3,403,3,0,0,0,0,0,0,0,0,0,6,282,59,168,51,42,44,35,6,6,20,715
602011038,184,94,94,80,51,22,9,9,693,0,0,0,0,0,0,0,0,0,9,9,531,121,228,100,121,88,71,36,7,20,1322
602011039,34,11,15,14,20,0,0,15,202,0,0,0,0,0,0,0,0,0,0,0,433,82,57,10,16,19,25,5,0,23,687
602011040,262,140,134,161,147,48,0,19,1052,0,0,0,0,0,0,0,0,0,4,4,166,122,275,143,142,177,151,50,0,30,1262
602011041,539,187,163,146,186,93,21,27,1714,0,0,0,0,0,0,0,0,0,0,3,348,283,581,193,186,164,202,100,24,44,2122
602011042,99,61,55,25,31,8,4,0,390,0,3,0,0,0,0,0,0,0,0,3,429,76,131,66,61,32,31,11,7,13,863
602011043,45,14,8,22,23,5,0,3,193,0,0,0,0,0,0,0,0,0,0,0,263,69,48,15,14,22,27,12,0,22,497
602011044,75,17,35,22,19,10,3,10,342,0,0,0,0,0,0,0,0,0,0,0,463,92,106,19,42,27,21,15,3,29,801
602011045,31,9,15,23,7,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,122,15,43,9,13,20,7,0,0,12,245
602011046,148,44,48,58,40,6,4,8,558,0,0,0,0,0,0,0,0,0,0,6,652,120,200,54,51,70,49,12,10,19,1224
602011047,158,71,66,66,51,15,10,6,539,0,0,0,0,0,0,0,0,0,7,4,310,101,194,76,64,74,47,22,10,27,924
602011048,62,18,15,18,15,6,0,7,245,0,0,0,0,0,0,0,0,0,0,0,258,64,82,23,15,26,12,6,0,11,504
602011049,69,25,23,28,31,14,5,3,306,0,0,0,0,0,0,0,0,0,0,0,418,91,109,27,36,33,44,14,5,13,787
602011050,15,12,14,15,9,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,156,18,31,8,16,18,18,0,0,9,276
602011051,58,23,30,30,28,5,0,3,261,0,0,0,0,0,0,0,0,0,0,0,358,82,77,29,37,35,35,11,0,13,671
602011052,64,16,26,13,16,15,0,6,214,0,0,0,0,0,0,0,0,0,0,0,264,69,84,20,30,16,19,14,0,8,525
602021053,7,0,0,0,4,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,365,38,14,5,12,0,6,0,0,20,462
602021054,42,10,20,15,13,10,0,0,176,0,0,0,0,0,0,0,0,0,0,0,568,54,93,12,23,17,23,15,0,24,836
602021055,32,14,0,8,5,0,0,3,151,0,0,0,0,0,0,0,0,0,0,0,765,67,52,23,0,13,10,4,0,26,958
602021056,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,192,10,11,9,0,0,0,0,0,13,239
602021057,10,3,5,5,4,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,350,32,29,8,5,9,8,4,0,21,467
602031058,18,5,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,321,35,37,5,0,3,3,0,0,18,430
602031059,30,14,9,5,5,4,0,3,156,0,0,0,0,0,0,0,0,0,0,0,613,55,45,14,10,8,15,8,0,36,810
602031060,23,8,4,18,13,4,0,8,103,0,0,0,0,0,0,0,0,0,0,0,279,17,43,12,8,18,12,7,0,23,421
602031061,9,4,7,5,16,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,197,31,17,8,9,8,20,3,0,18,315
602031062,21,6,5,4,8,3,0,3,79,0,0,0,0,0,0,0,0,0,0,0,354,43,33,11,10,13,12,3,0,23,491
602031064,31,8,8,3,7,4,5,11,149,3,0,0,0,0,0,0,0,0,3,5,676,64,52,11,7,9,9,8,4,51,897
602031099,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,71,7,4,5,0,0,0,0,0,5,91
602031100,25,12,17,3,12,0,0,7,132,0,0,0,0,0,0,0,0,0,4,3,417,50,53,11,21,14,23,4,0,29,615
603011065,22,3,5,7,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,3,172,14,19,3,9,10,7,0,0,16,252
603011066,0,0,0,5,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,265,27,7,5,4,5,7,4,0,8,326
603011067,8,0,6,3,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,271,56,23,8,9,6,0,0,0,21,390
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,20,11,6,3,9,0,0,4,117,0,0,0,0,0,0,0,0,0,0,0,464,58,52,19,7,10,12,6,4,32,651
603021070,20,8,4,10,0,4,0,0,120,0,0,0,0,0,0,0,0,0,0,0,623,74,50,17,4,9,5,8,0,45,835
603021071,17,9,4,4,5,3,0,6,111,0,0,0,0,0,0,0,0,0,0,0,429,56,34,12,6,5,7,8,0,29,597
603021072,50,16,19,19,14,3,0,9,278,0,0,0,0,0,0,0,0,0,0,0,836,166,101,26,27,28,27,10,3,45,1267
603031073,15,5,0,0,5,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,247,23,37,3,6,0,5,0,0,20,342
603031074,80,37,39,36,33,9,0,11,298,0,0,0,0,0,0,0,0,0,0,0,411,41,114,49,45,38,36,11,4,31,781
604011075,11,8,10,3,7,0,3,0,98,0,0,0,0,0,0,0,0,0,0,0,189,27,15,10,10,3,7,0,7,9,285
604011076,11,0,6,0,6,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,340,38,25,5,6,0,11,0,0,12,438
604011077,42,13,28,16,32,9,3,10,204,0,0,0,0,0,0,0,0,0,3,3,223,39,70,16,33,24,37,10,4,25,474
604011078,85,23,38,39,35,18,6,9,365,0,0,0,0,0,0,0,0,0,0,0,352,73,111,33,47,57,37,26,8,25,768
604011079,20,0,12,10,9,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,376,53,31,11,12,13,20,0,0,23,530
604011080,12,0,4,10,25,0,0,5,101,0,0,0,0,0,0,0,0,0,0,0,182,24,26,3,9,10,24,0,0,8,287
604011081,7,5,0,6,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,236,23,12,5,3,11,7,0,0,15,317
604011082,27,5,14,11,14,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,455,26,47,9,15,10,23,3,0,14,599
604011083,10,14,5,7,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,294,22,23,13,9,7,4,0,0,16,384
604011084,17,12,9,10,4,0,3,3,95,0,0,0,0,0,0,0,0,0,0,0,473,46,38,14,9,15,6,8,0,11,628
604021085,165,77,96,90,59,25,3,16,735,0,0,0,0,0,0,0,0,0,0,3,866,136,189,85,100,106,71,28,3,57,1636
604021086,42,18,18,19,51,12,10,23,258,0,0,0,0,0,0,0,0,0,0,4,339,48,47,22,20,21,53,14,18,29,618
604021087,41,17,19,25,16,11,11,7,187,0,0,0,0,0,0,0,0,0,0,0,263,42,54,15,21,25,28,10,11,11,476
604021088,41,13,13,10,19,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,217,43,50,12,10,14,23,0,0,3,379
604021089,20,4,3,9,16,6,3,0,121,0,0,0,0,0,0,0,0,0,0,0,520,60,35,10,17,10,21,6,5,20,711
604021090,13,3,4,7,10,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,172,19,20,3,11,8,13,3,0,7,251
604021091,47,19,24,19,10,3,0,0,225,0,0,0,0,0,0,0,0,0,0,0,564,74,70,19,27,24,16,6,0,21,827
604021092,7,15,6,3,18,3,0,5,80,0,0,0,0,0,0,0,0,0,0,0,218,14,38,15,11,7,26,8,0,17,361
604031093,18,3,6,11,5,0,4,0,75,4,0,0,0,0,0,0,0,0,0,4,103,29,28,6,6,10,8,0,4,10,201
604031094,40,4,8,8,13,9,7,0,142,0,0,0,0,0,0,0,0,0,0,0,269,57,66,4,6,14,21,16,14,12,482
604031095,49,14,25,15,8,19,3,0,167,0,0,0,0,0,0,0,0,0,0,0,153,38,66,14,26,25,13,19,5,16,383
604031096,9,5,0,0,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,356,49,23,8,4,5,4,0,0,9,456
604031097,31,11,21,11,3,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,322,55,45,25,27,17,8,5,0,18,515
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,6,31,5,3,0,0,0,0,0,0,8,42
701011001,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,4,16,3,5,4,0,0,0,0,0,6,41
701011002,633,261,286,235,275,110,12,57,2396,0,5,0,0,0,0,0,0,0,6,19,973,474,861,306,325,280,374,178,33,90,3898
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,119,73,35,45,55,16,0,5,537,0,0,0,0,0,0,0,0,0,0,0,443,120,186,77,44,55,61,22,6,18,1033
701011005,204,130,124,92,123,29,6,16,952,0,0,0,0,0,0,0,0,0,10,3,361,188,278,143,137,114,146,40,6,35,1458
701011006,96,39,13,11,26,4,0,8,336,0,0,0,0,0,0,0,0,0,4,3,240,84,118,37,22,20,32,4,0,17,577
701011007,131,40,74,32,53,16,3,3,531,0,0,0,0,0,0,0,0,0,0,0,296,147,184,48,89,55,74,24,3,16,945
701011008,249,106,112,112,100,29,4,20,1021,0,0,0,0,0,0,0,0,0,5,8,399,224,317,128,130,139,135,38,4,36,1551
701011009,123,51,47,39,41,24,0,5,573,0,0,0,0,0,0,0,0,0,0,0,373,123,191,67,57,56,47,26,3,15,967
701021010,124,52,46,43,51,4,0,7,576,0,0,0,0,0,0,0,0,0,3,5,275,127,145,56,51,45,56,7,0,18,779
701021011,79,11,10,7,35,10,0,3,384,0,0,0,0,0,0,0,0,0,0,4,274,126,108,14,11,16,35,9,0,8,590
701021012,119,24,20,16,22,9,0,15,399,0,0,0,0,0,0,0,0,0,0,0,182,131,148,24,19,22,29,9,0,22,600
701021013,300,98,96,138,119,70,0,18,1273,0,0,4,0,0,0,0,0,0,0,7,467,210,334,111,108,148,125,79,0,32,1610
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,205,92,100,95,77,27,5,10,933,5,0,0,5,0,0,0,0,0,0,10,351,179,251,112,115,100,88,32,3,22,1252
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
701021018,67,5,14,13,16,3,0,3,262,0,0,0,0,0,0,0,0,0,0,0,239,57,88,13,12,13,20,7,0,3,458
701021019,186,30,82,42,77,23,13,24,1093,0,0,0,0,0,0,0,0,0,3,3,712,224,215,34,90,46,78,26,12,31,1475
701021020,203,42,45,48,69,22,3,14,950,0,0,0,0,0,0,0,0,0,0,0,657,217,269,52,44,52,74,22,3,26,1429
701021021,518,76,66,53,80,38,4,26,1639,0,0,0,0,0,0,0,0,0,0,4,566,624,618,106,78,89,112,54,9,34,2294
701021022,131,43,33,48,47,20,0,12,720,4,0,0,0,0,0,0,0,0,7,11,586,155,179,48,38,58,55,22,0,26,1174
701021023,191,60,71,73,64,14,0,13,746,0,0,0,0,0,0,0,0,0,0,0,293,120,229,61,80,73,63,17,5,19,971
701021024,103,39,26,27,20,0,4,18,450,0,0,0,0,0,0,0,0,0,0,0,248,100,123,56,28,28,21,0,4,18,632
701021025,264,86,92,85,79,21,0,20,909,0,0,0,0,0,0,0,0,0,0,3,384,184,317,95,100,103,89,25,0,29,1343
701021026,198,72,79,77,61,28,0,12,706,0,0,0,0,0,0,0,0,0,0,6,305,141,246,89,96,81,72,33,7,26,1089
701021027,115,15,33,33,31,22,3,22,524,0,0,0,0,0,0,0,0,0,0,0,343,117,163,19,35,45,44,21,10,34,829
701021028,144,46,58,45,42,9,0,23,681,0,0,0,0,0,0,0,0,0,4,4,315,125,162,49,61,47,56,11,3,29,863
701021029,56,16,18,27,15,5,0,6,351,0,0,0,0,0,0,0,0,0,0,0,244,81,78,16,18,27,22,5,0,12,504
701021030,87,12,20,15,5,3,0,11,346,0,0,0,0,0,0,0,0,0,0,0,263,105,117,15,30,11,7,4,0,15,581
701031031,67,18,14,22,21,9,71,21,449,0,0,0,0,0,0,0,0,0,69,73,545,195,122,32,21,40,36,19,110,120,1238
701031032,49,13,5,7,15,4,0,13,302,0,0,0,0,0,0,4,0,0,6,17,678,156,110,19,13,22,26,8,0,58,1085
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,9
701031034,43,11,8,11,10,3,0,0,171,0,0,0,0,0,0,0,0,0,0,5,363,65,77,14,16,15,14,3,0,16,586
701031035,31,3,7,4,20,11,0,13,203,0,0,0,0,0,0,0,0,0,0,0,429,63,65,13,10,6,16,11,0,37,646
701041036,115,38,14,49,25,12,0,7,448,5,0,0,0,0,0,0,0,0,0,6,263,136,144,42,19,54,47,15,0,15,728
701041037,108,43,39,35,37,15,3,8,407,0,0,0,0,0,0,0,0,0,0,0,196,86,147,44,39,34,43,15,3,20,633
701041038,118,44,28,19,28,9,0,13,551,0,3,0,0,0,0,0,0,0,0,3,365,255,229,55,31,29,43,10,0,31,1051
701041039,78,18,27,26,14,17,0,7,383,0,0,0,0,0,0,0,0,0,0,0,302,107,107,27,30,27,17,11,0,17,648
701041040,47,9,14,4,9,7,0,3,211,0,0,0,0,0,0,0,0,0,0,0,218,60,60,11,14,0,13,8,0,6,394
701041041,142,38,28,38,31,11,4,9,485,0,0,0,0,0,0,0,0,0,4,3,359,170,201,61,43,48,50,8,5,45,985
701041042,459,86,51,58,64,15,8,14,1406,0,0,0,0,0,0,0,0,0,0,0,339,623,600,107,70,65,92,17,17,25,1947
701041043,194,39,57,60,44,14,0,14,783,0,0,0,0,0,0,0,0,0,0,0,420,294,319,61,65,75,49,20,3,35,1341
701041044,46,7,10,8,8,3,0,3,268,0,0,0,0,0,0,0,0,0,3,3,228,122,69,12,19,14,15,11,0,21,513
702011045,88,33,29,17,33,4,5,7,424,0,0,0,0,0,0,0,0,0,0,0,366,159,149,55,36,34,35,7,18,22,882
702011046,128,61,48,55,75,25,7,17,706,0,0,0,0,0,0,0,0,0,0,0,457,233,235,79,71,92,111,59,12,26,1366
702011047,204,69,68,61,65,33,8,15,828,0,0,4,0,0,0,0,0,0,4,9,293,263,303,79,80,79,76,43,13,27,1259
702011048,177,50,37,49,41,14,14,9,727,0,0,0,0,0,0,0,0,0,0,0,428,256,296,69,56,91,64,34,38,17,1352
702011049,151,73,72,81,115,34,38,27,865,0,0,0,0,0,0,0,0,0,4,3,393,252,248,98,99,118,218,104,101,49,1684
702011050,53,13,11,28,42,15,4,0,218,0,0,0,0,0,0,0,0,0,0,0,189,51,80,17,19,32,56,24,7,6,478
702011051,51,9,11,8,11,3,0,8,184,0,0,0,0,0,0,0,0,0,0,0,333,95,88,14,16,19,18,14,6,16,606
702011052,8,0,0,3,15,3,3,0,46,0,0,0,0,0,0,0,0,0,16,18,76,28,21,5,0,11,8,10,3,24,187
702011053,23,10,5,4,0,0,5,3,80,0,0,0,0,0,0,0,0,0,0,0,107,37,37,13,9,4,8,4,5,0,215
702011054,3,0,0,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,42,11,10,3,0,4,16,0,0,0,90
702021055,8,3,3,7,8,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,122,26,30,3,5,13,17,6,0,6,236
702021056,76,15,22,26,33,12,3,11,287,0,0,0,0,0,0,0,0,0,0,0,192,73,98,16,30,31,44,12,7,22,523
702031057,59,17,12,16,45,8,0,20,318,0,0,0,0,0,0,0,0,0,0,0,618,93,109,38,22,33,73,21,0,38,1038
702031058,12,0,4,7,12,6,0,0,56,0,0,0,0,0,0,0,0,0,0,0,89,15,18,7,6,10,20,9,0,13,182
702031059,3,0,0,0,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,17,13,10,3,0,0,7,5,0,3,66
702031060,8,0,4,6,0,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,28,4,7,0,6,6,0,0,0,3,67
702031061,18,3,3,10,14,4,0,5,68,0,0,0,0,0,0,0,0,0,0,0,45,20,19,5,9,10,12,5,0,3,128
702041062,11,3,4,12,3,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,106,31,31,0,8,11,7,4,0,7,211
702041063,7,8,6,5,9,3,0,5,94,0,0,0,0,0,0,0,0,0,0,0,76,23,15,12,6,6,10,3,0,7,158
702041064,29,16,3,20,9,4,0,9,195,0,0,0,0,0,0,0,0,0,0,0,237,94,73,20,13,32,14,5,4,18,510
702051065,6,3,11,10,26,11,4,14,132,0,0,0,0,0,0,4,0,0,0,3,240,30,24,7,16,10,48,17,3,33,440
702051066,11,9,5,0,10,5,0,0,68,0,0,0,0,0,0,0,0,0,0,0,119,26,19,11,7,7,16,0,0,6,215
702051067,254,91,71,61,66,73,8,35,945,0,0,0,0,0,0,0,0,0,0,5,702,220,331,105,83,77,100,105,13,73,1819
702051068,5,0,4,4,4,8,0,0,51,0,0,0,0,0,0,0,0,0,0,0,100,23,19,0,9,6,7,14,3,3,183
797979799,0,0,0,0,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,51,21,6,0,0,0,8,0,0,0,83
801011001,70,18,16,25,22,10,3,0,299,0,0,0,0,0,0,0,0,0,0,3,349,96,90,19,19,38,31,15,4,0,667
801011002,883,368,456,458,328,128,27,48,3502,0,0,0,0,0,0,0,0,0,0,5,821,487,987,417,480,489,354,141,33,73,4278
801011003,459,156,252,237,213,87,3,23,2195,3,0,0,0,0,0,0,0,0,3,13,893,385,550,183,275,259,242,102,9,58,2961
801011004,88,19,24,23,16,5,0,7,416,0,0,0,0,0,0,0,0,0,3,3,330,100,110,22,26,19,15,5,0,15,652
801011005,45,16,34,24,15,6,0,4,330,0,0,0,0,0,0,0,0,0,0,0,455,51,71,26,31,35,23,4,0,11,715
801011006,159,37,31,27,20,7,0,10,996,0,0,0,0,0,0,0,0,0,0,0,838,307,206,41,42,36,27,7,0,25,1520
801011007,105,24,34,37,15,10,0,9,622,0,0,0,0,0,0,0,0,0,0,0,647,141,146,25,42,38,31,13,4,15,1100
801011008,180,51,46,52,59,12,5,25,1057,0,0,0,0,0,0,0,0,0,0,0,793,198,223,61,56,61,64,13,4,32,1509
