SA2_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
308051532,5,0,0,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,32,3,38
308051533,925,20,8,18,0,973,1910,33,3,0,0,1949,1156,179,57,0,0,1391,162,33,13,0,0,205,49,53,0,0,0,105,223,20,13,0,0,251,41,11,5,4,0,58,5,9,0,0,0,15,1629,298,87,4,4,2025,28,0,4,0,0,38,181,35,15,8,0,239,4675,389,115,33,6,5224
308051534,467,43,62,20,0,586,510,43,38,0,0,594,319,269,457,0,7,1056,58,44,70,0,0,171,4,13,11,0,0,26,119,11,26,3,0,165,18,5,14,51,7,89,0,6,3,0,0,9,529,336,585,55,9,1508,23,11,14,11,0,60,110,37,95,71,0,306,1633,468,789,152,19,3062
308051535,1094,36,8,78,19,1238,1654,30,3,10,0,1702,387,42,0,0,0,430,12,0,0,0,0,12,11,0,0,0,0,11,208,3,0,0,6,217,36,8,0,19,3,65,0,0,0,0,0,0,656,50,4,18,10,738,70,0,0,10,6,77,256,11,0,77,7,350,3731,128,15,190,35,4100
308051536,364,4,3,0,0,373,527,9,6,0,0,544,225,39,8,0,0,273,9,0,0,0,0,9,0,0,0,0,0,0,73,4,5,0,0,79,9,0,0,0,0,11,0,0,0,0,0,0,315,42,13,0,0,371,9,0,0,0,0,9,53,7,0,0,0,62,1273,63,20,0,0,1360
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,488,5,3,0,0,498,890,17,7,0,0,907,431,68,56,0,0,552,88,0,0,0,0,93,7,0,0,0,0,7,108,5,6,0,0,118,10,8,4,0,0,18,3,0,0,0,0,0,648,76,65,0,0,794,15,0,0,0,0,15,112,14,8,0,0,128,2145,107,88,0,4,2345
308051539,498,10,37,0,0,542,543,4,23,0,0,569,268,73,256,0,0,605,56,5,49,0,0,106,16,3,10,0,0,30,122,8,26,0,0,149,17,3,17,0,0,44,4,0,8,0,0,4,481,99,360,0,6,941,22,0,7,0,0,30,67,20,37,4,0,121,1607,126,467,4,6,2200
309011224,965,68,165,0,0,1199,917,43,108,0,0,1066,317,52,131,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,107,23,53,0,0,179,3,9,3,0,0,12,5,0,0,0,0,4,432,79,185,0,0,691,22,3,6,0,0,26,121,20,31,0,0,176,2454,216,496,0,4,3167
309011225,581,167,633,49,0,1423,446,177,390,0,3,1020,102,130,609,0,5,848,3,15,41,0,0,59,0,5,23,0,0,30,74,44,224,6,0,350,17,19,54,5,3,98,0,0,0,0,0,8,203,210,956,10,3,1379,27,3,38,0,0,67,92,53,246,7,8,392,1338,607,2259,66,14,4289
309011226,1621,445,15,0,0,2082,1564,489,29,0,0,2086,382,250,64,0,3,695,9,22,0,0,0,29,0,7,0,0,0,7,125,129,14,0,0,274,13,32,21,0,0,70,6,6,0,0,0,9,539,438,101,0,4,1083,33,16,3,0,0,48,131,82,15,0,0,223,3888,1469,163,0,3,5525
309011227,267,154,1331,0,10,1765,206,173,1039,0,7,1419,86,159,2026,0,12,2281,0,0,22,0,0,22,0,0,11,0,0,11,49,60,497,0,7,619,4,5,115,0,6,134,0,0,15,0,6,15,136,232,2681,0,25,3080,8,10,91,0,0,113,36,43,696,10,20,799,652,607,5832,15,64,7168
309011228,1188,387,117,52,0,1743,1222,394,90,3,0,1711,375,561,67,5,0,1012,0,15,0,0,0,17,0,5,0,0,0,5,104,161,32,0,0,301,18,59,21,47,0,136,4,0,0,0,0,6,491,808,122,45,0,1476,34,37,3,0,0,71,106,98,38,15,0,262,3051,1730,373,117,0,5270
309011229,325,235,210,29,4,804,417,371,235,0,0,1024,150,229,396,0,8,784,5,11,98,0,0,109,5,6,8,0,0,13,55,75,111,0,0,243,0,20,42,3,0,69,0,3,0,0,0,0,210,340,651,6,5,1229,7,7,30,0,0,46,38,50,114,5,0,214,1002,1006,1240,46,14,3312
309021230,187,46,824,120,11,1181,129,49,402,3,4,584,37,52,757,4,0,847,0,31,75,0,0,105,0,0,0,0,0,5,27,25,226,0,3,284,4,0,46,10,4,59,5,0,5,0,0,5,64,115,1106,13,14,1310,3,0,38,3,0,50,18,20,166,26,3,236,404,227,2533,164,30,3355
309021231,741,243,524,0,3,1514,917,350,371,0,3,1644,198,230,576,0,0,1014,4,30,22,0,0,59,0,0,11,0,0,7,116,106,211,4,3,442,16,38,52,0,0,105,5,0,8,0,0,9,344,405,872,9,8,1633,26,8,33,0,0,61,81,69,152,11,4,310,2107,1079,1956,20,11,5178
309021232,894,318,9,0,3,1220,1193,251,12,0,0,1453,191,165,4,0,0,360,79,65,0,0,0,145,0,9,0,0,0,5,108,85,9,0,0,201,7,43,0,0,0,50,4,7,0,0,0,10,388,368,12,0,0,773,25,25,0,0,0,47,92,50,4,0,0,146,2588,1015,42,0,9,3652
309021233,1352,205,119,0,0,1672,1607,261,11,0,0,1878,278,135,21,0,3,430,27,26,0,0,0,51,6,0,5,0,0,6,122,66,3,0,0,195,6,54,0,0,0,62,4,0,0,0,0,3,441,280,27,0,3,748,25,9,23,0,0,60,124,30,27,0,0,180,3544,782,201,0,3,4532
309021234,1033,371,504,125,5,2032,1165,425,550,7,3,2143,334,346,957,4,3,1645,15,28,173,0,0,206,0,9,37,0,0,46,131,113,274,0,4,517,7,10,40,21,0,73,4,5,9,0,0,10,487,497,1489,27,9,2505,32,21,37,0,0,83,110,77,193,47,5,440,2819,1385,2775,201,19,7201
309031235,1213,90,26,0,0,1332,1239,209,0,0,3,1454,565,171,0,0,0,735,40,3,0,0,5,43,3,28,0,0,0,35,131,58,0,0,0,187,30,66,0,0,0,96,0,0,0,0,0,3,771,329,0,0,6,1104,31,3,3,0,0,35,115,71,0,0,0,183,3367,695,34,0,4,4108
309031236,347,213,547,15,9,1131,316,234,480,0,0,1037,113,186,1074,0,7,1382,5,41,46,0,0,94,0,0,8,0,0,16,55,50,235,0,0,344,10,46,129,9,0,191,5,6,8,0,0,15,183,332,1502,10,9,2036,17,9,24,0,0,46,46,50,222,24,0,348,912,843,2776,53,17,4599
309031237,1061,557,131,168,0,1917,732,513,0,8,0,1252,273,470,0,0,0,749,15,18,0,0,0,32,0,8,0,0,0,5,84,158,3,3,0,246,29,158,41,19,0,254,3,4,0,0,0,3,403,812,50,25,0,1294,35,17,11,3,0,69,111,98,18,22,0,254,2340,1995,213,228,4,4779
309031238,454,890,656,0,19,2017,607,1114,411,0,9,2146,298,1090,929,3,6,2328,32,306,164,0,0,500,0,53,38,0,0,92,115,338,230,8,5,695,10,90,67,11,4,182,3,10,9,0,0,31,465,1877,1443,20,15,3819,19,39,26,0,0,81,83,270,235,23,3,612,1619,4185,2773,51,50,8675
309031239,1042,439,286,8,10,1783,864,259,104,0,6,1227,251,285,158,0,0,688,0,36,15,0,0,51,0,3,0,0,0,3,88,74,34,0,4,205,7,8,15,0,0,36,0,3,0,0,0,9,354,406,225,0,4,989,14,25,9,0,0,46,163,59,49,0,0,266,2436,1183,675,3,21,4324
309031240,857,385,498,0,0,1740,661,255,199,0,0,1116,169,191,254,0,0,610,0,5,26,0,0,38,0,0,5,0,0,4,68,69,97,0,0,235,9,30,35,0,0,79,3,0,3,0,0,11,255,298,421,0,0,973,24,108,13,0,0,136,82,59,74,3,0,218,1872,1099,1200,3,4,4180
309041241,539,0,3,12,0,559,724,0,0,5,0,722,70,0,0,0,5,69,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,6,90,11,0,0,20,0,34,0,0,0,0,0,0,164,0,0,25,3,192,42,0,0,0,0,45,86,0,0,12,0,99,1547,0,7,54,6,1619
309041242,1945,93,3,32,11,2087,2487,15,6,7,8,2522,367,23,14,9,0,410,0,0,0,0,0,0,0,0,0,0,0,0,236,12,11,6,4,264,56,3,0,6,5,67,6,0,0,0,0,6,664,34,20,21,8,752,82,0,0,0,3,88,277,11,3,7,3,298,5447,160,32,70,34,5744
309051243,879,19,7,5,4,908,1029,7,4,0,0,1046,83,0,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,127,0,4,0,0,133,12,0,0,0,0,12,0,0,0,0,0,0,220,5,5,0,3,236,36,15,4,0,0,53,109,5,4,0,0,122,2271,58,32,3,3,2365
309051244,1551,163,7,6,3,1727,2855,380,11,4,4,3249,443,303,4,0,0,745,35,30,0,0,0,64,4,0,0,0,0,3,206,65,14,0,5,289,45,60,0,20,0,121,5,0,0,0,0,5,727,462,15,21,5,1229,49,10,4,0,0,62,156,63,7,35,5,260,5337,1075,40,61,9,6527
309051245,523,135,6,0,0,664,1253,310,0,0,5,1566,155,133,28,0,0,321,7,6,0,0,0,22,0,3,0,0,0,3,56,63,0,0,0,119,6,59,0,0,0,61,3,4,0,0,0,7,235,266,32,0,0,525,12,3,0,0,0,16,65,46,5,0,3,119,2085,763,38,0,8,2896
309061246,948,503,151,49,0,1657,1358,543,94,7,0,1997,201,417,182,10,0,809,29,9,0,0,0,35,9,0,0,0,0,8,89,128,20,4,0,241,16,113,8,195,0,339,5,3,0,7,0,19,343,666,210,212,0,1440,22,24,8,0,0,46,99,72,33,39,5,236,2771,1807,497,304,7,5379
309061247,873,23,47,0,0,947,1331,36,83,0,0,1455,211,30,55,0,0,301,59,0,3,0,0,61,3,0,0,0,0,5,94,5,19,0,0,120,6,8,9,0,0,28,3,0,0,0,0,8,383,44,86,0,4,521,19,0,0,0,0,23,104,12,12,0,0,127,2710,123,236,0,3,3067
309061248,1367,246,193,83,3,1886,2797,352,132,0,0,3278,542,446,111,0,0,1098,161,117,58,0,0,338,5,13,93,0,0,110,235,145,44,0,0,418,26,113,44,43,0,227,4,7,5,0,0,22,974,832,354,44,0,2205,50,66,192,5,0,315,215,109,125,27,0,479,5395,1605,994,162,4,8162
309061249,914,138,4,0,0,1052,2484,335,0,0,0,2828,787,430,0,0,0,1215,12,17,0,0,0,25,3,7,0,0,0,12,151,105,4,0,0,264,27,185,0,0,0,215,3,7,0,0,0,10,986,751,4,0,0,1740,19,8,0,0,0,29,140,67,0,0,0,213,4551,1296,10,0,3,5858
309061250,827,76,7,0,4,915,1275,21,11,0,0,1310,108,9,5,0,0,115,14,0,0,0,0,14,0,0,0,0,0,0,107,13,3,0,0,127,13,0,0,0,0,15,0,0,0,0,0,0,247,20,6,0,0,273,25,5,3,0,0,29,120,4,0,0,0,131,2490,135,29,0,3,2651
309071251,503,113,0,16,3,636,1784,348,5,0,6,2139,1991,889,20,0,12,2914,21,19,0,0,0,41,16,17,0,0,0,34,120,85,3,3,0,216,7,123,10,4,0,152,8,5,0,0,0,15,2173,1142,39,5,14,3370,25,3,0,0,0,25,322,172,0,0,0,492,4803,1773,45,20,22,6664
309071252,1626,268,78,22,3,1997,2649,266,19,0,0,2937,608,229,25,0,0,866,34,0,0,0,0,32,3,5,0,0,0,6,168,79,15,0,4,268,10,25,7,0,0,43,4,0,0,0,0,5,826,335,50,3,7,1221,36,37,100,0,0,167,194,55,24,7,0,284,5336,965,273,34,7,6610
309071253,1436,388,364,102,27,2314,1187,271,217,4,19,1698,570,321,332,0,30,1254,0,0,0,0,0,0,0,0,0,0,0,0,77,50,69,6,5,215,36,42,19,3,5,98,3,0,4,0,0,9,688,411,425,18,40,1585,50,16,9,5,3,85,144,77,76,17,12,333,3501,1167,1093,143,99,6014
309071254,523,4,0,43,3,580,722,0,0,5,0,731,142,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,5,0,124,22,0,0,7,0,26,0,0,0,0,0,0,286,3,0,8,0,295,37,0,0,0,0,38,77,0,3,9,4,90,1645,10,9,65,7,1735
309071256,958,235,4,0,0,1201,2868,431,18,0,0,3318,604,304,6,0,4,920,16,24,0,0,0,40,0,9,0,0,0,13,146,107,0,0,0,261,15,22,0,0,0,40,0,5,0,0,0,7,787,467,10,0,0,1271,33,8,0,0,0,42,138,63,6,0,0,205,4780,1209,38,3,7,6032
309071552,566,25,0,0,0,596,1369,58,0,0,0,1431,941,129,19,0,0,1092,12,0,0,0,0,13,6,5,0,0,0,10,106,12,0,0,0,120,53,3,0,0,0,58,6,0,0,0,0,10,1127,148,16,0,0,1301,26,0,0,0,0,25,166,21,4,0,0,197,3257,259,23,3,4,3545
309071553,828,27,8,0,4,866,1942,52,19,0,13,2026,464,44,14,0,3,528,12,0,0,0,0,12,0,0,0,0,0,0,107,13,8,0,4,137,6,7,0,0,0,12,0,0,0,0,0,0,598,68,27,5,8,694,26,0,0,0,0,26,132,9,9,4,0,154,3528,154,62,5,16,3771
309071554,566,16,0,0,0,585,1139,90,0,0,0,1230,700,323,68,0,3,1098,14,24,0,0,0,40,6,29,0,0,0,43,63,12,0,0,0,75,22,24,13,0,0,56,0,3,0,0,0,3,810,415,92,0,0,1318,21,0,0,0,0,21,101,53,0,0,0,159,2640,578,97,0,6,3318
309071555,93,13,0,0,0,110,725,65,0,0,0,796,1716,300,6,0,0,2027,7,5,0,0,0,15,8,5,0,0,0,10,43,17,0,0,0,62,9,18,0,0,0,31,5,0,0,0,0,3,1791,348,9,0,4,2146,8,0,0,0,0,10,266,41,0,0,0,303,2885,467,13,0,4,3370
309071556,600,35,3,0,0,641,2024,10,0,0,0,2035,540,5,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,119,16,0,0,0,0,16,0,0,0,0,0,0,678,5,0,0,4,685,23,37,0,0,0,61,120,6,0,0,0,132,3446,92,5,0,4,3554
309071557,776,171,0,46,0,988,2250,484,0,0,4,2740,1402,538,11,0,0,1958,46,3,0,0,0,46,6,8,0,0,0,15,185,111,8,0,0,298,23,108,4,3,0,144,6,6,0,0,0,14,1668,779,19,3,0,2471,30,8,0,0,0,32,227,78,3,18,0,329,4945,1508,24,75,8,6556
309071558,194,33,0,0,0,230,683,109,0,8,0,795,792,271,0,9,0,1070,6,0,0,0,0,7,3,0,0,0,0,3,50,17,0,0,0,63,9,5,0,0,0,14,3,0,0,0,0,3,865,290,0,15,0,1167,15,3,0,0,0,14,103,30,0,0,0,138,1853,468,3,22,0,2346
309081259,501,181,46,0,0,729,357,104,25,0,0,484,119,60,34,0,0,214,0,0,0,0,0,0,0,0,0,0,0,3,23,27,20,0,0,69,4,25,10,0,0,42,0,3,5,0,0,3,144,120,62,0,0,331,13,17,33,0,0,66,35,30,25,0,0,84,1052,446,190,0,3,1696
309081260,289,172,42,0,0,514,647,408,72,0,3,1125,197,249,64,0,0,517,17,0,0,0,0,21,6,0,15,0,0,26,54,81,25,0,0,163,8,136,21,0,0,172,0,4,0,0,0,9,282,473,139,0,0,893,15,8,0,0,0,21,43,48,52,0,0,143,1274,1121,296,0,5,2699
309081262,738,351,234,0,3,1325,1130,766,222,0,0,2119,518,595,694,0,4,1809,114,102,9,0,0,221,8,7,12,0,0,29,139,129,171,0,0,432,9,64,146,0,0,224,0,10,9,0,0,15,793,901,1037,0,5,2738,21,21,16,0,0,59,102,92,99,0,0,299,2782,2135,1606,0,8,6534
309081559,1557,339,63,0,0,1955,1650,405,65,0,0,2120,627,329,256,0,3,1208,7,0,5,0,0,8,4,3,3,0,0,9,125,116,62,0,4,297,7,78,40,0,0,126,4,0,4,0,0,7,776,525,354,0,4,1658,39,9,5,0,0,56,121,53,55,0,7,230,4136,1331,540,0,10,6020
309081560,392,390,265,0,0,1042,427,360,155,0,0,948,192,597,239,0,0,1024,3,3,0,0,0,4,0,3,4,0,0,5,36,125,77,0,6,240,7,132,44,0,0,187,0,3,3,0,0,5,243,859,367,0,6,1474,8,57,10,0,3,71,24,74,40,0,0,146,1102,1734,842,0,7,3679
309091263,1000,313,83,0,0,1403,1422,201,126,0,0,1753,372,151,126,0,0,652,7,5,27,0,0,40,3,7,8,0,0,15,165,64,46,0,0,279,27,34,25,3,33,124,0,0,0,0,0,0,575,262,233,4,39,1111,41,140,0,0,0,185,117,114,45,0,0,273,3160,1031,484,4,39,4720
309091264,442,32,0,0,0,477,728,112,0,0,0,847,325,85,0,0,0,420,111,38,0,0,0,153,3,0,0,0,0,6,89,21,0,0,0,119,10,15,0,0,0,30,0,5,0,0,0,0,551,170,5,0,0,728,20,3,0,0,0,24,88,35,0,0,0,120,1825,351,12,0,7,2191
309091265,730,30,0,0,0,765,1049,90,4,0,0,1140,500,65,23,0,0,590,31,0,0,0,0,31,4,0,0,0,0,9,146,15,9,0,3,175,21,8,8,0,5,32,6,0,0,0,0,6,704,86,43,0,5,834,15,5,6,0,0,19,74,13,41,0,0,132,2571,222,91,0,4,2892
309091540,297,129,788,97,5,1315,327,190,489,0,0,1009,235,529,2797,10,8,3581,32,109,219,0,0,358,3,23,105,0,0,133,109,111,550,0,0,775,20,73,390,17,3,501,5,3,38,0,0,45,397,852,4110,24,14,5393,13,9,119,0,0,141,82,105,547,58,9,812,1121,1284,6044,190,24,8665
309091541,807,515,612,0,13,1957,898,465,427,0,6,1788,524,642,1183,0,14,2362,137,113,135,0,0,384,5,20,56,0,0,81,182,174,250,0,3,610,9,63,106,0,3,190,5,8,22,0,0,28,865,1021,1751,0,21,3656,42,45,75,0,0,168,165,121,242,7,8,544,2777,2165,3116,7,51,8121
309101267,849,347,167,0,13,1372,909,246,75,0,8,1237,236,189,81,0,0,512,0,0,0,0,0,5,0,4,0,0,0,8,55,74,17,0,0,149,7,48,10,0,0,65,0,3,0,0,0,4,302,325,113,0,4,737,26,56,0,0,0,79,88,66,25,0,0,182,2176,1037,381,0,23,3607
309101268,532,73,16,0,0,626,551,78,29,0,0,658,138,93,74,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,52,35,15,0,0,98,10,37,19,0,0,66,0,0,0,0,0,0,197,160,107,0,0,473,17,0,0,0,0,17,64,21,22,0,0,110,1360,337,179,0,0,1882
309101269,32,37,806,64,19,951,18,27,328,0,0,379,13,11,331,0,5,359,0,0,0,0,0,0,0,0,0,0,0,0,3,8,166,0,0,181,0,0,44,4,4,52,0,0,5,0,0,5,13,21,546,4,7,596,4,0,34,0,6,43,0,7,153,5,0,170,64,91,1877,75,29,2136
309101561,218,111,1289,22,5,1647,117,77,771,14,3,984,52,84,1917,7,20,2084,0,0,5,0,0,5,0,0,40,0,0,40,23,24,491,4,7,546,3,0,199,0,6,211,0,0,23,0,0,22,77,108,2678,15,33,2914,4,9,66,0,5,80,40,35,552,36,18,674,459,344,5349,85,60,6299
309101562,346,168,1069,0,10,1602,218,131,807,0,6,1158,108,136,1849,0,38,2132,0,0,4,0,0,6,0,5,31,0,0,33,38,53,550,0,6,647,5,23,237,0,4,270,0,0,17,0,0,24,145,220,2692,0,58,3112,7,5,86,0,3,101,43,41,919,8,13,1031,767,569,5574,8,83,7003
310011271,386,0,4,0,0,392,523,23,0,0,0,544,323,91,10,0,0,421,25,0,0,0,0,25,14,0,0,0,0,16,133,14,3,0,0,144,24,24,0,0,0,47,0,4,0,0,0,7,516,132,17,0,0,661,23,0,0,0,0,27,79,13,0,0,0,97,1532,170,23,0,4,1725
310011272,672,100,16,0,0,790,727,75,0,0,0,803,257,260,3,4,0,522,63,44,0,0,0,98,4,14,3,0,0,15,126,24,4,0,0,156,101,59,0,29,3,196,6,9,0,0,0,16,556,404,7,28,3,1001,36,242,23,0,0,305,93,69,7,4,4,183,2087,897,62,38,7,3085
310011274,992,38,5,16,0,1064,1177,153,10,0,0,1343,795,711,14,4,16,1542,1029,177,91,0,0,1295,38,48,3,0,0,93,395,66,6,0,3,477,127,113,0,51,4,292,21,19,5,4,0,41,2397,1141,122,58,22,3742,64,3,4,0,0,76,390,150,36,18,6,596,5028,1481,182,99,31,6818
310011275,715,29,6,0,4,761,1138,128,15,0,6,1279,439,197,31,0,5,667,37,17,8,0,0,61,3,0,4,0,0,7,95,32,10,0,0,138,9,19,0,0,0,27,7,0,0,0,0,7,591,262,47,0,6,909,21,37,0,0,7,69,58,33,8,0,0,105,2525,492,79,0,22,3125
310011276,161,4,0,0,0,161,183,4,0,0,0,188,118,58,0,0,0,175,227,11,0,0,0,229,0,3,0,0,0,5,43,9,0,0,0,54,11,23,0,0,0,31,0,3,0,0,0,5,396,102,0,0,0,499,16,0,0,0,0,16,77,14,0,0,5,92,832,126,5,0,0,959
310011563,378,15,3,0,0,402,1036,63,0,0,0,1099,461,414,3,0,4,893,18,4,0,0,0,21,3,3,0,0,0,6,88,23,0,0,0,112,17,53,0,0,0,74,5,5,0,0,0,9,593,504,3,0,7,1115,24,0,0,0,0,26,88,40,6,0,0,130,2122,624,13,0,10,2770
310011564,1659,103,23,0,0,1786,3230,78,9,0,0,3322,1253,480,48,0,0,1780,70,16,0,0,0,87,4,5,0,0,0,10,305,61,13,0,0,384,48,109,12,0,0,166,0,4,0,0,0,9,1691,668,81,0,0,2434,58,17,18,0,0,95,188,69,27,0,0,284,6821,938,158,0,0,7924
310021277,2022,29,0,57,4,2117,1569,4,0,5,0,1586,338,18,0,0,0,356,12,0,0,0,0,15,4,5,0,0,0,3,294,4,4,3,6,305,48,6,0,17,0,71,4,0,0,0,0,5,694,25,4,23,4,753,109,27,0,5,0,146,325,11,0,27,0,367,4724,96,9,122,16,4965
310021278,977,9,0,45,4,1035,613,0,0,0,0,613,178,14,4,0,0,196,7,4,0,0,0,13,0,4,0,0,0,4,132,0,0,0,0,132,25,0,0,14,0,41,3,0,0,0,0,3,344,22,3,17,0,384,70,8,0,3,0,84,126,3,0,6,0,132,2121,41,3,79,3,2250
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,2358,21,0,15,10,2409,3196,18,4,3,0,3223,944,56,0,0,0,1002,15,18,0,0,0,34,3,0,0,0,0,5,372,13,0,0,0,391,54,0,0,3,0,62,11,4,0,0,0,12,1404,92,5,4,6,1509,96,0,0,0,0,97,433,45,5,0,45,528,7491,177,13,26,64,7770
310021281,1631,15,0,20,7,1671,2009,18,4,6,0,2029,641,52,8,0,0,697,11,0,0,0,0,11,4,3,0,0,0,14,273,0,0,0,0,277,70,0,0,9,4,82,8,4,0,0,0,8,1006,66,3,12,3,1096,65,0,0,0,0,70,275,13,0,6,0,293,4990,105,13,39,15,5162
310021282,1388,12,5,28,9,1446,1717,5,3,0,0,1732,671,57,5,5,4,740,19,0,0,0,0,20,0,8,0,0,0,15,237,4,0,0,0,243,50,4,0,64,17,136,7,3,0,0,0,8,982,78,9,69,24,1163,67,12,0,0,3,84,303,23,3,35,4,363,4466,122,12,132,44,4778
310031283,922,140,0,0,0,1065,1205,51,0,0,0,1257,1075,441,27,0,0,1553,83,73,0,0,0,148,15,23,0,0,0,41,168,50,0,0,0,219,99,54,0,0,0,150,3,0,0,0,0,10,1447,643,27,0,0,2123,18,16,0,0,0,33,179,89,5,0,0,276,3772,939,36,4,0,4753
310031284,822,14,5,0,0,840,1162,23,0,0,0,1188,592,316,56,0,0,966,131,3,0,0,0,137,6,4,0,0,0,20,194,32,8,0,0,241,13,46,6,0,0,69,0,7,0,0,0,7,938,421,73,3,0,1439,24,0,0,0,0,22,181,47,7,0,0,237,3125,505,89,4,3,3726
310031285,653,9,0,0,0,665,886,13,0,0,0,902,376,106,4,0,0,484,30,12,0,0,0,37,8,0,0,0,0,8,97,17,0,0,0,120,143,0,0,0,0,147,3,0,0,0,0,3,659,133,4,0,0,795,16,0,0,0,0,16,76,7,0,0,0,89,2293,169,7,0,0,2465
310031286,614,9,7,0,5,631,781,0,10,0,0,795,451,162,102,0,4,707,16,47,46,0,0,109,0,8,8,0,0,15,133,10,22,0,0,166,19,0,0,0,3,25,10,0,0,0,0,7,622,226,176,4,8,1030,18,0,0,0,5,30,93,25,37,55,8,216,2128,268,238,59,18,2705
310031287,1781,79,45,3,0,1912,2196,72,19,7,0,2297,1390,290,161,6,0,1840,69,92,124,0,0,284,19,27,52,0,0,96,444,51,27,0,0,519,42,29,26,0,0,94,11,5,3,0,0,21,1964,486,389,7,7,2851,59,5,28,0,0,88,299,77,65,0,5,442,6296,715,549,18,13,7586
310031288,487,0,3,6,0,491,775,3,0,5,0,781,143,43,0,0,0,182,3,0,0,0,0,3,3,0,0,0,0,3,47,0,5,0,0,50,0,0,0,0,0,0,3,0,0,0,0,3,205,43,5,0,0,246,12,0,0,0,0,12,32,0,0,0,0,37,1500,46,3,3,0,1566
310031289,597,0,0,0,0,605,1246,3,0,5,0,1259,205,14,9,0,0,217,5,0,5,0,0,9,0,0,0,0,0,0,40,0,0,0,0,43,3,0,0,0,0,3,5,0,0,0,0,5,252,15,8,0,3,279,14,0,0,0,0,15,55,5,0,0,0,58,2169,19,7,3,4,2209
