SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85_yr_over_M,Age_85_yr_over_F,Age_85_yr_over_P,OS_vis_M,OS_vis_F,OS_vis_P,Count_pers_occ_private_dwgs_M,Count_pers_occ_private_dwgs_F,Count_pers_occ_private_dwgs_P,Count_persons_other_dwgs_M,Count_persons_other_dwgs_F,Count_persons_other_dwgs_P,Indig_persons_Aboriginal_M,Indig_persons_Aboriginal_F,Indig_persons_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_pe_Bo_Abor_Trs_St_Is_M,Indig_pe_Bo_Abor_Trs_St_Is_F,Indig_pe_Bo_Abor_Trs_St_Is_P,Indigenous_persons_Tot_M,Indigenous_persons_Tot_F,Indigenous_persons_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_per_att_educ_inst_0_4_M,Age_per_att_educ_inst_0_4_F,Age_per_att_educ_inst_0_4_P,Age_per_att_educ_inst_5_14_M,Age_per_att_educ_inst_5_14_F,Age_per_att_educ_inst_5_14_P,Age_per_att_educ_inst_15_19_M,Age_per_att_educ_inst_15_19_F,Age_per_att_educ_inst_15_19_P,Age_per_att_educ_inst_20_24_M,Age_per_att_educ_inst_20_24_F,Age_per_att_educ_inst_20_24_P,Age_per_att_educ_inst_25ov_M,Age_per_att_educ_inst_25ov_F,Age_per_att_educ_inst_25ov_P,Hi_yr_sch_com_Yr_12_equiv_M,Hi_yr_sch_com_Yr_12_equiv_F,Hi_yr_sch_com_Yr_12_equiv_P,Hi_yr_sch_com_Yr_11_equiv_M,Hi_yr_sch_com_Yr_11_equiv_F,Hi_yr_sch_com_Yr_11_equiv_P,Hi_yr_sch_com_Yr_10_equiv_M,Hi_yr_sch_com_Yr_10_equiv_F,Hi_yr_sch_com_Yr_10_equiv_P,Hi_yr_sch_comp_Yr_9_equiv_M,Hi_yr_sch_comp_Yr_9_equiv_F,Hi_yr_sch_comp_Yr_9_equiv_P,Hi_yr_sch_comp_Yr_8_below_M,Hi_yr_sch_comp_Yr_8_below_F,Hi_yr_sch_comp_Yr_8_below_P,Hi_yr_sc_co_Di_not_go_to_sc_M,Hi_yr_sc_co_Di_not_go_to_sc_F,Hi_yr_sc_co_Di_not_go_to_sc_P
40501,18564,18867,37434,974,915,1892,2612,2340,4954,1166,1057,2222,910,872,1784,1845,1896,3741,2103,2341,4447,2435,2582,5018,2689,2771,5460,2325,2319,4637,1152,1249,2396,353,524,874,13,16,32,18291,18415,36705,269,453,729,227,256,483,12,11,22,3,5,4,244,269,511,15592,15623,31216,2020,2299,4320,17278,17456,34732,463,572,1033,17136,17388,34522,263,261,527,2463,2206,4675,866,813,1682,201,355,556,256,705,958,5972,7535,13507,3331,3033,6361,2989,2657,5647,1056,846,1903,756,695,1449,41,30,74
40502,11341,11330,22675,584,536,1116,1376,1345,2722,582,554,1134,465,412,881,1010,1041,2058,1091,1165,2256,1412,1454,2864,1854,1831,3686,1793,1645,3436,904,952,1852,258,398,658,3,4,16,11063,11003,22069,281,324,608,251,284,531,12,3,19,5,6,7,261,291,558,9440,9352,18789,1076,1183,2263,10336,10294,20626,303,349,656,10338,10295,20640,125,118,238,1280,1248,2530,376,408,785,59,99,161,120,315,438,3247,4017,7257,2120,1875,3997,1956,1750,3703,744,588,1336,575,482,1051,17,26,44
40503,13671,13807,27482,716,677,1391,1643,1586,3234,747,708,1452,735,615,1343,1361,1362,2719,1315,1411,2729,1675,1766,3437,2146,2098,4252,1934,1904,3840,1069,1192,2259,337,491,828,10,4,13,13198,13394,26594,469,418,887,539,558,1101,6,16,25,10,19,28,557,591,1153,11571,11645,23220,1009,1119,2121,12194,12323,24516,448,520,972,12410,12546,24956,148,138,288,1503,1455,2960,467,480,952,79,146,226,150,366,517,3397,4335,7730,2747,2435,5185,2332,2142,4473,939,821,1760,837,789,1628,47,46,93
40504,13349,13225,26572,551,570,1129,1377,1229,2607,579,459,1036,493,454,946,1071,1082,2155,1135,1195,2328,1425,1500,2929,2261,2269,4528,2589,2508,5097,1487,1416,2897,389,548,930,11,3,13,13061,12884,25945,284,344,629,438,485,922,15,10,24,11,10,27,459,505,968,11083,10896,21978,1170,1345,2515,12096,12028,24116,263,308,572,12133,12077,24206,116,112,227,1250,1130,2378,351,322,682,57,107,164,119,326,449,3318,4117,7434,2615,2434,5047,2653,2456,5102,976,805,1785,834,653,1483,19,18,39
40601,29479,28548,58032,1623,1577,3197,3797,3565,7365,1594,1430,3020,1454,1366,2819,3474,3401,6878,3286,3234,6521,3923,3768,7687,4395,4074,8473,3578,3364,6948,1793,1956,3748,561,811,1368,20,17,42,28304,27790,56096,1180,755,1934,1788,1908,3695,43,28,71,22,30,57,1854,1968,3821,24064,23069,47131,3135,3463,6594,25708,25121,50826,1472,1580,3056,26125,25532,51656,379,393,771,3457,3257,6721,992,986,1976,169,286,455,378,929,1307,8345,9891,18238,5625,4792,10419,4910,4191,9100,1591,1306,2904,1316,1165,2482,77,78,152
40602,18643,14018,32659,815,838,1650,1631,1644,3268,784,680,1462,1050,823,1874,3388,2281,5663,2820,1690,4507,2694,1785,4478,2796,1928,4721,1716,1463,3179,800,663,1463,168,221,391,58,27,87,12934,12502,25433,5707,1516,7225,2972,2930,5903,25,23,49,42,52,94,3036,3010,6044,13457,10923,24383,2054,1467,3528,12756,10308,23059,2188,2095,4286,14157,11741,25898,192,215,401,1446,1459,2906,387,372,757,84,97,179,310,458,761,4951,4610,9564,3087,2087,5176,3170,1921,5096,888,626,1512,783,604,1387,90,69,159
40701,26554,28396,54945,1126,1000,2129,2813,2695,5513,1280,1210,2483,939,942,1880,1962,2150,4116,2310,2587,4896,3044,3269,6312,4017,4556,8575,5033,5584,10613,3123,3172,6289,900,1229,2132,35,24,55,26001,27633,53632,548,764,1313,466,410,877,11,14,26,10,5,14,487,433,915,20700,21783,42475,4373,5101,9474,24542,26150,50693,736,961,1697,24252,25881,50133,282,233,511,2639,2547,5190,884,920,1811,184,289,472,400,909,1304,9162,10985,20143,4774,4970,9741,4656,4803,9458,1578,1436,3013,1005,920,1927,66,46,108
40702,33430,32622,66054,1708,1740,3449,4217,3952,8172,2002,1792,3789,1794,1557,3355,3899,3624,7524,3870,3881,7752,4401,4256,8656,4677,4524,9201,4141,3875,8012,2057,2365,4415,670,1068,1733,58,47,110,31924,31743,63668,1502,879,2387,782,714,1500,24,23,42,26,17,36,829,754,1575,27422,26740,54161,3651,3674,7322,28618,28657,57281,2037,1934,3977,28973,29124,58101,413,433,841,3939,3660,7594,1275,1265,2543,226,369,594,489,1158,1646,9123,11627,20750,6113,5484,11595,5903,4594,10497,2088,1544,3629,1654,1428,3078,284,171,456
40703,36798,35131,71926,1769,1679,3442,4081,3974,8056,2003,1741,3746,1931,1583,3521,4427,3872,8299,3978,3606,7581,4571,4482,9049,5363,5308,10667,5120,4816,9935,2709,2830,5537,841,1248,2091,656,94,747,34963,34395,69358,1834,726,2567,1514,1416,2932,18,22,40,34,25,63,1573,1456,3026,29243,28176,57421,4082,4284,8372,30321,30110,60429,2687,2685,5378,31353,31170,62521,369,350,721,3726,3664,7394,1279,1223,2504,225,322,551,490,1037,1528,9505,11510,21010,6140,5750,11887,6991,5539,12535,2514,2031,4541,2268,2023,4284,205,171,383
49797,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,17,0,17,17,0,17,7,0,7,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0
50101,27206,29361,56563,1576,1515,3087,4098,3918,8014,1610,1448,3057,998,864,1865,2655,2968,5622,3393,4200,7589,3637,4083,7724,3493,4027,7526,3478,3694,7178,1750,1835,3585,518,803,1322,118,63,181,26113,28167,54276,1092,1193,2287,514,491,1005,5,17,21,11,3,14,534,515,1048,19987,21151,41138,5343,6280,11623,23814,25677,49488,1544,1838,3384,23672,25488,49156,400,408,807,3804,3587,7390,1110,1028,2144,162,202,369,425,1171,1598,10414,12915,23328,2441,2488,4927,5221,5261,10484,1067,933,1995,576,513,1086,75,46,126
50102,51290,53109,104404,3141,2929,6071,7588,7016,14600,3343,3279,6624,2647,2488,5137,5847,6284,12136,6441,6902,13339,6639,7232,13875,6579,6989,13569,5490,5608,11100,2740,3087,5826,833,1289,2126,73,60,128,49627,52204,101829,1657,911,2567,1751,1770,3519,15,15,30,40,39,80,1804,1824,3630,38990,40068,79060,9570,10461,20032,44186,46170,90354,3826,4331,8158,44604,46665,91268,848,768,1620,7096,6573,13666,2256,2275,4535,394,548,944,789,1958,2746,15606,19633,35249,5161,5399,10561,12770,11769,24541,2700,2284,4988,1378,1312,2693,171,125,295
50103,11783,11800,23576,578,566,1140,1473,1356,2827,610,604,1211,484,375,858,1027,1074,2098,1214,1372,2587,1540,1589,3129,1903,2039,3943,1832,1677,3511,898,873,1769,216,277,495,44,49,91,11260,11422,22678,522,375,900,292,286,577,11,11,30,4,5,7,305,308,614,8688,8596,17284,2062,2257,4325,10252,10325,20578,577,611,1192,10207,10264,20469,141,147,288,1324,1224,2549,364,404,772,48,53,103,117,321,429,3714,4590,8308,1083,1180,2260,2920,2417,5332,659,496,1152,361,311,666,63,40,100
50201,48406,54038,102451,2846,2810,5663,6603,6587,13191,2984,2934,5921,2464,2594,5056,4696,5611,10308,5010,6158,11171,5641,6662,12309,6097,7181,13280,6569,7195,13763,4208,4524,8737,1269,1783,3055,51,59,116,47913,53228,101142,493,811,1304,1392,1496,2888,31,34,70,25,31,55,1449,1557,3009,33737,36761,70496,12275,14632,26904,43174,47610,90781,2851,3745,6593,42503,47093,89595,780,778,1559,6186,6150,12339,2039,2174,4214,546,772,1322,773,1979,2758,15851,19626,35474,4730,5456,10188,11567,12461,24026,2783,2664,5440,1529,1496,3025,138,124,262
50301,34624,37013,71639,1586,1465,3050,4962,4651,9609,3014,3080,6091,2651,2587,5234,3372,3418,6786,3510,4259,7774,4643,5237,9875,4190,4480,8671,3481,3827,7307,2327,2638,4973,895,1366,2262,145,133,276,32412,34466,66878,2213,2545,4760,244,292,538,7,10,16,3,6,15,259,310,565,22426,23630,46052,10793,11792,22589,28475,29718,58194,4732,5684,10416,29952,31751,61702,563,516,1075,4763,4487,9246,2743,2836,5576,1793,1770,3562,1288,1726,3010,22153,23733,45884,1454,1576,3037,2076,2823,4895,760,807,1574,237,308,543,42,56,99
50302,56485,56395,112884,2738,2543,5280,5040,4868,9902,2128,2240,4367,3797,4419,8215,12062,12362,24423,9863,8968,18834,7219,6767,13985,6120,5794,11914,4524,4567,9091,2181,2399,4578,816,1473,2293,669,425,1090,51189,52221,103410,5301,4178,9470,572,604,1176,19,11,27,6,14,25,602,624,1225,31028,30852,61881,20886,22191,43076,39267,38451,77718,12225,14223,26445,42438,42577,85017,832,698,1530,4769,4639,9408,1783,1890,3672,1812,2343,4146,3263,4343,7605,35044,36259,71304,2678,2506,5183,4217,4381,8593,987,889,1878,645,914,1560,203,294,492
50401,40623,42047,82674,2568,2414,4986,4581,4144,8726,2013,1860,3870,2507,2411,4925,6477,6779,13252,6225,6349,12575,5148,5373,10519,4617,4843,9452,3709,4206,7911,2096,2446,4539,693,1228,1922,58,85,143,40244,41527,81771,388,526,909,693,694,1381,21,17,38,31,27,60,739,736,1486,24811,25013,49816,14214,15508,29720,29204,29432,58638,9697,10971,20670,34447,35636,70084,768,672,1437,4332,3934,8267,1569,1542,3105,1015,1026,2042,1620,2338,3959,20705,22347,43054,2846,2642,5487,5585,5728,11313,1304,1269,2568,1118,1464,2575,274,378,654
50402,21499,20776,42282,1111,1048,2170,2710,2501,5211,1347,1254,2599,1287,982,2271,2618,2128,4750,2717,2590,5305,2940,3014,5949,2879,2985,5863,2305,2441,4744,1241,1344,2590,340,493,828,25,26,50,19564,20610,40167,1939,170,2109,1131,570,1702,23,6,26,37,3,42,1192,576,1766,15679,14723,30407,5082,5292,10366,17599,18315,35914,1293,1627,2919,17721,18581,36303,305,297,601,2560,2365,4927,968,950,1917,311,352,660,389,815,1208,8024,9393,17420,1856,1846,3704,5321,3866,9189,869,778,1647,480,434,914,158,52,206
50403,71615,74252,145862,5707,5264,10972,11087,10358,21445,4865,4476,9340,4644,4516,9160,10284,11690,21976,10578,11147,21720,8844,9698,18541,7587,8175,15765,5012,5294,10302,2353,2608,4962,656,1021,1675,148,167,316,70644,73079,143725,972,1172,2138,2434,2589,5020,64,59,114,52,61,116,2549,2704,5256,45004,45636,90645,23625,25680,49304,51828,52622,104452,16414,18060,34470,61036,62462,123496,1634,1431,3065,10466,9753,20225,3521,3384,6910,1329,1572,2901,1850,3406,5259,28727,32818,61550,6077,6035,12114,12396,11839,24235,2665,2466,5129,1518,1761,3272,494,709,1205
50501,76654,80142,156791,4427,4179,8608,11017,10359,21378,5338,4951,10284,4698,4165,8863,7739,8169,15912,9921,10937,20863,10591,11489,22085,9780,11051,20833,8405,8959,17363,3658,4099,7753,1074,1780,2856,98,111,211,75913,79117,155029,739,1024,1763,652,644,1295,32,26,60,15,23,40,703,694,1394,47010,47836,94845,27839,30414,58255,66959,68692,135652,7711,9415,17127,68461,71087,139545,1443,1345,2788,10704,10016,20718,4263,4218,8475,1969,1993,3966,1898,3176,5077,37738,41823,79553,6148,6158,12309,11876,11860,23741,2397,2246,4638,895,1125,2021,147,187,335
50502,98219,105755,203974,6409,6024,12441,11842,11296,23133,5313,4962,10279,5793,6090,11877,15600,17168,32770,15069,15923,30995,12403,13065,25471,10380,11340,21718,8202,9870,18067,5154,6645,11802,2048,3371,5422,190,256,449,96919,104025,200944,1305,1738,3037,1109,1220,2335,34,20,57,24,30,54,1169,1271,2443,57406,60872,118280,36607,40523,77129,66827,70877,137711,26870,30162,57037,81078,87343,168419,1769,1724,3494,11170,10714,21883,4365,4216,8583,2508,2931,5442,3798,5811,9610,52059,57206,109262,6083,6169,12250,11509,12923,24432,2811,3109,5922,2464,3364,5828,822,1081,1900
50503,98520,104654,203173,7447,7207,14657,16096,15112,31208,7066,6707,13777,6607,6442,13050,13062,14914,27976,14037,15791,29833,13038,14347,27384,9958,10825,20779,6741,7593,14335,3460,4137,7601,1004,1570,2572,174,191,372,98117,103893,202008,402,758,1163,1783,1926,3708,69,55,121,53,52,102,1899,2032,3930,55586,57402,112990,39574,43793,83371,74509,78060,152571,20271,22568,42839,83828,88400,172223,2187,2096,4287,15259,14358,29618,5208,5228,10441,2119,2465,4579,2388,4806,7193,41204,48122,89327,8456,8452,16908,16064,15561,31625,3477,3347,6829,1809,2221,4033,749,1018,1765
50601,45238,47183,92423,3832,3635,7464,7447,7105,14552,2688,2677,5366,2602,2627,5231,6438,7297,13733,7329,7757,15092,5267,5387,10657,4369,4695,9069,3244,3688,6932,1584,1707,3295,432,595,1023,75,114,184,45017,46851,91866,223,333,551,1280,1351,2631,22,16,46,31,32,66,1330,1404,2735,27164,27612,54775,15984,17426,33412,32516,33386,65903,10485,11469,21955,37820,38821,76643,1064,953,2012,6948,6658,13601,1924,2033,3961,731,889,1619,1174,2173,3341,17673,20390,38065,3674,3758,7428,7934,7559,15494,1733,1605,3334,823,885,1710,223,260,481
50602,37869,37223,75090,2183,2224,4405,3667,3514,7180,1625,1559,3185,2902,2866,5764,7815,7643,15461,6257,5837,12093,4714,4404,9120,4107,3859,7963,2791,2965,5758,1323,1556,2877,485,796,1279,138,108,244,36420,36123,72541,1447,1099,2554,819,846,1664,22,23,40,22,10,28,854,881,1738,20805,19965,40766,14535,15039,29578,24919,23748,48663,10256,11034,21291,28543,27767,56314,541,525,1071,3411,3249,6666,1188,1212,2401,1216,1275,2491,1915,2686,4602,20073,20549,40617,2551,2240,4788,4768,4317,9088,1010,934,1943,716,890,1607,283,287,567
50603,48369,49363,97732,2813,2589,5402,6345,5926,12264,3072,3038,6115,4264,3704,7969,7768,7265,15030,6759,7265,14020,5757,5916,11674,4764,5268,10036,3870,4356,8227,2160,2648,4809,810,1384,2189,186,172,352,47688,48333,96018,683,1032,1713,606,682,1283,22,10,29,19,25,42,637,715,1354,22252,22382,44637,24264,25048,49317,25883,26172,52056,20369,20864,41230,35442,36207,71648,780,730,1508,6101,5670,11772,2567,2665,5228,2358,2129,4485,2437,3089,5525,26595,27189,53787,2785,2775,5558,5172,5586,10753,1324,1386,2710,999,1216,2210,300,447,751
50604,62186,62507,124686,4332,4178,8513,9131,8682,17807,4098,3767,7866,4356,3978,8334,8502,8789,17300,9781,9676,19460,7904,7854,15759,6129,6530,12658,4870,5167,10043,2356,2733,5093,715,1158,1873,142,178,320,60814,61794,122611,1371,710,2083,1755,1626,3379,28,16,46,34,38,73,1819,1672,3493,32800,31731,64540,26679,28004,54676,36347,36291,72642,21810,22888,44700,48406,48579,96987,1146,1156,2297,8537,8114,16650,3025,2965,5994,1612,1731,3341,1944,3111,5055,26148,27920,54067,4550,4455,9000,10473,9702,20178,2305,2171,4473,1678,1779,3455,805,915,1724
50605,28041,29197,57243,1740,1571,3311,4134,3909,8039,1852,1730,3581,1650,1450,3102,2965,3243,6209,3710,4044,7749,3674,3885,7559,3320,3583,6904,2826,3168,5990,1638,1875,3516,533,736,1266,39,21,58,27679,28834,56510,365,370,731,645,681,1326,12,11,23,11,12,24,665,703,1365,19375,19599,38971,7787,8701,16488,23680,24232,47912,3365,3972,7341,24921,25684,50608,479,463,945,3928,3729,7661,1366,1347,2709,554,572,1127,615,1130,1746,11470,13369,24839,2513,2458,4967,5394,5101,10495,1213,1032,2244,575,587,1162,126,137,260
50606,15332,15898,31229,1417,1376,2794,2716,2513,5231,947,1000,1951,828,845,1674,2099,2565,4662,2233,2326,4561,1879,1985,3865,1585,1646,3234,1033,1044,2080,480,445,927,108,145,252,17,26,46,14919,15837,30759,412,60,471,430,408,840,13,14,26,14,12,24,458,437,891,11015,11227,22242,3812,4126,7946,12837,13500,26340,1626,1831,3458,13207,13931,27138,391,338,729,2585,2381,4974,645,733,1377,184,250,438,285,651,940,4885,6352,11237,1464,1502,2966,3336,2902,6236,700,519,1221,260,212,472,52,32,86
50607,20897,21969,42870,1046,999,2043,2310,1947,4256,1407,1118,2528,1728,1717,3446,3174,3235,6409,2753,2899,5659,2441,2725,5164,2309,2723,5025,2190,2436,4622,1097,1372,2467,449,790,1232,98,74,172,19863,21060,40927,1032,905,1938,328,298,626,7,13,15,16,12,22,342,320,661,12904,13182,26084,7069,7774,14841,15822,16150,31975,4080,4757,8832,17526,18223,35744,337,312,641,2211,1852,4067,1212,985,2197,972,967,1940,944,1221,2167,12782,13509,26289,1089,1184,2270,1927,2225,4150,474,477,953,247,311,558,62,101,158
50701,55104,58009,113121,4057,3672,7731,7527,7277,14803,3255,3120,6376,3535,3653,7192,8077,8955,17036,8527,9080,17604,7281,7699,14988,5765,6367,12125,4232,4676,8910,2163,2422,4583,679,1098,1775,98,103,199,54756,57456,112209,352,556,911,1051,1091,2136,18,9,31,23,24,40,1090,1121,2207,34742,35660,70399,18415,20418,38832,41444,42646,84090,11533,13211,24746,47210,49412,96619,1214,1084,2295,7168,6956,14125,2441,2487,4927,1232,1522,2751,1649,2937,4593,25021,28848,53867,4395,4192,8587,8727,8291,17018,1851,1798,3649,1299,1468,2768,251,332,588
50702,19273,20513,39781,1077,993,2073,1931,1953,3887,964,1003,1971,1061,1179,2239,2530,2725,5260,2662,2742,5403,2668,2837,5509,2680,2823,5502,2127,2292,4418,1116,1285,2390,457,679,1132,135,96,228,18180,19702,37878,1096,806,1901,323,312,635,10,9,16,3,10,11,338,327,669,12620,13563,26185,5338,5776,11109,15785,16710,32499,2073,2593,4662,16405,17731,34128,306,285,596,1815,1850,3665,760,835,1591,445,608,1050,676,1128,1808,10438,11908,22343,1210,1057,2265,2174,2159,4325,486,498,988,426,533,958,75,97,173
50703,22691,22119,44805,1933,1860,3790,3443,3141,6586,1374,1222,2600,1564,1394,2954,3747,3775,7517,3823,3669,7496,2795,2680,5475,1940,2073,4012,1275,1391,2664,622,687,1301,176,238,413,44,24,74,21394,21999,43395,1301,116,1415,1185,733,1915,17,16,31,50,20,62,1244,763,2010,14079,13187,27264,7628,8013,15636,15806,16033,31839,4599,5094,9699,17729,18006,35736,482,531,1011,3213,2929,6145,924,887,1807,369,436,805,616,1158,1774,8237,9486,17721,1857,1786,3646,4722,3636,8360,865,767,1633,462,450,905,150,113,266
50704,49672,55061,104736,2593,2538,5125,6749,6516,13262,3314,3398,6714,3104,3152,6259,5299,5659,10958,6225,7264,13495,6434,7390,13817,6008,7002,13009,5502,6301,11797,3145,3700,6843,1302,2154,3453,154,148,297,48725,53288,102013,951,1770,2722,425,441,863,13,10,21,13,15,28,449,467,915,31144,33591,64740,16800,19446,36248,38142,41134,79276,9702,11747,21445,43188,47315,90503,858,814,1671,6502,6271,12780,2804,2969,5774,1680,1808,3487,1553,2285,3835,27867,31044,58915,2939,3167,6110,5586,6804,12394,1291,1484,2775,688,1045,1733,140,213,350
50705,63702,67513,131213,4794,4329,9122,10307,9940,20246,4489,4236,8721,3973,3840,7819,8351,9225,17577,8091,9412,17500,7980,8967,16949,7135,7568,14706,4888,5566,10455,2841,3208,6054,846,1213,2063,97,105,203,62368,66718,129085,1328,793,2127,1613,1713,3326,42,51,93,60,53,115,1720,1816,3534,41532,43298,84833,18993,21228,40218,55570,58328,113893,4810,6058,10870,53988,57180,111162,1367,1138,2506,9677,9332,19005,3150,3144,6299,898,1139,2039,1323,2973,4294,22215,26689,48908,6396,6535,12932,13047,13037,26085,2695,2679,5375,1121,1224,2344,159,162,319
50901,30207,30682,60887,1701,1573,3279,4009,3789,7791,1905,1723,3625,1389,1236,2624,3212,3189,6395,3353,3590,6934,3782,4084,7871,4331,4518,8850,3800,3834,7629,2037,2220,4254,693,931,1628,56,25,83,28768,29681,58445,1438,999,2437,1243,1170,2413,16,21,43,18,8,28,1280,1200,2480,22447,22365,44812,5467,6187,11649,25627,26473,52099,1963,2149,4107,25839,26786,52622,415,356,771,3639,3446,7086,1213,1208,2424,191,235,424,438,1142,1581,10044,12233,22279,2615,2834,5449,6965,6026,12984,1511,1201,2712,992,777,1775,187,157,348
50902,29151,26924,56075,1409,1330,2734,3310,3196,6514,1445,1277,2725,1341,1033,2373,3086,2726,5817,3222,3071,6289,3896,3692,7587,4710,4357,9063,4237,3738,7972,2014,1838,3857,483,661,1145,123,61,183,26552,25952,52506,2602,974,3579,1270,1253,2526,12,10,25,15,13,26,1298,1274,2576,20495,19055,39548,4967,4961,9927,24043,22764,46812,1358,1465,2824,23823,22604,46425,304,316,624,2933,2825,5759,862,822,1685,149,186,338,276,732,1004,8622,9494,18115,2532,2483,5014,6951,5860,12806,1554,1192,2744,1010,697,1706,68,65,130
50903,10260,9296,19561,527,532,1058,1244,1166,2415,459,413,878,484,376,859,1086,1000,2088,1221,1122,2339,1462,1233,2694,1600,1431,3028,1326,1124,2445,647,636,1284,200,274,476,18,11,34,9304,8897,18200,955,401,1358,410,436,848,4,3,9,10,9,18,420,451,868,7775,6914,14687,1345,1408,2754,8695,7851,16551,492,495,987,8589,7805,16395,102,124,229,1075,1021,2095,232,265,502,46,70,120,97,254,347,3405,3382,6784,887,863,1754,2303,1864,4164,516,398,910,345,211,551,38,20,55
51001,25379,25501,50881,1512,1429,2941,3289,3177,6468,1075,1131,2211,1339,1458,2804,3616,4167,7779,3368,3480,6849,3251,3082,6332,3454,3822,7273,3403,2929,6330,967,714,1680,105,112,216,174,205,374,21179,22281,43461,4202,3214,7421,6968,7169,14144,32,40,75,150,162,317,7151,7378,14534,18122,18085,36206,3404,3655,7050,17408,17450,34863,3689,4069,7761,20130,20279,40410,307,264,578,2666,2549,5221,424,486,910,94,179,268,368,763,1134,7887,9471,17353,2176,2317,4491,4844,4129,8968,1110,827,1932,837,546,1387,181,144,321
51002,25935,13593,39529,1019,924,1941,1771,1746,3525,687,552,1242,1176,935,2119,5569,3109,8678,5899,2290,8190,4963,1815,6781,3586,1423,5007,1039,629,1667,199,138,338,26,25,52,132,55,189,11673,10491,22169,14262,3104,17365,2365,2223,4587,108,72,177,96,95,199,2570,2389,4960,13010,8275,21285,5303,2841,8144,15053,8781,23829,3100,2212,5314,15801,9492,25291,202,203,412,1493,1472,2960,298,262,561,113,87,200,524,552,1077,8084,5131,13213,2450,1128,3577,4087,1796,5879,673,316,986,266,204,471,78,62,142
51003,26886,16341,43222,1329,1155,2482,2548,2369,4916,856,656,1508,1222,931,2151,4975,3210,8184,5662,2794,8447,4910,2193,7102,3626,1703,5332,1400,1055,2457,343,258,604,32,16,41,170,81,251,15155,13758,28914,11734,2580,14313,1790,1474,3265,78,61,142,91,61,150,1957,1601,3556,14624,10129,24755,4993,3269,8256,16880,11369,28252,2477,1953,4431,17304,11739,29041,327,281,606,2134,1980,4113,461,381,842,83,123,205,472,627,1100,8251,6222,14474,2457,1270,3731,4379,2161,6543,685,389,1076,275,197,471,89,35,121
51101,8599,7883,16481,479,460,936,1090,1054,2145,496,418,915,435,376,814,1077,965,2041,1039,967,2014,1255,1035,2294,1237,1052,2293,871,835,1706,494,526,1016,124,195,316,27,12,43,7641,7531,15177,955,348,1302,372,357,733,11,7,18,0,5,5,385,373,756,6326,5815,12144,1198,1211,2414,7097,6670,13770,426,413,843,7044,6586,13625,104,127,232,950,923,1875,283,281,561,35,79,117,105,236,344,2597,2881,5476,843,844,1687,1927,1396,3321,428,346,780,231,190,424,16,21,32
51102,9327,8733,18063,472,395,871,834,739,1569,264,243,506,342,427,771,1064,1195,2264,997,972,1972,1100,979,2077,1516,1547,3062,1917,1653,3569,727,514,1244,89,74,156,107,70,179,8206,7798,16000,1123,939,2063,562,580,1144,4,3,8,7,11,15,576,599,1174,6334,5853,12181,1758,1822,3586,7516,7022,14540,604,683,1295,7626,7078,14699,99,91,195,690,618,1308,121,107,223,22,44,66,97,228,322,3092,3522,6615,841,782,1623,2101,1767,3872,495,341,839,317,182,500,35,33,65
51103,27567,19150,46720,1412,1302,2712,2692,2501,5188,1116,1003,2116,1866,1344,3210,5174,3340,8514,4760,2881,7642,4496,2657,7155,3746,2325,6069,1722,1227,2955,496,421,919,84,153,241,96,57,148,18580,17066,35646,8986,2088,11074,2263,2152,4410,40,21,59,44,38,86,2348,2212,4556,15650,12179,27824,5486,4283,9770,17616,13385,31000,3139,2895,6033,17790,13832,31624,311,334,646,2322,2173,4489,575,531,1102,209,185,395,580,734,1318,7922,6594,14515,2428,1663,4095,5121,3308,8426,996,666,1667,513,427,938,100,65,166
