SA3_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
40105,342,417,757,1155,1449,2605,0,0,0,172,207,385,0,0,0,3773,4553,8325,19,33,47,634,665,1299,49,66,113,38,25,70,203,306,508,22,26,49,45,55,101,170,210,379,119,153,274,25,35,56,10,18,32,524,783,1309,348,425,778,11,12,27,7328,9022,16351,601,532,1131,348,295,642,37,31,72,0,0,0,211,198,412,68,91,163,279,296,575,8038,7684,15717,93,64,158,41,61,97,8169,7806,15977,837,835,1671,50,36,84,17992,19272,37262
40106,385,489,874,980,1198,2178,0,0,0,102,137,232,0,0,0,3023,3423,6446,17,23,44,880,925,1802,15,19,42,11,11,19,223,277,502,10,3,15,45,48,94,65,89,155,52,49,102,5,11,14,16,21,33,409,595,1004,233,285,520,19,24,40,6097,7143,13241,726,637,1361,404,330,732,6,9,20,0,9,8,248,185,427,52,44,96,299,237,534,6054,5763,11819,63,42,106,20,32,57,6136,5844,11974,687,670,1354,24,35,62,14768,15393,30156
40107,293,376,664,1387,1995,3384,0,0,0,206,257,462,11,9,17,2722,3380,6102,23,42,69,1021,1121,2142,16,33,46,10,11,22,309,430,740,17,12,23,36,45,78,92,137,226,126,139,265,16,17,30,5,19,19,663,950,1614,314,361,675,20,20,40,6985,8984,15966,455,420,873,235,202,436,34,47,78,0,0,0,88,56,150,70,98,169,157,160,321,8989,9032,18030,97,85,176,35,67,99,9115,9186,18302,747,797,1542,31,38,65,18064,20190,38246
40201,106,158,262,1608,2103,3712,0,0,0,201,229,429,0,0,0,2233,2620,4853,42,53,98,187,148,332,81,103,184,14,30,47,536,655,1193,6,3,12,70,67,139,240,260,497,101,115,216,38,60,103,27,29,56,763,1092,1852,443,535,977,19,26,53,6610,8144,14757,35,28,68,31,42,74,8,0,10,0,0,3,7,10,13,58,90,151,70,103,173,10210,9450,19661,68,49,123,31,41,72,10308,9544,19853,1071,989,2056,16,15,25,18261,19018,37279
40202,842,936,1779,3223,4023,7248,3,4,10,838,865,1703,14,4,24,5546,6173,11722,95,113,205,498,498,993,169,213,382,91,112,201,448,646,1090,34,30,66,234,270,504,795,916,1710,293,355,648,86,112,193,118,148,268,1250,1651,2900,1743,1889,3635,100,77,182,15574,18097,33669,623,629,1253,1903,1804,3713,9,15,23,5,5,7,241,207,449,292,419,712,537,630,1165,25601,24425,50029,172,110,280,54,114,163,25821,24647,50470,3733,3651,7384,24,46,75,49068,50460,99532
40203,1113,1428,2540,1413,1719,3135,0,0,0,576,740,1321,0,0,0,5778,6589,12367,50,92,139,1008,1059,2067,99,132,227,70,82,156,493,548,1044,62,43,109,162,175,337,404,530,928,205,240,447,47,78,126,68,79,146,786,1158,1944,921,1139,2058,86,115,207,12231,14532,26763,3884,3253,7144,3612,2773,6393,23,23,48,4,6,14,1711,1512,3222,261,283,542,1977,1797,3778,12907,11744,24649,123,84,214,51,83,136,13085,11913,24995,2660,2123,4786,70,91,157,38665,37945,76609
40204,3157,3703,6863,3527,4452,7982,0,0,0,1409,1513,2926,0,5,7,10807,12118,22928,82,137,218,1492,1449,2935,237,301,539,128,128,257,785,984,1772,111,110,225,320,335,649,1023,1163,2188,380,444,825,162,229,390,188,210,399,1723,2458,4181,2119,2296,4410,185,193,377,24672,28529,53198,3229,2860,6093,5625,5233,10857,21,12,37,8,4,15,1571,1290,2859,436,515,956,2015,1814,3827,28463,25530,53996,207,132,335,71,127,199,28743,25790,54530,4187,3797,7981,151,146,290,71796,71880,143679
40205,472,587,1059,3295,4257,7555,0,0,0,877,1077,1958,0,7,7,7348,8375,15726,67,92,159,728,738,1471,192,266,460,83,112,193,909,1187,2095,29,28,58,176,208,385,733,877,1611,335,397,730,120,177,293,106,124,226,2202,3079,5288,1249,1607,2859,224,242,462,18676,22844,41522,1054,977,2033,806,726,1530,17,16,32,6,4,5,739,610,1346,249,339,587,986,951,1940,22484,20484,42968,156,116,272,56,97,151,22703,20691,43395,1955,1917,3870,52,56,111,46724,48765,95487
40301,123,186,312,1605,2117,3719,0,0,0,171,203,368,0,0,0,3099,3662,6761,41,65,103,333,346,680,38,35,72,23,30,49,260,383,647,6,7,17,61,62,123,67,104,172,133,152,289,18,18,30,5,9,16,810,1142,1945,311,421,729,25,29,53,7004,8775,15783,195,168,361,135,123,256,14,29,44,7,0,3,61,57,120,60,94,155,126,152,280,8312,8135,16447,66,55,120,27,66,87,8404,8253,16658,838,836,1673,30,32,69,16867,18560,35428
40302,655,911,1569,2967,3961,6927,0,0,0,671,827,1495,12,8,19,6825,8337,15163,125,177,304,957,1058,2009,69,102,178,89,96,185,529,731,1261,85,100,187,172,207,379,412,516,929,268,369,640,48,74,122,58,73,126,1575,2436,4014,1186,1452,2635,76,96,171,16127,20615,36739,1907,1821,3735,1110,1073,2188,26,30,57,4,3,8,465,429,887,261,317,578,724,745,1474,22538,21988,44523,210,127,337,72,112,184,22810,22233,45047,2162,2056,4213,64,98,168,45596,49591,95184
40303,382,521,902,2519,3248,5767,0,0,0,681,758,1444,78,83,164,4140,5077,9221,70,110,183,1038,1177,2217,34,47,79,22,14,38,568,718,1284,20,22,43,75,110,185,252,289,544,189,224,411,19,29,52,21,27,50,1473,2065,3536,740,907,1644,113,106,220,12046,15029,27073,560,483,1044,402,394,797,40,50,84,0,0,0,118,121,237,99,132,228,222,256,474,16634,15708,32342,142,104,248,51,89,142,16827,15901,32730,1431,1376,2806,36,52,89,31946,34056,66003
40304,488,783,1276,6103,7915,14016,0,0,0,1266,1469,2737,99,125,223,8938,10816,19755,160,256,415,756,776,1534,322,428,748,154,218,375,1113,1463,2573,64,53,115,281,348,629,933,1125,2061,464,552,1014,96,136,231,169,169,335,3217,4516,7735,2547,3057,5604,214,263,478,26896,33683,60580,461,447,912,597,560,1161,42,59,98,9,7,21,189,164,351,324,483,805,526,657,1178,50122,47386,97507,331,256,591,160,258,419,50617,47901,98519,5034,4840,9878,72,89,152,84736,89019,173756
40401,1334,1792,3128,2845,3614,6458,0,0,0,612,723,1335,0,0,0,13836,15711,29545,51,83,135,4172,4513,8680,159,183,349,61,83,142,571,735,1301,178,171,348,173,229,399,536,626,1155,235,299,533,45,68,113,35,52,82,1613,2352,3960,1230,1489,2713,39,51,98,26369,30976,57344,1244,994,2244,1672,1475,3151,24,29,52,6,0,7,903,802,1704,147,180,330,1058,989,2047,22214,20853,43070,177,147,321,75,168,243,22467,21168,43634,2856,2735,5594,93,120,211,57125,60278,117401
40402,1554,1925,3478,1584,1859,3444,0,0,0,369,423,798,0,0,0,5146,5958,11101,34,49,88,1019,1053,2078,65,99,164,38,37,71,285,369,658,56,79,132,123,159,283,346,367,719,144,155,302,40,37,82,30,41,71,704,1022,1732,619,715,1336,24,23,48,10646,12461,23108,567,450,1018,994,903,1899,12,10,25,10,11,20,418,328,747,85,138,219,512,477,990,13329,12660,25989,106,78,189,60,95,148,13496,12833,26330,1840,1601,3437,47,37,88,29677,30700,60374
40403,567,740,1302,1460,1883,3348,0,0,0,273,356,635,4,4,6,5846,6828,12677,58,86,146,2507,2788,5292,75,90,160,15,13,25,389,554,943,138,130,270,80,119,195,188,245,429,140,190,332,12,22,30,23,39,63,902,1341,2245,637,777,1418,28,41,74,12782,15507,28289,1769,1584,3351,911,776,1687,40,27,70,0,0,0,867,740,1614,164,157,316,1027,904,1933,12819,11895,24713,119,93,209,44,70,117,12982,12059,25041,1540,1375,2910,51,65,115,31663,33029,64690
40501,57,115,170,1316,1522,2841,0,0,0,130,162,289,0,0,0,1536,1799,3341,27,44,70,77,65,142,42,61,105,7,4,14,2651,2971,5617,3,0,3,33,46,77,160,172,334,132,106,235,23,29,45,18,31,44,999,1179,2174,420,455,875,60,50,112,7638,8684,16322,20,9,36,11,7,24,3,9,6,0,0,0,5,3,6,37,84,117,42,84,123,9322,8635,17955,68,53,117,28,51,75,9414,8734,18149,1367,1202,2565,13,16,32,18564,18867,37434
40502,37,62,102,872,1048,1926,0,0,0,90,102,193,0,0,0,1362,1472,2834,45,56,103,41,28,74,41,70,108,13,12,23,666,714,1380,0,0,0,23,32,60,97,118,215,75,74,147,15,13,33,19,25,46,1272,1506,2777,315,340,650,16,21,37,4964,5629,10594,27,27,55,24,12,38,0,4,4,0,0,0,11,17,30,23,43,62,40,56,94,5189,4583,9774,31,18,52,10,21,34,5239,4628,9860,1002,901,1905,3,4,16,11341,11330,22675
40503,47,62,112,909,1037,1946,0,0,0,168,195,360,0,3,5,2369,2725,5094,10,13,19,106,109,210,33,48,82,27,34,58,331,418,742,0,0,0,47,43,88,75,125,195,81,86,171,30,46,79,13,10,21,1136,1398,2535,264,281,546,4,14,15,5594,6575,12172,32,21,56,62,53,114,0,0,6,6,0,4,13,8,21,44,61,103,59,72,129,6509,5769,12277,43,22,64,11,28,40,6561,5821,12379,1303,1195,2497,10,4,13,13671,13807,27482
40504,29,55,87,1089,1311,2401,0,0,0,135,190,321,0,0,0,1285,1383,2662,51,57,105,69,55,126,48,63,110,7,9,16,437,451,883,0,0,3,38,48,85,185,246,434,90,80,171,20,39,60,12,19,31,1633,1964,3595,274,299,572,12,12,16,5385,6221,11606,20,27,43,11,7,20,0,5,3,10,0,11,11,6,12,19,32,53,34,42,81,6558,5676,12235,28,30,60,14,25,43,6601,5733,12331,1249,1134,2378,11,3,13,13349,13225,26572
40601,110,183,291,2086,2361,4449,0,0,0,288,329,617,0,4,4,3731,4111,7846,62,88,152,190,181,377,62,109,171,28,32,58,1039,1275,2321,9,9,19,88,78,174,329,412,741,223,260,480,52,77,126,35,47,82,1778,2177,3959,633,690,1327,13,18,28,10651,12262,22922,154,114,265,87,70,156,7,10,17,22,26,50,69,54,121,54,94,146,145,175,320,15240,13197,28440,78,46,125,30,58,90,15349,13301,28656,2947,2415,5362,20,17,42,29479,28548,58032
40602,123,117,240,1100,1035,2132,0,0,0,140,112,252,28,42,74,2058,1778,3837,5,12,18,131,70,197,28,50,75,23,20,50,292,325,619,3,0,3,82,58,138,84,104,188,175,158,338,37,53,91,40,49,90,937,1044,1983,398,371,774,11,9,20,5583,5302,10880,102,68,172,95,48,144,4,5,5,109,109,219,79,66,146,38,41,80,227,214,443,8211,6163,14373,42,27,74,34,28,57,8286,6216,14503,4172,2012,6188,58,27,87,18643,14018,32659
40701,132,241,373,2522,3155,5681,0,0,0,386,458,842,0,0,0,2087,2601,4694,115,177,294,102,104,202,133,206,332,65,71,137,589,733,1329,0,0,3,91,83,170,383,470,857,248,246,487,49,67,112,33,45,77,1809,2393,4198,842,971,1812,111,115,228,9569,11892,21460,51,34,80,34,24,55,13,8,24,0,0,0,25,13,43,77,134,210,104,151,251,14460,13823,28283,114,92,205,68,117,178,14638,14025,28669,1970,2000,3969,35,24,55,26554,28396,54945
40702,255,260,515,2206,2521,4730,0,0,0,480,513,988,42,51,90,4041,4737,8777,73,75,151,86,79,168,96,125,213,35,42,78,755,922,1675,10,8,18,65,60,126,332,391,721,943,1053,1993,85,92,171,62,71,136,1736,2241,3978,708,740,1449,20,26,44,11770,13744,25515,135,85,223,429,248,676,7,8,16,0,0,0,53,45,98,82,129,215,137,181,318,17078,15401,32475,84,71,154,45,47,87,17200,15516,32718,3439,2535,5975,58,47,110,33430,32622,66054
40703,213,288,499,2243,2699,4943,0,0,0,300,291,592,0,0,0,3403,3864,7266,97,136,234,639,568,1210,137,196,335,50,44,98,2814,3130,5941,5,0,5,137,132,267,407,444,853,252,215,470,69,79,149,111,116,225,2152,2729,4882,895,936,1831,122,112,240,13836,15696,29534,144,102,240,276,206,482,15,19,32,11,13,28,384,352,738,69,147,213,462,520,981,17106,15124,32232,92,61,155,51,87,140,17254,15275,32526,3946,2944,6885,656,94,747,36798,35131,71926
49797,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,19,0,19,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7,11,0,11,7,0,7,40,0,40
50101,230,359,585,3223,4133,7353,0,0,0,312,369,683,0,0,0,3428,4181,7610,100,119,222,62,69,133,173,236,411,26,36,66,55,78,137,0,0,0,77,103,178,120,142,261,257,325,575,12,25,37,73,71,139,497,764,1262,645,780,1421,19,22,39,9085,11449,20538,88,87,171,135,110,249,24,10,38,3,10,10,49,34,84,56,86,141,107,131,238,14940,14644,29588,86,59,150,33,77,110,15065,14781,29850,2351,2368,4715,118,63,181,27206,29361,56563
50102,276,498,776,5689,7341,13034,0,0,0,914,973,1891,0,4,3,8719,9954,18669,144,201,344,135,159,294,270,392,657,197,241,440,112,128,242,17,17,30,193,230,421,303,358,657,594,659,1252,72,105,180,151,181,331,825,1133,1963,1555,1771,3329,74,80,155,19956,23922,43877,260,234,489,362,342,703,16,27,42,3,9,9,85,77,166,142,230,375,232,310,545,25626,24091,49714,159,100,258,78,103,179,25858,24301,50160,4269,3414,7685,73,60,128,51290,53109,104404
50103,58,106,164,1465,1731,3200,0,0,0,162,159,324,0,6,9,1615,1829,3441,14,17,30,56,38,87,56,89,144,19,13,32,21,30,51,0,0,0,61,59,121,32,50,83,123,129,250,15,15,29,71,92,161,235,277,514,307,347,654,4,12,18,4259,4886,9147,19,13,31,76,53,131,5,8,18,0,6,6,5,3,11,34,73,108,39,84,123,5986,5477,11459,31,28,60,22,36,57,6039,5537,11580,1234,1066,2300,44,49,91,11783,11800,23576
50201,299,644,940,7004,9123,16127,0,0,0,913,1111,2030,7,7,19,7170,8713,15884,83,104,193,122,170,294,373,498,869,157,178,335,122,178,300,6,6,20,224,295,519,467,608,1068,719,806,1528,71,104,181,58,90,147,790,1217,2008,1418,1685,3104,38,57,100,19762,24961,44724,248,274,515,178,212,390,31,22,56,0,3,0,89,73,168,142,286,431,242,359,595,24198,23754,47943,130,108,243,80,182,268,24411,24049,48452,3191,3468,6662,51,59,116,48406,54038,102451
50301,499,711,1212,5100,6260,11360,0,0,3,266,314,582,0,0,0,6373,7594,13965,94,111,206,519,590,1103,31,41,69,11,11,19,83,110,188,33,32,68,123,177,303,145,159,298,429,513,941,12,15,28,9,24,35,814,1125,1938,639,796,1434,22,33,52,14697,17894,32594,448,459,903,370,401,772,170,154,323,5,0,5,57,48,109,156,150,307,222,192,418,15844,14758,30600,159,114,278,41,75,111,16044,14946,30986,2029,2118,4152,145,133,276,34624,37013,71639
50302,1908,2489,4394,3905,4558,8467,0,0,0,386,433,821,0,0,0,9702,11147,20848,128,151,271,944,1165,2113,101,116,223,36,21,50,115,136,251,35,21,63,224,269,491,234,332,568,430,522,949,33,44,78,59,45,110,594,824,1420,1122,1472,2594,28,30,59,18081,21302,39378,1499,1445,2947,1009,878,1887,283,307,589,0,4,9,103,107,204,253,304,551,352,409,763,26887,24735,51621,355,256,603,95,138,236,27337,25129,52462,5352,4011,9365,669,425,1090,56485,56395,112884
50401,1231,1708,2943,2780,3460,6231,0,0,0,352,457,799,0,0,4,9591,10805,20396,107,141,250,838,847,1686,109,121,236,45,62,107,70,105,177,56,63,117,197,248,448,234,294,527,326,380,702,45,67,108,48,69,119,388,602,995,1110,1243,2355,43,52,99,16346,19021,35369,990,874,1867,1241,1105,2344,257,270,532,0,5,5,250,225,474,182,231,410,433,458,885,17495,16205,33696,169,130,301,58,95,153,17720,16433,34153,2346,2097,4447,58,85,143,40623,42047,82674
50402,124,257,380,2264,2739,5007,0,0,0,378,414,792,90,83,174,2910,3348,6253,72,87,161,66,68,131,132,156,286,55,78,134,39,54,99,12,10,19,105,145,255,107,145,253,217,240,456,26,31,58,65,79,145,230,378,613,701,829,1530,64,55,116,7526,8963,16493,70,80,150,57,63,123,20,33,45,3,7,6,22,23,45,81,112,200,113,142,248,10435,9936,20375,74,45,129,30,70,102,10549,10053,20601,3023,1162,4189,25,26,50,21499,20776,42282
50403,1546,2108,3657,5891,7359,13253,0,0,0,1200,1291,2496,8,5,12,13631,15031,28660,174,229,401,721,734,1455,246,329,579,165,210,380,119,143,262,126,113,236,485,540,1026,1020,1217,2237,679,750,1428,88,142,231,169,203,369,665,842,1502,2644,3115,5755,78,95,175,28110,32349,60461,2363,2258,4625,3067,2970,6031,77,84,159,6,3,5,1391,1308,2699,214,340,558,1619,1645,3264,29954,27994,57947,203,167,370,98,155,254,30259,28311,58576,4424,4352,8775,148,167,316,71615,74252,145862
50501,640,1035,1678,9386,11718,21101,0,0,4,1213,1346,2558,3,4,11,15503,17884,33388,256,310,561,746,822,1576,147,216,365,177,223,403,171,201,369,142,133,277,481,548,1030,803,943,1743,1139,1276,2414,59,76,133,71,80,150,1325,1811,3136,2141,2552,4693,67,70,135,33828,40224,74055,723,675,1393,686,744,1433,90,115,206,4,0,0,101,119,217,219,302,522,322,420,742,36632,33402,70034,239,158,396,93,159,244,36958,33714,70674,3300,3101,6397,98,111,211,76654,80142,156791
50502,3002,4058,7062,6986,9430,16412,0,0,0,1261,1474,2737,10,4,11,22325,25991,48316,210,323,537,3021,3262,6284,358,510,867,141,184,323,153,232,393,224,227,453,517,667,1182,694,932,1623,793,987,1779,71,102,171,108,157,265,1096,1694,2786,2733,3427,6158,66,83,153,40769,49692,90463,2797,2484,5283,4161,3880,8037,1260,1380,2638,3,10,15,875,786,1667,467,580,1052,1353,1377,2725,38342,36458,74802,323,244,565,163,244,404,38826,36950,75778,5861,5684,11543,190,256,449,98219,105755,203974
50503,2201,2927,5131,9044,11479,20525,14,8,21,2067,2295,4365,10,10,16,17095,19913,37008,191,253,447,1565,1616,3184,442,567,1012,451,506,960,147,157,303,318,324,645,644,789,1437,1678,1949,3621,1114,1301,2413,75,113,191,182,233,415,860,1208,2067,4091,4778,8864,111,117,231,40088,47633,87718,2558,2497,5058,3112,3104,6213,81,91,170,0,3,5,589,540,1127,325,464,784,909,1007,1911,43874,41813,85687,284,215,495,105,178,281,44265,42202,86465,5130,5005,10139,174,191,372,98520,104654,203173
50601,903,1212,2114,3598,4438,8040,0,0,0,1059,1150,2211,107,108,218,6558,7401,13963,82,100,184,105,126,238,171,218,390,103,116,222,81,88,168,115,95,212,288,313,598,826,975,1801,1053,1177,2224,39,53,95,253,283,535,383,510,895,2145,2470,4614,74,93,164,17042,19731,36778,2164,2147,4311,1323,1352,2676,16,16,37,3,0,6,1124,1008,2130,167,269,429,1294,1275,2572,19269,18349,37617,147,98,243,55,84,142,19477,18527,38003,2947,2805,5753,75,114,184,45238,47183,92423
50602,1240,1599,2840,2342,2764,5112,0,0,0,376,379,750,6,0,8,7041,7801,14842,71,88,161,244,255,501,129,140,268,61,78,142,67,97,162,52,57,105,189,223,411,282,374,656,349,398,745,29,50,81,82,105,188,423,524,945,1048,1288,2331,24,38,60,12811,14662,27469,1361,1134,2495,2366,2119,4489,22,26,49,7,0,7,319,226,550,135,177,304,457,402,858,16024,14183,30207,167,132,299,43,61,103,16226,14379,30609,3244,2798,6040,138,108,244,37869,37223,75090
50603,2845,3356,6196,2831,3638,6474,0,0,0,904,1040,1942,95,89,182,7693,8718,16415,125,169,292,207,228,440,113,161,278,61,73,137,73,97,166,118,115,234,416,451,862,629,734,1367,872,961,1823,20,54,72,121,191,314,694,947,1638,1904,2192,4097,64,78,139,16937,19927,36864,3179,2875,6047,3709,3175,6885,19,23,43,5,0,3,1372,1208,2576,184,220,406,1560,1426,2991,17059,15553,32611,136,91,230,50,84,135,17246,15731,32978,2687,2686,5375,186,172,352,48369,49363,97732
50604,2030,2547,4582,4071,5171,9242,0,3,4,1362,1525,2880,37,40,77,10053,11108,21158,142,162,304,236,258,503,192,265,457,141,150,293,95,118,218,181,180,362,422,495,921,980,1106,2089,791,858,1653,69,91,161,240,279,521,588,799,1389,2442,2753,5193,93,127,226,22143,25499,47638,2822,2734,5562,7009,6679,13685,24,22,41,6,6,12,1616,1432,3048,192,305,495,1814,1741,3553,21201,19163,40361,126,94,219,65,98,164,21389,19356,40746,4815,3748,8566,142,178,320,62186,62507,124686
50605,245,439,685,2926,3598,6525,0,0,0,418,493,905,121,105,227,5223,5876,11102,68,107,174,113,124,234,76,106,179,45,53,97,65,90,156,13,26,41,119,146,258,201,228,429,352,432,784,28,31,64,236,286,522,404,628,1030,1005,1198,2207,105,102,201,11521,13631,25146,473,454,928,628,606,1233,18,14,33,0,3,3,125,118,240,77,125,201,200,246,444,13282,12218,25506,87,71,161,26,58,84,13404,12345,25747,1515,1454,2966,39,21,58,28041,29197,57243
50606,133,149,278,1440,1828,3268,0,0,0,222,284,504,8,3,13,2000,2218,4221,17,22,43,48,33,80,44,60,101,41,48,92,20,39,61,8,4,14,71,82,156,198,221,424,464,478,940,12,14,24,31,56,96,153,214,364,717,790,1510,16,18,39,5510,6425,11939,223,243,473,200,195,391,0,3,8,0,0,0,252,245,503,36,75,111,293,322,615,7765,7711,15478,36,37,75,13,23,36,7819,7769,15590,1138,768,1896,17,26,46,15332,15898,31229
50607,580,779,1357,1817,2381,4197,0,0,0,202,287,496,30,24,50,4425,4917,9340,61,74,136,228,239,467,55,62,113,32,35,58,41,75,112,30,23,56,113,122,239,158,194,356,291,352,641,9,13,23,32,46,80,482,649,1133,526,668,1193,15,20,35,8547,10179,18721,426,405,828,586,483,1068,47,36,84,7,3,5,47,64,109,98,132,226,150,192,341,9102,8361,17464,100,67,170,28,42,69,9226,8474,17703,1248,1343,2589,98,74,172,20897,21969,42870
50701,787,1183,1973,4062,5133,9196,0,0,0,771,901,1673,34,38,74,14104,15817,29921,64,73,138,586,653,1234,166,206,378,59,64,125,87,109,200,49,53,101,314,378,693,641,737,1375,647,704,1353,40,48,89,70,89,161,496,759,1256,1722,2050,3772,54,57,113,23955,27877,51838,1024,1022,2047,823,876,1698,40,69,107,3,0,3,225,181,401,207,273,478,431,452,881,24773,23358,48131,175,127,309,83,151,238,25036,23642,48677,2908,2789,5697,98,103,199,55104,58009,113121
50702,185,298,479,1490,1915,3407,0,0,0,130,165,293,0,0,0,3691,4459,8148,19,26,40,112,128,241,35,49,87,5,9,11,33,49,84,4,4,12,55,53,107,47,72,118,185,211,395,8,6,12,18,9,24,205,288,490,292,354,645,12,13,27,6332,7797,14130,62,62,122,116,97,213,50,49,98,4,3,5,11,10,18,80,101,182,92,114,204,10448,10371,20821,89,91,178,59,81,145,10603,10541,21140,1699,1464,3164,135,96,228,19273,20513,39781
50703,211,397,615,1464,1824,3294,0,0,0,261,304,562,0,0,0,3710,4127,7836,42,50,94,125,138,259,153,209,364,86,87,173,25,38,63,16,20,36,213,218,424,308,338,646,239,231,469,31,63,91,82,90,168,166,233,397,968,1154,2120,50,62,107,7932,9192,17114,672,673,1344,363,353,718,14,0,14,0,3,3,511,440,951,65,121,185,572,557,1134,10081,9450,19532,74,64,136,39,68,96,10193,9576,19768,2692,1344,4036,44,24,74,22691,22119,44805
50704,1163,1723,2886,4880,6277,11154,0,0,0,867,1079,1946,85,96,184,11169,13433,24603,75,130,206,384,457,832,106,127,236,30,43,76,101,135,229,35,36,74,299,343,639,532,637,1173,1013,1179,2190,19,36,56,52,63,118,1025,1481,2503,1428,1820,3241,26,32,57,22126,27400,49524,851,868,1725,707,716,1421,47,46,97,0,3,4,171,190,362,220,278,501,397,467,870,21472,20638,42112,170,123,292,80,114,192,21721,20878,42598,2505,2807,5311,154,148,297,49672,55061,104736
50705,418,812,1231,7042,8864,15910,0,0,0,932,1098,2025,0,0,0,9140,10702,19838,191,242,435,292,353,647,326,438,770,264,271,540,174,231,410,32,41,66,292,333,623,579,668,1255,951,1058,2007,103,145,250,120,129,244,789,1094,1883,2172,2512,4688,84,94,178,23488,28277,51764,394,385,778,438,442,880,22,22,40,6,11,15,193,163,357,212,323,536,416,492,906,33794,32657,66450,195,154,354,90,203,292,34078,33014,67095,4356,3961,8317,97,105,203,63702,67513,131213
50901,192,309,500,3247,3929,7174,0,0,0,1077,1108,2186,97,86,180,2935,3368,6302,105,111,220,58,47,108,126,197,327,56,48,108,108,142,251,3,0,3,149,174,325,159,196,351,542,611,1160,37,58,97,124,118,243,635,892,1530,1130,1342,2471,27,29,59,10614,12477,23091,86,71,150,304,277,586,16,17,34,0,0,0,26,17,43,103,181,277,126,199,323,15366,14462,29836,98,69,169,52,103,154,15520,14637,30153,3293,2668,5961,56,25,83,30207,30682,60887
