SA3_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
31302,28,141,1049,7635,11759,1431,392,1178,23610,10,459,926,1240,237,3,5,305,3179,13,87,397,499,69,0,0,187,1248,18,544,1323,1740,305,3,8,487,4433,0,30,54,72,3,0,0,33,193,10,36,35,5,0,0,0,16,99,0,13,26,0,0,0,0,7,46,0,0,0,0,0,0,0,0,0,0,22,46,18,12,7,0,14,121,14,102,151,88,15,7,0,69,459,11,30,30,6,6,0,4,53,141,10,3,8,13,8,5,0,3,44,73,825,2561,9484,12103,1442,404,1795,28684
31303,19,103,555,1884,1555,322,107,346,4893,0,4,34,19,4,0,0,4,70,0,0,0,0,5,0,0,0,5,0,5,34,19,7,0,0,4,78,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,3,5,0,0,0,4,9,21,22,9,5,4,0,4,96,164,0,0,6,4,4,0,0,0,17,38,138,612,1921,1573,321,113,456,5165
31304,26,211,1481,6704,9947,1887,514,831,21598,0,77,227,370,42,8,0,87,805,0,17,227,1012,59,0,0,111,1429,0,92,452,1384,94,8,0,199,2228,0,36,107,40,14,3,4,29,238,0,0,0,0,0,0,0,0,0,0,28,71,8,0,0,0,16,127,0,0,0,0,0,0,0,0,0,0,22,35,4,6,7,3,32,114,0,91,223,47,24,4,9,78,469,12,95,44,7,0,0,0,60,223,4,5,12,10,9,0,0,4,43,37,485,2216,8152,10073,1897,529,1175,24568
31305,24,193,1856,8222,6043,1269,228,750,18586,10,116,923,589,58,0,0,94,1791,3,103,378,802,43,6,0,105,1447,13,226,1305,1388,102,4,0,199,3240,31,552,1128,383,39,4,4,218,2353,19,91,410,284,5,0,0,51,859,10,66,508,564,13,0,0,73,1228,27,44,276,549,8,0,0,31,929,0,7,14,5,5,4,0,9,39,88,755,2330,1781,66,12,5,381,5415,70,117,35,12,8,0,0,134,383,9,27,9,11,0,0,0,16,77,208,1319,5537,11413,6219,1284,235,1483,27695
31401,25,156,671,8500,13711,3724,894,594,28271,0,16,257,284,47,0,0,26,638,7,38,400,961,104,0,0,38,1544,4,52,659,1246,150,0,0,60,2178,0,0,13,0,0,0,3,0,28,0,47,17,0,0,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,11,10,9,0,8,107,0,74,67,12,15,9,8,20,212,14,18,3,0,3,0,0,3,39,4,0,4,7,4,4,0,6,28,52,301,1407,9766,13883,3738,905,679,30734
31402,8,64,543,7128,13040,1688,211,670,23352,7,248,833,850,39,5,0,134,2119,4,87,510,3734,485,3,3,383,5220,17,340,1346,4586,523,4,3,525,7335,0,41,43,108,8,0,0,6,209,0,3,46,27,0,0,0,0,72,0,43,148,7,0,0,0,11,203,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,3,25,0,90,241,141,5,8,0,23,512,38,169,41,3,0,0,0,54,311,3,7,0,13,9,3,0,7,43,62,675,2172,11876,13577,1695,214,1277,31550
31403,7,46,300,6321,3996,600,119,430,11820,0,153,712,201,24,0,0,50,1139,5,32,240,1102,77,0,0,116,1564,5,180,949,1301,96,0,0,166,2701,3,130,183,93,6,0,0,36,455,0,6,25,11,5,0,0,3,47,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,8,9,4,0,0,11,33,6,134,227,110,11,0,0,52,541,0,0,0,5,0,0,0,0,7,0,7,8,3,5,0,0,0,18,19,371,1479,7735,4101,609,126,648,15093
31501,162,528,1394,3038,1675,354,239,965,8370,0,84,334,143,16,3,4,96,690,0,60,217,78,15,5,0,78,452,0,139,549,226,35,8,3,176,1139,5,46,89,45,9,0,0,44,238,0,0,15,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,40,5,49,108,51,11,3,0,76,295,584,716,98,105,83,12,13,514,2116,106,164,61,50,24,6,18,68,493,867,1591,2210,3473,1821,385,275,1794,12415
31502,71,247,848,4156,1738,328,130,771,8285,22,262,574,230,65,10,5,126,1289,0,27,73,52,6,0,0,17,174,22,283,646,274,73,10,5,141,1466,3,123,259,49,12,0,3,71,522,0,0,19,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,122,284,52,16,0,3,73,549,586,893,113,121,89,10,7,706,2526,64,122,36,68,45,21,23,57,443,743,1679,1930,4677,1947,369,168,1756,13272
31503,81,371,1092,2736,1371,346,184,738,6921,3,48,62,12,0,0,0,14,133,0,0,15,3,0,0,0,9,25,3,48,77,11,0,0,0,22,163,0,32,110,15,3,0,0,30,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,110,15,3,0,0,30,199,360,517,64,86,42,9,11,175,1253,97,130,31,55,30,17,13,49,418,538,1103,1373,2903,1441,368,212,1016,8959
31601,17,115,810,4782,8064,1595,333,444,16154,11,88,979,999,25,0,3,120,2222,0,25,242,672,61,3,3,64,1083,10,116,1221,1668,86,7,5,190,3308,14,130,631,517,87,6,0,164,1549,3,4,152,88,3,0,0,20,273,0,16,329,244,60,0,0,50,711,0,0,0,0,0,0,0,0,0,0,12,11,3,7,0,0,7,45,18,163,1128,854,159,3,0,243,2580,0,0,0,0,0,0,0,0,0,0,0,9,10,8,0,0,7,29,49,403,3167,7318,8317,1605,336,880,22078
31602,33,170,1460,10034,11778,2003,323,894,26690,14,91,2026,1116,99,5,0,207,3558,8,126,500,1077,182,20,4,112,2020,20,213,2526,2201,278,20,11,315,5578,16,221,398,224,19,4,6,77,976,4,92,575,270,17,0,4,53,1015,11,245,1592,826,52,3,0,272,3009,6,88,319,413,10,0,0,21,860,0,15,9,3,8,0,0,16,53,45,668,2897,1741,96,14,7,440,5908,49,153,102,21,9,0,4,85,427,21,24,23,20,5,4,0,35,128,169,1229,6997,14014,12170,2038,338,1773,38729
31603,34,195,946,6112,4945,932,154,533,13855,3,35,849,473,21,6,4,78,1467,26,202,1152,1809,170,11,4,230,3607,25,237,2003,2284,188,14,9,313,5075,31,314,1321,584,17,8,3,181,2453,15,146,1057,537,19,6,0,127,1915,11,321,1197,752,26,0,0,199,2514,16,98,729,365,19,0,0,144,1373,0,13,11,3,0,5,0,5,46,73,898,4311,2240,93,18,7,660,8291,234,386,93,51,33,0,0,181,975,54,95,50,53,9,5,0,32,296,427,1807,7401,10742,5270,971,165,1710,28493
31605,18,163,737,5465,6005,955,89,478,13913,20,148,628,440,12,0,4,124,1372,5,65,953,919,145,8,0,111,2202,29,214,1579,1356,161,10,5,234,3580,15,153,565,202,22,0,0,90,1046,0,40,312,147,5,0,0,46,546,0,6,49,143,0,0,0,20,218,0,0,0,3,0,0,0,8,10,0,32,6,6,3,3,0,3,52,17,231,933,499,29,0,4,160,1877,59,67,10,7,8,0,0,30,184,12,56,14,21,5,0,0,6,118,139,729,3268,7347,6207,969,101,904,19666
31606,108,438,1733,7618,7523,1486,467,994,20365,0,10,224,220,26,0,4,47,530,0,12,62,124,26,0,0,13,232,0,19,286,342,52,4,4,62,765,6,22,105,137,4,0,0,32,297,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,26,40,15,13,3,5,17,125,10,46,136,152,17,6,5,50,428,89,135,64,45,22,8,3,109,465,11,21,14,15,17,0,0,13,97,219,652,2237,8170,7636,1500,477,1225,22122
31607,70,275,1302,5916,5741,1174,391,646,15515,3,77,502,485,20,9,6,72,1169,3,62,494,355,23,0,0,54,993,0,132,999,842,41,9,3,128,2158,28,194,363,49,7,0,0,61,702,0,10,34,9,0,0,0,6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,45,15,4,0,6,16,110,29,222,441,76,12,7,6,86,872,60,144,53,11,0,0,0,94,364,3,16,23,13,10,0,4,10,73,166,791,2809,6857,5806,1189,401,963,18986
31608,77,275,1022,3156,2855,680,214,475,8756,0,0,12,10,8,3,0,5,30,0,4,9,15,3,3,0,0,40,0,4,19,23,12,7,0,7,77,5,24,102,47,0,0,0,11,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,18,4,10,4,0,6,54,6,39,120,60,9,4,0,15,246,23,33,5,6,3,0,0,13,83,7,6,4,8,0,4,4,3,43,110,359,1171,3254,2882,701,219,512,9201
31701,78,418,3289,20889,19714,3615,776,1872,50660,23,668,3572,2229,126,22,8,475,7118,13,199,882,616,77,11,3,146,1934,35,868,4456,2840,198,34,10,617,9051,10,203,1579,495,45,4,0,134,2461,12,9,41,0,0,0,0,5,66,0,0,36,8,0,0,0,0,50,0,0,14,13,12,0,0,58,102,3,5,9,0,3,0,4,9,32,23,225,1682,515,59,6,0,210,2705,48,112,28,36,32,10,5,172,446,14,19,17,22,27,4,0,24,128,198,1646,9462,24299,20025,3663,795,2892,62994
31801,86,427,2069,7132,3336,487,141,1291,14966,12,93,595,145,47,13,0,171,1076,0,24,130,28,6,5,4,37,235,13,121,721,172,52,13,3,216,1305,3,50,121,20,6,0,4,36,241,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,50,131,17,6,0,4,44,261,253,396,31,64,24,3,7,230,1007,81,124,27,35,15,4,6,41,337,438,1117,2978,7420,3427,516,163,1813,17872
31802,128,654,3693,25129,22658,3443,814,3087,59607,62,522,3096,715,124,8,4,510,5037,19,424,1906,653,56,4,19,382,3458,79,946,5004,1365,181,12,23,897,8503,33,395,984,338,25,8,7,244,2039,0,165,1073,207,4,3,0,135,1589,11,83,592,399,11,0,0,96,1190,3,99,274,229,5,0,0,121,742,0,3,9,4,5,0,0,6,28,51,745,2930,1180,48,15,9,610,5589,319,477,111,70,40,0,5,159,1180,64,138,38,38,18,3,7,70,376,639,2963,11771,27780,22943,3479,855,4817,75255
31901,155,472,3290,15323,9566,1487,365,1586,32245,17,233,1363,450,21,5,0,181,2270,9,144,153,157,3,3,3,79,551,23,375,1519,608,27,9,6,255,2819,16,414,1246,385,31,3,3,200,2299,0,0,23,21,0,0,0,5,44,0,4,77,76,0,0,0,18,173,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,20,421,1340,486,36,5,3,215,2522,351,659,133,86,47,7,0,260,1539,65,71,18,24,10,0,0,106,300,614,1995,6300,16529,9689,1503,371,2425,39434
31902,225,711,2795,8292,4518,828,210,1771,19356,0,98,191,53,9,3,0,53,410,0,0,15,3,0,0,0,5,21,0,98,206,58,9,3,0,52,425,5,100,381,89,17,0,0,91,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,381,87,18,0,0,93,695,162,215,39,29,24,5,5,136,620,32,46,18,20,13,5,4,7,149,424,1183,3446,8488,4577,839,218,2065,21247
31903,150,521,2213,8748,5731,983,247,1192,19789,7,102,350,137,19,4,0,62,692,9,37,150,102,8,0,0,31,339,21,143,498,243,29,4,3,99,1029,12,109,179,59,7,0,0,47,412,0,4,13,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,8,13,12,119,193,62,8,5,0,58,451,144,224,89,45,31,0,5,168,714,39,96,21,20,14,0,5,10,205,362,1098,3014,9123,5813,989,258,1525,22185
31904,73,278,2029,8666,8609,1098,280,923,21950,13,113,919,574,40,0,0,166,1823,18,165,522,495,31,0,0,125,1353,28,279,1432,1068,69,0,0,292,3179,0,20,173,43,5,0,0,40,279,0,21,99,31,0,0,0,13,172,4,30,185,105,0,0,0,28,356,0,0,4,8,0,0,0,0,10,0,0,3,3,0,0,0,9,23,10,74,467,188,14,0,0,90,834,233,399,117,67,34,4,0,102,966,68,116,58,28,28,3,0,34,336,414,1153,4119,10017,8749,1101,279,1435,27265
31905,165,506,2935,8196,4407,752,192,1060,18214,7,204,291,71,10,3,4,92,679,0,30,64,23,0,0,0,20,145,7,232,356,91,14,3,4,112,820,7,103,272,52,4,0,0,66,513,0,5,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,7,113,272,59,9,0,0,69,534,103,258,56,19,13,0,3,96,557,42,59,21,34,12,4,7,14,189,336,1165,3632,8399,4456,766,203,1357,20313
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,3,5
40101,4,57,264,394,181,51,26,39,1020,8,250,527,249,38,6,4,47,1132,11,172,1179,1075,119,17,3,120,2700,23,428,1701,1325,156,21,11,167,3833,13,227,260,61,4,3,0,41,605,31,192,635,99,12,0,0,56,1026,62,513,1209,252,20,0,0,145,2203,71,990,1470,304,9,0,0,234,3084,0,0,5,0,0,0,0,0,5,181,1911,3578,718,43,6,3,473,6921,6,21,29,11,0,0,0,90,161,13,37,41,13,4,3,7,40,151,232,2456,5613,2459,394,87,48,801,12093
40102,46,358,2412,13106,9412,1752,339,995,28417,8,143,512,214,15,3,0,54,945,0,4,30,101,11,0,0,0,156,8,144,542,320,26,3,0,56,1100,5,21,104,51,4,0,0,13,193,0,0,18,0,0,0,0,0,20,0,23,18,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,39,146,47,5,0,0,13,265,16,60,30,9,0,0,0,20,135,0,14,17,15,10,0,3,3,63,72,607,3148,13497,9457,1765,343,1085,29974
40103,8,73,1079,5067,4312,1123,194,138,12002,5,232,1484,890,89,3,0,64,2772,4,154,287,612,130,16,0,24,1225,9,387,1772,1497,224,19,0,87,3993,8,273,1012,112,13,5,0,48,1474,3,25,166,23,0,0,0,24,237,0,41,68,13,0,0,0,6,130,0,24,90,27,0,0,0,0,143,0,0,0,6,0,0,0,4,14,16,367,1335,176,11,3,0,84,1992,0,0,4,11,0,0,0,9,18,0,4,9,8,8,0,0,0,41,29,836,4195,6758,4563,1147,197,318,18049
40104,5,64,1105,9469,4303,646,122,365,16079,5,110,947,1410,280,21,0,115,2882,0,4,164,553,112,20,4,21,874,5,113,1111,1955,387,41,6,137,3758,18,267,1316,315,14,8,6,104,2059,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,16,18,274,1319,327,14,9,6,108,2076,0,0,0,4,0,0,0,0,3,0,3,10,11,5,0,3,5,38,28,462,3545,11768,4714,689,136,612,21952
40105,3,80,1109,4440,2107,408,81,184,8408,3,280,1590,807,74,11,0,102,2869,0,52,794,965,97,5,3,78,1990,5,331,2386,1770,175,19,4,175,4863,8,499,1649,273,12,3,3,137,2582,0,35,183,0,0,0,0,26,242,0,20,168,24,0,0,0,11,227,0,31,45,10,0,0,0,5,92,0,0,0,0,4,0,0,3,7,16,584,2044,308,14,3,3,187,3154,5,19,23,12,6,0,0,9,71,0,7,18,10,5,0,0,8,48,29,1019,5577,6540,2299,431,88,563,16546
40106,7,107,1021,3884,2207,460,100,146,7932,6,251,748,449,38,3,0,50,1544,0,11,294,429,87,7,0,25,848,6,257,1040,876,125,13,0,78,2396,0,171,928,78,6,0,0,78,1265,0,18,95,21,0,0,0,18,153,0,12,171,19,5,0,0,9,212,0,24,96,0,0,0,0,10,137,0,4,6,0,0,0,0,4,9,0,230,1290,114,9,0,0,117,1776,6,15,9,12,0,4,0,6,42,0,0,8,12,3,0,0,0,28,20,613,3373,4896,2351,473,103,342,12168
40107,4,82,1205,4502,2776,529,81,133,9307,0,160,1063,681,47,12,0,67,2034,0,45,257,396,50,4,0,29,784,4,206,1320,1081,94,17,5,93,2814,19,527,2071,359,13,0,4,113,3106,3,33,169,33,4,0,0,17,263,0,35,219,55,4,0,0,15,322,0,0,34,10,0,0,0,0,48,0,0,0,0,0,0,0,0,4,25,593,2498,460,23,6,4,143,3739,0,0,3,4,0,0,0,0,18,0,15,9,5,0,0,0,5,38,31,898,5033,6043,2900,549,82,369,15917
40201,11,92,701,5993,4586,725,163,436,12708,15,167,814,551,27,3,3,119,1704,0,0,22,49,7,0,0,7,76,15,167,837,597,28,3,3,125,1779,10,48,61,0,0,0,0,9,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,54,57,0,0,3,0,16,139,22,37,11,4,0,0,0,14,79,7,21,5,14,14,0,0,3,63,66,360,1612,6611,4630,737,165,589,14771
40202,38,155,1561,18066,8212,1223,233,1496,30978,32,344,1188,2769,210,30,15,602,5193,0,37,233,302,30,4,0,55,659,35,377,1421,3074,245,36,15,653,5851,10,161,133,17,0,0,0,51,379,0,7,39,0,0,0,0,16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,167,169,17,0,0,0,68,438,5,50,18,4,0,0,0,27,98,3,7,0,33,18,0,0,10,78,97,754,3170,21200,8469,1257,242,2251,37447
40203,24,151,2119,13911,4172,653,103,701,21829,22,195,1676,1655,216,27,6,245,4048,0,20,322,1008,136,13,6,65,1566,22,214,2002,2662,349,43,8,314,5618,9,250,1143,116,3,0,0,104,1621,0,16,59,13,0,0,0,6,94,3,23,125,10,0,0,0,8,165,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,13,32,8,292,1327,142,7,4,0,134,1906,10,31,10,11,0,0,0,6,64,5,18,6,37,16,0,0,28,116,72,708,5462,16766,4548,695,114,1172,29532
40204,43,189,1768,28704,10518,1596,277,1556,44650,14,348,2461,1858,110,5,0,350,5149,3,6,339,843,44,4,0,55,1295,16,357,2800,2705,158,11,4,404,6448,16,334,787,150,4,0,0,165,1450,0,21,283,81,0,0,0,18,404,0,17,271,34,0,0,0,13,334,0,0,0,0,0,0,0,0,0,0,9,9,8,4,5,0,16,43,14,375,1348,270,3,5,0,212,2228,29,87,32,23,3,0,0,84,254,7,20,27,33,5,0,0,14,112,110,1033,5971,31729,10692,1607,278,2269,53694
40205,18,109,1666,19537,9613,1465,235,686,33335,4,203,1690,649,37,0,5,119,2705,0,5,118,395,26,0,0,24,562,4,202,1806,1048,66,0,5,143,3265,0,106,640,235,9,0,0,64,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,15,4,111,641,238,10,0,0,73,1071,0,0,0,7,9,0,0,0,17,0,8,4,10,11,0,3,0,46,21,433,4120,20842,9700,1466,241,898,37728
40301,0,84,948,4225,2354,427,80,135,8254,3,266,2158,852,69,5,6,126,3476,0,97,347,618,129,16,0,50,1257,0,361,2508,1467,197,19,6,173,4737,4,326,670,46,8,0,0,63,1121,0,93,395,141,7,0,0,28,666,0,107,282,204,12,0,0,23,631,3,93,124,66,0,0,0,10,303,0,0,0,3,0,0,0,0,8,10,623,1477,471,22,4,0,119,2724,12,28,36,25,4,0,0,13,119,3,3,16,10,5,0,0,0,34,27,1098,4976,6195,2585,455,89,452,15862
40302,12,165,2556,16559,6843,1046,196,612,27985,9,483,2580,3226,236,29,18,333,6908,3,35,482,1312,177,21,3,70,2104,13,514,3061,4539,417,48,21,406,9011,6,403,1764,335,5,0,0,125,2642,0,9,18,6,0,0,0,0,34,0,12,29,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,6,6,3,7,0,0,4,26,6,432,1812,355,4,3,3,128,2744,0,0,3,9,0,0,0,11,26,4,16,27,21,5,0,0,18,99,31,1125,7463,21473,7274,1090,216,1182,39860
40303,15,133,1704,9350,6516,1408,255,302,19695,7,166,1062,1015,257,31,4,103,2639,0,22,55,96,57,21,0,4,251,7,177,1114,1115,316,49,4,105,2893,4,284,1747,177,13,0,3,76,2302,0,31,80,0,0,0,0,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,10,317,1828,177,13,0,3,82,2422,12,13,13,19,9,0,0,15,86,8,20,16,8,5,3,0,7,65,54,659,4679,10674,6851,1463,267,514,25155
40304,50,378,3525,37110,16840,2592,420,1975,62897,19,473,3005,1147,70,5,7,389,5110,0,22,304,551,69,4,0,71,1018,19,495,3311,1701,135,12,7,453,6133,4,206,533,336,17,0,0,87,1179,0,7,42,0,0,0,0,11,54,0,6,41,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,11,6,4,4,0,0,13,51,0,224,619,347,24,3,0,108,1336,66,187,134,14,0,0,0,107,508,7,23,20,33,19,4,4,9,111,142,1306,7605,39207,17016,2610,433,2652,70986
40401,32,236,3854,18749,7288,1043,171,813,32176,15,483,3289,2904,278,23,6,394,7403,4,99,1393,2225,495,55,11,159,4450,14,588,4686,5133,775,82,17,558,11850,11,437,2182,333,26,0,0,176,3178,0,13,348,67,3,0,0,44,480,0,147,741,72,3,0,0,58,1020,0,20,139,61,0,0,0,3,229,0,16,36,14,4,0,0,11,78,15,637,3448,551,37,0,3,300,4989,3,15,19,30,15,0,0,93,181,0,11,27,55,9,0,0,7,115,66,1482,12033,24514,8120,1124,197,1774,49318
40402,34,187,2405,10372,3213,450,104,534,17298,13,343,1913,1440,186,21,8,292,4208,4,53,380,830,90,19,0,74,1448,14,397,2290,2270,275,39,13,373,5659,7,294,1165,132,12,4,3,144,1767,3,10,140,17,5,0,0,14,184,0,158,79,21,0,0,0,14,265,0,0,0,0,0,0,0,0,0,4,11,6,15,5,0,3,5,43,16,463,1394,185,20,4,3,177,2252,9,19,36,24,14,4,3,14,120,8,7,18,22,6,0,0,15,76,82,1074,6139,12874,3519,496,124,1101,25403
40403,22,181,2124,9964,3819,600,128,394,17237,19,458,2203,1245,93,0,7,189,4215,3,74,326,844,120,12,0,50,1431,23,531,2530,2089,214,17,5,235,5645,17,626,2299,179,17,3,0,146,3295,13,101,455,17,0,0,0,41,631,3,21,256,40,0,0,0,7,331,0,0,9,0,0,0,0,0,11,0,4,0,0,0,0,0,0,16,37,756,3028,239,24,5,4,199,4281,14,21,18,8,4,0,0,24,91,3,13,43,31,9,4,0,16,125,100,1510,7738,12327,4070,631,139,867,27369
40501,37,190,1445,6661,4478,610,105,579,14098,0,88,241,215,8,0,0,44,599,0,0,7,6,3,0,0,5,17,0,85,248,220,12,0,0,42,615,0,37,46,8,0,0,0,17,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,46,8,0,0,0,19,115,22,76,20,11,9,3,0,32,175,3,14,5,16,4,0,0,5,50,66,401,1761,6920,4501,614,106,679,15052
